count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1718740481.5104828,7.081516362889007e-13,5.826385381102472e-12,1.1186970100274252e-10,1.3615519822707256e-10,-7.776738237749714e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6673,2:54:38 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.081516362889007e-13, 5.826385381102472e-12, 1.1186970100274252e-10, 1.3615519822707256e-10, -7.776738237749714e-14]",True
2,1718740484.0133622,7.348362369985484e-13,5.717274743910483e-12,1.1245206155141574e-10,1.3673109866552124e-10,-7.486447171824867e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6674,2:54:41 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.348362369985484e-13, 5.717274743910483e-12, 1.1245206155141574e-10, 1.3673109866552124e-10, -7.486447171824867e-14]",False
3,1718740486.5214257,7.083648988562286e-13,5.8497091719178496e-12,1.1250519266203796e-10,1.3679772592478656e-10,-7.745665681112637e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6675,2:54:43 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.083648988562286e-13, 5.8497091719178496e-12, 1.1250519266203796e-10, 1.3679772592478656e-10, -7.745665681112637e-14]",True
4,1718740489.0283039,6.426716797625076e-13,5.978233099529495e-12,1.1272432987041725e-10,1.3674973653454714e-10,-7.887099176887014e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6676,2:54:46 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.426716797625076e-13, 5.978233099529495e-12, 1.1272432987041725e-10, 1.3674973653454714e-10, -7.887099176887014e-14]",False
5,1718740491.533904,6.40844582261435e-13,5.8078993003807255e-12,1.1226618940041178e-10,1.3738211956937363e-10,-7.878615294887314e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6677,2:54:48 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.40844582261435e-13, 5.8078993003807255e-12, 1.1226618940041178e-10, 1.3738211956937363e-10, -7.878615294887314e-14]",True
6,1718740494.049424,5.490306560079761e-13,5.831706211684162e-12,1.1336799554673149e-10,1.3708464918771313e-10,-8.140826879797503e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6678,2:54:51 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.490306560079761e-13, 5.831706211684162e-12, 1.1336799554673149e-10, 1.3708464918771313e-10, -8.140826879797503e-14]",False
7,1718740496.5581958,5.949836435169276e-13,5.6741703349794115e-12,1.1262545757118048e-10,1.3754571093205215e-10,-7.564613405076567e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6679,2:54:53 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.949836435169276e-13, 5.6741703349794115e-12, 1.1262545757118048e-10, 1.3754571093205215e-10, -7.564613405076567e-14]",True
8,1718740499.593234,5.647586890332457e-13,5.7574852004027566e-12,1.1287816514826687e-10,1.3742798565807846e-10,-7.679251521784322e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6680,2:54:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.647586890332457e-13, 5.7574852004027566e-12, 1.1287816514826687e-10, 1.3742798565807846e-10, -7.679251521784322e-14]",False
9,1718740501.658455,5.440981866444705e-13,5.768537991029943e-12,1.1244203484972459e-10,1.3732352754924904e-10,-7.570779804932579e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6681,2:54:59 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.440981866444705e-13, 5.768537991029943e-12, 1.1244203484972459e-10, 1.3732352754924904e-10, -7.570779804932579e-14]",True
10,1718740504.2347121,5.293382377390132e-13,5.6745385300371876e-12,1.1214291301131496e-10,1.381851577608728e-10,-7.291328050227155e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6682,2:55:01 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.293382377390132e-13, 5.6745385300371876e-12, 1.1214291301131496e-10, 1.381851577608728e-10, -7.291328050227155e-14]",False
11,1718740506.8419757,5.835140313645293e-13,5.9031859261926556e-12,1.125393597756208e-10,1.382639697178334e-10,-7.659776540261051e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,6683,2:55:04 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.835140313645293e-13, 5.9031859261926556e-12, 1.125393597756208e-10, 1.382639697178334e-10, -7.659776540261051e-14]",True
