count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1772649590.8694484,5.375011200015045e-12,1.3033144875829183e-11,1.6996837270966125e-10,5.528560465331567e-13,-5.997286678773375e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3499,12:39:46 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.375011200015045e-12, 1.3033144875829183e-11, 1.6996837270966125e-10, 5.528560465331567e-13, -5.997286678773375e-14]",True
2,1772649592.051559,5.298634361133869e-12,1.3043405765189586e-11,1.6914208922358398e-10,5.517081474830376e-13,-6.070233833817273e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3500,12:39:48 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.298634361133869e-12, 1.3043405765189586e-11, 1.6914208922358398e-10, 5.517081474830376e-13, -6.070233833817273e-14]",False
3,1772649594.5599477,5.249057698913928e-12,1.3092344049170368e-11,1.7003745633736855e-10,5.551669150435923e-13,-6.197017047735939e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3501,12:39:51 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.249057698913928e-12, 1.3092344049170368e-11, 1.7003745633736855e-10, 5.551669150435923e-13, -6.197017047735939e-14]",True
4,1772649597.066623,5.240326835659337e-12,1.3116199966412001e-11,1.702915031209784e-10,5.419521168642527e-13,-6.217065301157912e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3502,12:39:54 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.240326835659337e-12, 1.3116199966412001e-11, 1.702915031209784e-10, 5.419521168642527e-13, -6.217065301157912e-14]",False
5,1772649599.6743488,5.240030631625814e-12,1.3112469443576913e-11,1.7006200614400058e-10,5.65749270348137e-13,-6.151843764219331e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3503,12:39:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.240030631625814e-12, 1.3112469443576913e-11, 1.7006200614400058e-10, 5.65749270348137e-13, -6.151843764219331e-14]",True
6,1772649602.217864,5.1337679767005095e-12,1.3385577368740798e-11,1.6985571282823742e-10,5.658165993030484e-13,-6.147263687666937e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3504,12:39:59 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.1337679767005095e-12, 1.3385577368740798e-11, 1.6985571282823742e-10, 5.658165993030484e-13, -6.147263687666937e-14]",False
7,1772649604.791317,5.121769328098047e-12,1.3245980701181992e-11,1.6953768944283354e-10,5.308941762767472e-13,-5.722285573986005e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3505,12:40:01 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.121769328098047e-12, 1.3245980701181992e-11, 1.6953768944283354e-10, 5.308941762767472e-13, -5.722285573986005e-14]",True
8,1772649607.8181593,5.133446185495716e-12,1.3145708480100105e-11,1.70310668345941e-10,5.811389238753739e-13,-6.241024813917126e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3506,12:40:04 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.133446185495716e-12, 1.3145708480100105e-11, 1.70310668345941e-10, 5.811389238753739e-13, -6.241024813917126e-14]",False
9,1772649610.3256652,5.0800696115016475e-12,1.3036477279626535e-11,1.7000635621489124e-10,5.475632967877342e-13,-5.971738132205112e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3507,12:40:07 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.0800696115016475e-12, 1.3036477279626535e-11, 1.7000635621489124e-10, 5.475632967877342e-13, -5.971738132205112e-14]",True
10,1772649612.829093,4.954761861214463e-12,1.3033876061774308e-11,1.7073496783037712e-10,5.719966058963244e-13,-6.029511200218718e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3508,12:40:09 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.954761861214463e-12, 1.3033876061774308e-11, 1.7073496783037712e-10, 5.719966058963244e-13, -6.029511200218718e-14]",False
11,1772649615.4343107,5.086960800509965e-12,1.2968224584464227e-11,1.7111982664186343e-10,5.799241295512125e-13,-6.048527428697756e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3509,12:40:12 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.086960800509965e-12, 1.2968224584464227e-11, 1.7111982664186343e-10, 5.799241295512125e-13, -6.048527428697756e-14]",True
12,1772649618.003051,4.902480765095474e-12,1.3034091167485329e-11,1.702096241729123e-10,5.430823976290688e-13,-6.211268207666903e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3510,12:40:15 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.902480765095474e-12, 1.3034091167485329e-11, 1.702096241729123e-10, 5.430823976290688e-13, -6.211268207666903e-14]",False
13,1772649620.537824,4.929408010251324e-12,1.3198635760713895e-11,1.7047770139999585e-10,5.796811598443585e-13,-5.942949854020191e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3511,12:40:17 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.929408010251324e-12, 1.3198635760713895e-11, 1.7047770139999585e-10, 5.796811598443585e-13, -5.942949854020191e-14]",True
14,1772649623.1369104,4.893915567932838e-12,1.3067298978985953e-11,1.7082013581415367e-10,5.70444191015651e-13,-6.060184634931048e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3512,12:40:20 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.893915567932838e-12, 1.3067298978985953e-11, 1.7082013581415367e-10, 5.70444191015651e-13, -6.060184634931048e-14]",False
15,1772649625.8095481,4.917640513552035e-12,1.305070808366171e-11,1.7058909840272918e-10,5.531637431097081e-13,-6.762786945030408e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3513,12:40:23 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.917640513552035e-12, 1.305070808366171e-11, 1.7058909840272918e-10, 5.531637431097081e-13, -6.762786945030408e-14]",True
16,1772649628.8378665,4.828212916280217e-12,1.2866450960213882e-11,1.704894975196325e-10,5.992323065702465e-13,-6.111648323927146e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3514,12:40:25 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.828212916280217e-12, 1.2866450960213882e-11, 1.704894975196325e-10, 5.992323065702465e-13, -6.111648323927146e-14]",False
17,1772649631.3566053,4.894449862763439e-12,1.3054180132698878e-11,1.7053046474924116e-10,5.675242177247131e-13,-5.986782114974706e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3515,12:40:28 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.894449862763439e-12, 1.3054180132698878e-11, 1.7053046474924116e-10, 5.675242177247131e-13, -5.986782114974706e-14]",True
18,1772649633.8886485,4.859663452899676e-12,1.3112167601692093e-11,1.7122571416283705e-10,5.860551302062922e-13,-5.981381432903013e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3516,12:40:30 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.859663452899676e-12, 1.3112167601692093e-11, 1.7122571416283705e-10, 5.860551302062922e-13, -5.981381432903013e-14]",False
19,1772649636.4797928,4.5835761401658015e-12,1.3168409071506737e-11,1.7144577424410556e-10,6.073718459599642e-13,-5.835491866199721e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3517,12:40:33 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.5835761401658015e-12, 1.3168409071506737e-11, 1.7144577424410556e-10, 6.073718459599642e-13, -5.835491866199721e-14]",True
20,1772649638.9973533,4.653986397651355e-12,1.3004027542284913e-11,1.7107798511162287e-10,5.89124018665621e-13,-5.411672493590633e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,3518,12:40:36 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.653986397651355e-12, 1.3004027542284913e-11, 1.7107798511162287e-10, 5.89124018665621e-13, -5.411672493590633e-14]",False
