,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
RK24_FCT_01,,"clear, lots of small needley inclusions, both tips present but one slightly chipped, very euhedral overall",26.006649049003563,0.41771817816341006,1.606197620371298,71.18368759633415,0.8228251300439179,21.40812800498172,0.3425494823275998,1.6000907797631243,4.64039527464749,0.0773262909950064,1.666372936320183,2.9343141167174025,0.04754879716735711,1.6204399146111061,0,0,0,0.6165375906871632,0.004633054667619826,,351.88380402375617,222.51070274817587,0.0,404.1738191695775,0.7514634529349696,1.3187294276079302e-05
Z061224_XAqf_01,,"very clear interior, several small inclusions including one small zircon(?), euhedral tip of core visible faintly in interior, both ends rounded with one very rounded and one only slightly rounded",852.4168072252463,17.603422112042168,2.0651190782293627,60.84398806617265,0.7956231105222118,688.8813584487498,13.957321249363794,2.0260849097141254,2.709943297146545,0.05408433927399924,1.9957738352292371,1.1792490607520518,0.02847952650764034,2.415056111172806,0,0,0,11.816105582305719,0.08690801256981254,,251.79487260400683,109.5701402066645,0.0,277.543855552573,0.7355047055432105,1.0762503895019431e-05
Z061224XAqf_02,,"very clear interior, several small inclusions, both ends moderately rounded, edges slightly darker in color",654.4058180240883,12.868985539523813,1.9665145365578205,56.35115566481556,0.7808405963647225,517.5772889224995,10.013848730021792,1.934754276191055,1.7325840076229122,0.0329316623545123,1.9007252871792466,0.6307711952007545,0.013752304968567768,2.1802366806224946,0,0,0,5.501669318422364,0.040588303466085204,,345.7147461571808,125.86223967937693,0.0,375.2923724818344,0.7377452390708961,5.011599958872408e-06
Z061224XAqf_03,,"very clear interior, several inclusions, crack through center?/slight cloudiness and black speck near core, both ends present and only mildly rounded",616.0120985970024,11.250651511184778,1.8263685951637454,64.3070625160416,0.806181286182202,501.9127996771408,9.041048548157715,1.8013185864105152,2.5354391307756963,0.04468712694455755,1.7625004837282723,1.0130733217138943,0.015021500044696162,1.4827653362032207,0,0,0,7.8543470820159245,0.05818245975177883,,269.0216984963919,107.49171707603668,0.0,294.2822520092605,0.7407676175273568,9.424664051066132e-06
Z061224XAqf_04,,"extremely clear interior, many small inclusions, both end present and mildly rounded",639.5940874835085,11.660124107928738,1.8230506404156508,47.87314355935555,0.7454306111792133,483.79365120708917,8.661470141658965,1.7903232338928317,1.6622735271583646,0.028430543616368247,1.7103408766287638,0.5197747443319718,0.013566906967707829,2.6101512464104766,0,0,0,4.864637499460126,0.03625067822896517,,317.1743330599536,99.176943614524,0.0,340.4809148093667,0.7451876575179187,5.240882864390401e-06
Z061224_XAqf_05,,"somewhat cloudy interior, core appears slightly gray/dark, exterior moderately yellow/brown/black stained, both tips present but mildly rounded",11.47629231157863,0.18118159028457587,1.5787467360148941,55.0097422375117,0.777902588570196,8.929373576505983,0.14071968792903686,1.575918923352961,12.716284667758075,0.18270675916732707,1.436793559919093,0.7778143775643231,0.015809260590567326,2.032523574592827,0,0,0,0.6209687917176383,0.004902494919612861,,1749.09513388141,106.98654350749221,0.0,1774.2369716056708,0.7894913536720992,7.270207561288801e-06
Z061224_XAqf_06,,"cloudy interior, no inclusions visible, exterior mildly yellow stained, both tips rounded",16.40258777203385,0.27105811588806417,1.6525326348212805,65.91280211622087,0.8120646927717732,13.323625373806934,0.21972256861837053,1.6491199838921142,12.869102598911565,0.20058394273477706,1.5586474751684853,1.878140075417691,0.029135417753560825,1.55129098914953,0,0,0,0.9566746699341835,0.007478784558223515,,1108.1275784849265,161.72214012841323,0.0,1146.1322814151035,0.7817479435028872,1.16133763375032e-05
Z061224_XAqf_07,,"cloudy interior, no inclusions visible, both tips present and almost euhedral (rounded in view b)",164.69182108810818,2.3636416004468006,1.435190639602121,60.31947946268974,0.7955014118697541,131.40744472181404,1.8768239884907258,1.4282478382133605,3.1891034053967418,0.04040402392262538,1.266939913401739,0.5639097557367655,0.011015806529029455,1.9534697559252123,0,0,0,2.3804303505430293,0.01870754878291671,,428.83438692864337,75.82817602440603,0.0,446.6540082943788,0.7858893573025189,7.436678360234666e-06
RK24_FCT_01,,"clear, lots of small needley inclusions, both tips present but one slightly chipped, very euhedral overall",45.75279975644874,0.6497188741519186,1.420063641155299,71.18368759633415,0.822492389111809,37.658578497528865,0.5327016474363193,1.4145559091437159,2.594185903832382,0.036971093053525854,1.425152029347958,1.8352250554271197,0.027532246762944496,1.5002109240785622,0,0,0,0.6165375906871632,0.004633054667619826,,196.71858756788555,139.16615622630576,0.0,229.42263428106742,0.7514634529349696,1.3187294276079302e-05
Z061224_XAqf_07,,"cloudy interior, no inclusions visible, both tips present and almost euhedral (rounded in view b)",77.17156130624281,1.2433712981571903,1.6111781038394095,60.31947946268974,0.7962422566890717,61.53390323108479,0.9885974502699307,1.6065898608078637,7.03611354060469,0.10321973841929898,1.4669993288713783,0.4436598602141707,0.012493295969326227,2.815962652851953,0,0,0,2.3804303505430293,0.01870754878291671,,946.1365948308493,59.65833652111464,0.0,960.1563039133113,0.7858893573025189,7.436678360234666e-06
