count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1729438813.6183634,1.7974705925072332e-12,6.7726080819896506e-12,1.0951898415934025e-10,2.324764603045537e-09,3.3029438559206703e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1934,10:40:09 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.7974705925072332e-12, 6.7726080819896506e-12, 1.0951898415934025e-10, 2.324764603045537e-09, 3.3029438559206703e-13]",False
2,1729438815.3002987,1.7032625310164917e-12,6.72148751587609e-12,1.0865067179288701e-10,2.324590298030671e-09,3.284103945819933e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1935,10:40:12 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.7032625310164917e-12, 6.72148751587609e-12, 1.0865067179288701e-10, 2.324590298030671e-09, 3.284103945819933e-13]",True
3,1729438817.8124824,1.6713099003709542e-12,6.787450376050108e-12,1.0959071150562494e-10,2.329788584276571e-09,3.377849757714435e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1936,10:40:14 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.6713099003709542e-12, 6.787450376050108e-12, 1.0959071150562494e-10, 2.329788584276571e-09, 3.377849757714435e-13]",False
4,1729438820.3309078,1.6310283202161657e-12,6.83871709261652e-12,1.1047493475579984e-10,2.331974613412058e-09,3.323193228845639e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1937,10:40:17 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.6310283202161657e-12, 6.83871709261652e-12, 1.1047493475579984e-10, 2.331974613412058e-09, 3.323193228845639e-13]",True
5,1729438822.8478196,1.5867136163999485e-12,6.791301462166777e-12,1.0945917089388857e-10,2.3316968356112966e-09,3.22461350156511e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1938,10:40:20 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.5867136163999485e-12, 6.791301462166777e-12, 1.0945917089388857e-10, 2.3316968356112966e-09, 3.22461350156511e-13]",False
6,1729438825.4455996,1.6110733623911355e-12,6.658163170109033e-12,1.1077069816955998e-10,2.3358612821766656e-09,3.2822719151989754e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1939,10:40:22 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.6110733623911355e-12, 6.658163170109033e-12, 1.1077069816955998e-10, 2.3358612821766656e-09, 3.2822719151989754e-13]",True
7,1729438828.033777,1.5008304928704197e-12,6.605565053274809e-12,1.0975552411363054e-10,2.3384290059880186e-09,3.3162451192232656e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1940,10:40:25 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.5008304928704197e-12, 6.605565053274809e-12, 1.0975552411363054e-10, 2.3384290059880186e-09, 3.3162451192232656e-13]",False
8,1729438830.5645893,1.465321353838478e-12,6.8426297614165854e-12,1.105286695501917e-10,2.3408990301732047e-09,3.274176177577026e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1941,10:40:27 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.465321353838478e-12, 6.8426297614165854e-12, 1.105286695501917e-10, 2.3408990301732047e-09, 3.274176177577026e-13]",True
9,1729438833.1346028,1.4410750153945329e-12,6.661275697705804e-12,1.1044773429169652e-10,2.342184002301906e-09,3.282606120518644e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1942,10:40:30 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.4410750153945329e-12, 6.661275697705804e-12, 1.1044773429169652e-10, 2.342184002301906e-09, 3.282606120518644e-13]",False
10,1729438836.225885,1.4971740210437123e-12,6.6509462867681e-12,1.0999634536545955e-10,2.3413082583800815e-09,3.3330556739076533e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1943,10:40:33 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.4971740210437123e-12, 6.6509462867681e-12, 1.0999634536545955e-10, 2.3413082583800815e-09, 3.3330556739076533e-13]",True
11,1729438838.2965481,1.4614391511194591e-12,6.69089957050506e-12,1.1060827947995122e-10,2.341664862015591e-09,3.3237193379498375e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1944,10:40:35 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.4614391511194591e-12, 6.69089957050506e-12, 1.1060827947995122e-10, 2.341664862015591e-09, 3.3237193379498375e-13]",False
12,1729438840.9848495,1.4446433415846172e-12,6.672446449529357e-12,1.101791852198275e-10,2.348631733539719e-09,3.3805659552070544e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1945,10:40:38 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.4446433415846172e-12, 6.672446449529357e-12, 1.101791852198275e-10, 2.348631733539719e-09, 3.3805659552070544e-13]",True
13,1729438844.0143678,1.4320807994322449e-12,6.7578867848916424e-12,1.1050084458563703e-10,2.347526173451797e-09,3.2625895800102167e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1946,10:40:41 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.4320807994322449e-12, 6.7578867848916424e-12, 1.1050084458563703e-10, 2.347526173451797e-09, 3.2625895800102167e-13]",False
14,1729438846.51948,1.4083663705741212e-12,6.671245587203112e-12,1.106315039578476e-10,2.3492188194751407e-09,3.3292932213185855e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1947,10:40:43 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.4083663705741212e-12, 6.671245587203112e-12, 1.106315039578476e-10, 2.3492188194751407e-09, 3.3292932213185855e-13]",True
15,1729438849.0275998,1.4212396450691278e-12,6.713093188975838e-12,1.1055642512580732e-10,2.349114680555431e-09,3.3191835781612444e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1948,10:40:46 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.4212396450691278e-12, 6.713093188975838e-12, 1.1055642512580732e-10, 2.349114680555431e-09, 3.3191835781612444e-13]",False
16,1729438851.572244,1.363764678442847e-12,6.68193972375164e-12,1.1021119433740623e-10,2.351412398127195e-09,3.32236056157717e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1949,10:40:48 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.363764678442847e-12, 6.68193972375164e-12, 1.1021119433740623e-10, 2.351412398127195e-09, 3.32236056157717e-13]",True
17,1729438854.0992167,1.396960238458922e-12,6.788952212899435e-12,1.1051639464687568e-10,2.353135908350623e-09,3.311083503730605e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1950,10:40:51 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.396960238458922e-12, 6.788952212899435e-12, 1.1051639464687568e-10, 2.353135908350623e-09, 3.311083503730605e-13]",False
