,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
Z061224XAqf_04_re1,zirc,0.5578734937660653,0.0015156115929078832,10595,1703,2.77 remains - return later?,1728945901.7143161,10000-6681-21190-001.csv
std1704,std,1.219836576456689,0.0019964178083501103,10596,1704,end day 1,1728946489.0446086,10000-6682-21192-001.csv
lb01_1-152024,lb,0.05298758227976248,0.0006186679009339052,10597,1704,start day 2,1729002183.7934065,10000-6683-21194-001.csv
lb02_10152024,lb,0.003140007397687218,7.764220451920044e-05,10598,1704,,1729003020.857736,10000-6684-21196-001.csv
hb01_10152024,hb,0.0033911022231360513,4.717545372209484e-05,10599,1704,,1729004485.9526267,10000-6685-21198-001.csv
std1705,std,1.2225061867385187,0.0020296989486695894,10600,1705,,1729005045.357805,10000-6686-21200-001.csv
Z061224_XAqf_05,zirc,2.529267681391733,0.003549535189131024,10601,1705,,1729006496.5570757,10000-6687-21202-001.csv
Z061224_XAqf_05_re1,zirc,0.03468166437692346,0.00019636171034699015,10602,1705,1.22 remains - done,1729007987.727786,10000-6688-21204-001.csv
Z061224_XAqf_06,zirc,3.9425008602139195,0.0038206962361091706,10603,1705,,1729009473.075705,10000-6689-21206-001.csv
Z061224_XAqf_06_re1,zirc,0.003894837233067242,8.941828346463369e-05,10604,1705,0.01 remains - done,1729010940.8970606,10000-6690-21208-001.csv
Z061224_XAqf_07,zirc,9.796891892258296,0.012612998397058229,10605,1705,,1729012433.7855222,10000-6691-21210-001.csv
Z061224_XAqf_07_re1,zirc,0.012570181300028432,0.00015360414154156902,10606,1705,0.09 remains - done,1729013938.5285168,10000-6692-21212-001.csv
std1706,std,1.2296546762419118,0.0033033233145779313,10607,1706,,1729018952.2145305,10000-6693-21214-001.csv
RK24_FCT_02,zirc,1.4187982407864344,0.0019380689145486942,10608,1706,,1729020395.379296,10000-6694-21216-001.csv
RK24_FCT_02_re1,zirc,0.009254178464786864,0.00010318144165481205,10609,1706,0.41 remains - done,1729021870.123687,10000-6695-21218-001.csv
Z061224_XAqf_08,zirc,11.941925757590658,0.019924075322619396,10610,1706,,1729023405.6283188,10000-6696-21220-001.csv
Z061224_XAqf_08_re1,zirc,0.008217403214067831,0.00011158615870084287,10611,1706,0.04 remains - done,1729024876.8719773,10000-6697-21222-001.csv
Z081523_01Aq_01,zirc,148.35720130378132,0.24738134103383577,10612,1706,so much gas!,1729026438.1385458,10000-6698-21224-001.csv
Z081523_01Aq_01_re1,zirc,13.595618238561354,0.016519472362829028,10613,1706,8.39 remains,1729027920.3438172,10000-6699-21226-001.csv
Z081523_01Aq_01_re2,zirc,0.6648645893258799,0.0012070051285690572,10614,1706,"0.41 remains - done; pydiode threw err during analysis, restarted while sequence paused",1729029809.903815,10000-6700-21228-001.csv
std1707,std,1.2246637069905844,0.0019644612188087075,10615,1707,,1729030421.5549493,10000-6701-21230-001.csv
Z081523-01Aq_02,zirc,92.51821650772698,0.13660454053162388,10616,1707,,1729031985.7480102,10000-6702-21232-001.csv
Z081523-01Aq_02_re1,zirc,12.958643713570373,0.02039175042846878,10617,1707,12.27 remains,1729033425.4946213,10000-6703-21234-001.csv
Z081523-01Aq_02_re2,zirc,0.06513074786092322,0.000385910025261165,10618,1707,0.06 remains - done,1729034867.7728233,10000-6704-21236-001.csv
std1708,std,1.2194672854596609,0.002131399076786073,10619,1708,end day 2,1729035408.8575618,10000-6705-21238-001.csv
lb01_10162024,lb,0.0744778801709953,0.0006226301897949984,10620,1708,start day 3,1729088803.672093,10000-6706-21240-001.csv
lb02_10162024,lb,0.003223919612384353,8.642068689212181e-05,10621,1708,,1729089455.598311,10000-6707-21242-001.csv
hb01_10162024,hb,0.0037084549098272543,4.8855634411190416e-05,10622,1708,,1729090913.3049498,10000-6708-21244-001.csv
std1709,std,1.219818538894769,0.0016258827453282053,10623,1709,,1729091450.3434246,10000-6709-21246-001.csv
Z081523-01Aq_03,zirc,154.4715522657138,0.18574776549977134,10624,1709,,1729092903.1372747,10000-6710-21248-001.csv
Z081523-01Aq_03_re1,zirc,6.64962428843629,0.009574048947874399,10625,1709,4.12 remains - return later?,1729094361.482184,10000-6711-21250-001.csv
Z081523-01Aq_04,zirc,177.69041667655534,0.2132874501233973,10626,1709,,1729095911.4994378,10000-6712-21252-001.csv
Z081523-01Aq_04_re1,zirc,5.247224243280547,0.007623567820240872,10627,1709,2.87 remains - return later?,1729097343.9373035,10000-6713-21254-001.csv
Z081523-01Aq_05,zirc,176.8886867541117,0.1920710630216273,10628,1709,,1729098854.3651612,10000-6714-21256-001.csv
Z081523-01Aq_05_re1,zirc,3.7064025532173814,0.0056480959974154555,10629,1709,2.05 remains - done,1729100270.4099498,10000-6715-21258-001.csv
std1710,std,1.2174088918046588,0.0021763195982810973,10630,1710,,1729100836.3804364,10000-6716-21260-001.csv
Z081523-01Aq_06,zirc,134.174298267555,0.15569468701305667,10631,1710,,1729104692.9978156,10000-6717-21262-001.csv
Z081523-01Aq_06_re1,zirc,39.977251066069044,0.05994966784804429,10632,1710,22.95 remains,1729106163.778573,10000-6718-21264-001.csv
