count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1704833308.2415597,1.0020451265621566e-12,1.0758451421399862e-11,1.323791493090809e-10,3.176623460804384e-12,8.683371811304616e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6932,2:48:25 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0020451265621566e-12, 1.0758451421399862e-11, 1.323791493090809e-10, 3.176623460804384e-12, 8.683371811304616e-14]",False
2,1704833310.739867,1.028449135749565e-12,1.063294851472163e-11,1.3311318713959963e-10,3.080232249819126e-12,8.471312030761818e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6933,2:48:28 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.028449135749565e-12, 1.063294851472163e-11, 1.3311318713959963e-10, 3.080232249819126e-12, 8.471312030761818e-14]",True
3,1704833313.3021417,9.856487371076583e-13,1.041202020435339e-11,1.3310687274614708e-10,3.0229410554610814e-12,8.860790654810144e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6934,2:48:30 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.856487371076583e-13, 1.041202020435339e-11, 1.3310687274614708e-10, 3.0229410554610814e-12, 8.860790654810144e-14]",False
4,1704833315.8286812,9.364210795670402e-13,1.0727197775894926e-11,1.3354864436543323e-10,3.0231993124185674e-12,8.881851959637033e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6935,2:48:33 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.364210795670402e-13, 1.0727197775894926e-11, 1.3354864436543323e-10, 3.0231993124185674e-12, 8.881851959637033e-14]",True
5,1704833318.418071,9.188152625891344e-13,1.0637040727401459e-11,1.332047666613434e-10,3.0288983127180202e-12,8.621812844829962e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6936,2:48:35 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.188152625891344e-13, 1.0637040727401459e-11, 1.332047666613434e-10, 3.0288983127180202e-12, 8.621812844829962e-14]",False
6,1704833320.9517674,8.881259985250856e-13,1.055796162302558e-11,1.3436882162487507e-10,3.1704586872516316e-12,8.739287505471482e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6937,2:48:38 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.881259985250856e-13, 1.055796162302558e-11, 1.3436882162487507e-10, 3.1704586872516316e-12, 8.739287505471482e-14]",True
7,1704833323.9756696,8.712438322872051e-13,1.0495424841716616e-11,1.3355327954656104e-10,3.0383989595150762e-12,8.562141745388149e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6938,2:48:41 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.712438322872051e-13, 1.0495424841716616e-11, 1.3355327954656104e-10, 3.0383989595150762e-12, 8.562141745388149e-14]",False
8,1704833326.479153,7.994142999477594e-13,1.0727624517870016e-11,1.3365364370798716e-10,2.9941520183346393e-12,8.0836575768687e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6939,2:48:43 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.994142999477594e-13, 1.0727624517870016e-11, 1.3365364370798716e-10, 2.9941520183346393e-12, 8.0836575768687e-14]",True
9,1704833329.1626058,7.977779678189356e-13,1.0603068770209667e-11,1.3366750761800716e-10,3.1397874751537547e-12,8.475188053528454e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6940,2:48:46 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.977779678189356e-13, 1.0603068770209667e-11, 1.3366750761800716e-10, 3.1397874751537547e-12, 8.475188053528454e-14]",False
10,1704833331.666899,8.283699789481125e-13,1.0669419341080566e-11,1.3436785017972852e-10,2.989862697699852e-12,9.052802181930969e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6941,2:48:49 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.283699789481125e-13, 1.0669419341080566e-11, 1.3436785017972852e-10, 2.989862697699852e-12, 9.052802181930969e-14]",True
11,1704833334.1738577,7.758214101531713e-13,1.0759768943879866e-11,1.3333871506926442e-10,3.079215485021769e-12,8.280278318475304e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6942,2:48:51 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.758214101531713e-13, 1.0759768943879866e-11, 1.3333871506926442e-10, 3.079215485021769e-12, 8.280278318475304e-14]",False
12,1704833336.700095,8.195471211391858e-13,1.0540806075209908e-11,1.343562483491212e-10,2.9520849740422017e-12,8.119490458669346e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6943,2:48:54 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.195471211391858e-13, 1.0540806075209908e-11, 1.343562483491212e-10, 2.9520849740422017e-12, 8.119490458669346e-14]",True
13,1704833339.7210948,7.8635947579897e-13,1.0609537554051585e-11,1.342003314031004e-10,3.1372788481670577e-12,8.167320037508544e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6944,2:48:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.8635947579897e-13, 1.0609537554051585e-11, 1.342003314031004e-10, 3.1372788481670577e-12, 8.167320037508544e-14]",False
14,1704833342.22249,7.75272749643785e-13,1.0475010615851321e-11,1.342855826536038e-10,3.055459531220439e-12,8.612597126363836e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6945,2:48:59 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.75272749643785e-13, 1.0475010615851321e-11, 1.342855826536038e-10, 3.055459531220439e-12, 8.612597126363836e-14]",True
15,1704833344.7290268,7.04403007277532e-13,1.0453117538222756e-11,1.3406302457052988e-10,3.089506515202567e-12,8.845778520479367e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6946,2:49:02 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.04403007277532e-13, 1.0453117538222756e-11, 1.3406302457052988e-10, 3.089506515202567e-12, 8.845778520479367e-14]",False
16,1704833347.3022926,7.571280299760452e-13,1.0547030263041712e-11,1.3357283334958225e-10,3.1320402001100422e-12,8.397234594953104e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6947,2:49:04 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.571280299760452e-13, 1.0547030263041712e-11, 1.3357283334958225e-10, 3.1320402001100422e-12, 8.397234594953104e-14]",True
17,1704833349.879026,7.49757298346837e-13,1.073922548111561e-11,1.3470087545375264e-10,3.0955316435155034e-12,8.744348696737916e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6948,2:49:07 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.49757298346837e-13, 1.073922548111561e-11, 1.3470087545375264e-10, 3.0955316435155034e-12, 8.744348696737916e-14]",False
