,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,Th_ng,Th_ng_1s,Sm_ng,Sm_ng_1s,He_pmol,He_pmol_1s,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
23UM08z_01,,"clear, faceted, rounded tips",162.08489236103372,2.0689084197299974,1.2764350764546497,59.13703291294583,0.7911122208945031,128.6127629983559,1.6331875941957803,1.2698487740417006,0.880078338144297,0.011190274001617121,0.23304629465520937,0.007752487683521112,0,0,0.6555568401898201,0.0030252771434107735,6.287791324499998e-06,139.9662127327803,37.063299754741955,0.0,148.67608817514466
23UM08z_02,,"perfectly clear and bright, tips somewhat rounded but edges are straight; slight stain spot",139.42980885413118,2.2420344463564996,1.6080022376721994,57.62676794632625,0.7853301990248089,109.78674522593201,1.7551719578568885,1.5987102580050898,0.45380396452455907,0.0076070636601312976,0.16870036418127107,0.00494639479840968,0,0,0.2948922673907711,0.0014902899632500022,6.7335860898e-06,67.39409854905975,25.053569068763746,0.0,73.28168728021923
23UM08z_04,,"mostly clear, clean shape, straw under directed light, minimal tiny clear intrusions",266.45316531172386,3.4023034096313203,1.2768860920270777,80.63249172881098,0.8436965871870914,225.62919076073965,2.8641634849619884,1.2694117615300882,2.913909099029472,0.03781771850826407,1.1097974770209242,0.023522112773264922,0,0,3.940024470548885,0.017907248748317065,1.9494140402933336e-05,149.47615225911724,56.92979808711802,0.0,162.85465480959
23UM08z_05,,"mostly clear, minor metamictization; no obvious inclusions",37.720665133827495,0.6695047069418761,1.7749016475891124,49.32445939805109,0.7536066232692578,28.450094644939295,0.5030093905905049,1.7680411853391858,2.1863290729867626,0.040950316665352475,0.3071689051835374,0.006283602367600487,0,0,0.34709851881335363,0.0008946948621942116,3.907344682966667e-06,559.5434368812284,78.6132092524579,0.0,578.0175410555561
23UM08z_06,,"medium gray, straw color under directed light, uniform metamictization, no obvious fractures",55.506525640603506,0.9467959244964007,1.7057380435352112,64.8878178823453,0.806834742528071,44.827108005833914,0.7605823440524048,1.696701790250267,2.848073291316581,0.056044876984553335,1.6786655015786613,0.03778545799354824,0,0,0.7869110164659018,0.0012248787438387796,9.38771621733333e-06,303.38297679449914,178.81510931052645,0.0,345.4045274824729
23UM08z_07,,light to medium gray; uniform metamictization; rounded tips,52.30899135368525,0.6533869423224453,1.2490910748108188,59.4554550064011,0.7925745942641486,41.498948677748096,0.5163886272973022,1.2443414682796332,3.990509107401814,0.05334539761714623,0.792956010692101,0.014349542501282059,0,0,0.9375549512412392,0.0014129765545831592,6.988561584333332e-06,571.0057869916425,113.46483838243867,0.0,597.6700240115156
23UM08z_08,,"medium gray, straw color under directed light; uniform metamictization; a few dark central inclusions",52.58836696234438,0.6663127212217196,1.2670344407135314,55.912639029455526,0.778851152417557,41.000967608882995,0.5166732491881376,1.2601489167689757,3.1517368079070045,0.04464679151622539,1.3460926193169516,0.02206098516800551,0,0,0.7693642715503062,0.0011867818900422893,5.8299884523999996e-06,540.6077273805827,230.89112959783188,0.0,594.8671428360732
FCT_AM_z06,,"very clear and crisp, two inclusions",27.662537283637306,0.5847942635268334,2.1140297346214356,37.17146769126428,0.6774432418352793,18.75541637891107,0.3934923373449683,2.098019736780774,0.6999103050263902,0.015039613297391174,0.40149076204235024,0.006955772326431063,0,0,0.08046471971357919,0.0008191133230150046,1.5879077409999993e-06,440.7751703418332,252.8426253464246,0.0,500.19318729824295
23UM08z_09,,"medium to dark brown, straw color under directed lights; uniform damage; rounded tips, straight edges",65.08170689605245,1.0065560309359616,1.5466036140441402,57.71321210304611,0.786100458194034,51.22412909576447,0.7884597707888799,1.5392350923425941,5.854858953835751,0.09893395071316366,1.727836200505369,0.037583656042272824,0,0,1.7364801446307023,0.0025040616017204045,6.788922951300002e-06,862.4135221205613,254.50814700651563,0.0,922.2229366670924
23UM08z_10,,"medium to dark brown, straw color under directed lights; uniform damage; dark central inclusion",52.4965672971797,0.7542932296086,1.4368429564900775,52.23707436221413,0.7648295106581823,40.19515214132611,0.5744755561102761,1.4292160260780222,2.4636593414370536,0.039007737256731484,0.8923874688589739,0.01934804444036863,0,0,0.5813106421753925,0.0010498475536981414,4.729713130666666e-06,520.8898031178888,188.6768698661412,0.0,565.2288675364321
23UM08z_11,,"dark gray, brown under directed light, uniform damage, slightly rough texture",50.25992603815613,0.7288392424377318,1.450139902482973,79.00455439975886,0.8404304317776012,42.27018129726493,0.6105942050528976,1.4445033976998956,10.554624356030226,0.17214820269125902,4.4742714407575095,0.06816691553668912,0,0,2.6547043871091587,0.003814481879089343,1.6867558564499998e-05,625.7351540040789,265.2589836073968,0.0,688.0710151518172
23UM08z_12,,"light gray, moderate damage, subtle small inclusions",54.91399195341965,0.8569899439135533,1.560603979839033,51.7390762045911,0.7634067142282295,41.97030756070908,0.6517537702386524,1.5528925283568762,1.7494820846494974,0.029537553851632006,0.4589519795134368,0.00909998612828559,0,0,0.4217035766297614,0.0008773176491884639,4.493803556666666e-06,389.3098713792459,102.12996045022274,0.0,413.31041208504826
23UM08z_13,,"dark gray, seems to have uniform metamictization; dark under directed lights",50.48825281026994,0.6874597827386245,1.361623238027335,87.6474182267194,0.8559907441480329,43.245536771665144,0.5870665433663533,1.357519381632475,9.778986168179792,0.14526827212754606,3.012711230064099,0.04210548141825906,0,0,2.4538487610248922,0.005332386363261178,2.1110216210200005e-05,463.234770824128,142.71342368385697,0.0,496.77242538983444
23UM08z_14,,"medium gray, straw color under directed lights, dark central inclusion",49.69859807311136,0.6997289245766355,1.4079449958473027,86.1103921299473,0.8535880256747641,42.44970479963031,0.5958777278865293,1.4037264350816374,7.1676829131303,0.10986533456754106,2.112196195726561,0.032104516526202054,0,0,1.7601475004295983,0.003833500076185249,2.21303189377e-05,323.8852062326055,95.44354971442996,0.0,346.31444041549656
20UM06z_15,,medium-dark gray; nice straw under directed lights; rounded tips,51.39404325587792,0.6685207438881244,1.3007747620861996,53.251046182704734,0.7697614451834043,39.60295812639412,0.5128858023042197,1.2950694255396984,2.6258100003146256,0.03653614400233672,0.6462423070532802,0.01456979075560849,0,0,0.5949488041547953,0.0013468666472849211,4.744741396599999e-06,553.4147766612184,136.20179753450137,0.0,585.4221990818262
