count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1689713379.1150386,1.886590059521631e-12,1.3944269350307792e-11,1.686102507614251e-10,3.9645489668949097e-10,1.089769076302767e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10933,3:49:36 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.886590059521631e-12, 1.3944269350307792e-11, 1.686102507614251e-10, 3.9645489668949097e-10, 1.089769076302767e-13]",True
2,1689713380.9543498,1.7607306671690859e-12,1.3503635709621875e-11,1.6778024802821534e-10,3.9838476961762126e-10,1.139549609188717e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10934,3:49:39 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.7607306671690859e-12, 1.3503635709621875e-11, 1.6778024802821534e-10, 3.9838476961762126e-10, 1.139549609188717e-13]",False
3,1689713383.5552964,1.6391895436493331e-12,1.3902334144999529e-11,1.6740998864950285e-10,3.9696210207829097e-10,1.1824414602838729e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10935,3:49:42 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.6391895436493331e-12, 1.3902334144999529e-11, 1.6740998864950285e-10, 3.9696210207829097e-10, 1.1824414602838729e-13]",True
4,1689713386.5796614,1.6515837092043184e-12,1.3876905700926923e-11,1.681284556021012e-10,3.97237798210881e-10,1.2222900914061335e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10936,3:49:44 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.6515837092043184e-12, 1.3876905700926923e-11, 1.681284556021012e-10, 3.97237798210881e-10, 1.2222900914061335e-13]",False
5,1689713389.0920382,1.6091191963954476e-12,1.346486637465727e-11,1.6893750287572118e-10,3.981467378011416e-10,1.1008328173718954e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10937,3:49:47 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.6091191963954476e-12, 1.346486637465727e-11, 1.6893750287572118e-10, 3.981467378011416e-10, 1.1008328173718954e-13]",True
6,1689713391.5991824,1.570534392640599e-12,1.376401076447209e-11,1.6856545326238148e-10,3.9964134779246763e-10,1.115172678593096e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10938,3:49:50 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.570534392640599e-12, 1.376401076447209e-11, 1.6856545326238148e-10, 3.9964134779246763e-10, 1.115172678593096e-13]",False
7,1689713394.125633,1.5314034762514694e-12,1.3632003512120683e-11,1.6842142958051198e-10,3.9890790670682463e-10,1.1531982237623223e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10939,3:49:52 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.5314034762514694e-12, 1.3632003512120683e-11, 1.6842142958051198e-10, 3.9890790670682463e-10, 1.1531982237623223e-13]",True
8,1689713396.649882,1.4812962054883139e-12,1.372973609803374e-11,1.6868458019292376e-10,3.9957298580972633e-10,1.13889339582382e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10940,3:49:55 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4812962054883139e-12, 1.372973609803374e-11, 1.6868458019292376e-10, 3.9957298580972633e-10, 1.13889339582382e-13]",False
9,1689713399.6771946,1.4147804022063282e-12,1.3604325131699735e-11,1.6886335385546403e-10,3.991535990621742e-10,1.1016391927376815e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10941,3:49:57 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4147804022063282e-12, 1.3604325131699735e-11, 1.6886335385546403e-10, 3.991535990621742e-10, 1.1016391927376815e-13]",True
10,1689713402.1838267,1.2838846739221532e-12,1.3372997154093014e-11,1.684439948634875e-10,4.0007183677026603e-10,1.1773706467231582e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10942,3:50:00 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2838846739221532e-12, 1.3372997154093014e-11, 1.684439948634875e-10, 4.0007183677026603e-10, 1.1773706467231582e-13]",False
