count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1689456084.1379304,1.3291053370736994e-12,1.3703148858679182e-11,1.6816015246945426e-10,1.9716510368805729e-10,1.0441673974027552e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9254,4:21:21 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.3291053370736994e-12, 1.3703148858679182e-11, 1.6816015246945426e-10, 1.9716510368805729e-10, 1.0441673974027552e-13]",True
2,1689456087.1705327,1.3307686116265094e-12,1.3598185077956515e-11,1.6914722400507287e-10,1.9778532978076413e-10,1.0178949425964506e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9255,4:21:24 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.3307686116265094e-12, 1.3598185077956515e-11, 1.6914722400507287e-10, 1.9778532978076413e-10, 1.0178949425964506e-13]",False
3,1689456089.6830354,1.2376352113291356e-12,1.3469269102839299e-11,1.6857859552743548e-10,1.9865825651166347e-10,1.0146226849146178e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9256,4:21:26 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2376352113291356e-12, 1.3469269102839299e-11, 1.6857859552743548e-10, 1.9865825651166347e-10, 1.0146226849146178e-13]",True
4,1689456092.191882,1.1951163799914233e-12,1.3527408360136661e-11,1.6920984058366173e-10,1.9957299701722775e-10,9.528113026216825e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9257,4:21:29 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1951163799914233e-12, 1.3527408360136661e-11, 1.6920984058366173e-10, 1.9957299701722775e-10, 9.528113026216825e-14]",False
5,1689456094.7105243,1.1314218876026794e-12,1.3230071552183809e-11,1.6932032165239974e-10,1.9906727655172318e-10,1.015193652883703e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9258,4:21:31 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1314218876026794e-12, 1.3230071552183809e-11, 1.6932032165239974e-10, 1.9906727655172318e-10, 1.015193652883703e-13]",True
6,1689456097.2576175,1.1493313896090984e-12,1.3833289548570438e-11,1.6875933983584446e-10,2.0022861146884452e-10,9.539617088893254e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9259,4:21:34 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1493313896090984e-12, 1.3833289548570438e-11, 1.6875933983584446e-10, 2.0022861146884452e-10, 9.539617088893254e-14]",False
7,1689456100.2804794,1.0479925304299198e-12,1.3441733837105119e-11,1.698714779951871e-10,1.9897876402108494e-10,9.975581558713253e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9260,4:21:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0479925304299198e-12, 1.3441733837105119e-11, 1.698714779951871e-10, 1.9897876402108494e-10, 9.975581558713253e-14]",True
8,1689456102.785029,1.0964414055500415e-12,1.349236694592193e-11,1.7026245691109665e-10,2.0044678417097117e-10,1.0236112630256089e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9261,4:21:39 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0964414055500415e-12, 1.349236694592193e-11, 1.7026245691109665e-10, 2.0044678417097117e-10, 1.0236112630256089e-13]",False
9,1689456105.2905786,1.0394200691127287e-12,1.374444395102481e-11,1.7080947767311727e-10,2.0018341151395447e-10,9.670128603032555e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9262,4:21:42 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0394200691127287e-12, 1.374444395102481e-11, 1.7080947767311727e-10, 2.0018341151395447e-10, 9.670128603032555e-14]",True
10,1689456107.803015,1.029674392624691e-12,1.349090544139342e-11,1.6946086200952948e-10,2.0037142778317474e-10,9.736145673315197e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9263,4:21:45 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.029674392624691e-12, 1.349090544139342e-11, 1.6946086200952948e-10, 2.0037142778317474e-10, 9.736145673315197e-14]",False
