count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1690239373.6995332,1.5317447830953679e-12,1.3253930938872394e-11,1.6654651269210063e-10,2.3644545522893967e-12,8.706046544489435e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12958,5:56:09 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.5317447830953679e-12, 1.3253930938872394e-11, 1.6654651269210063e-10, 2.3644545522893967e-12, 8.706046544489435e-14]",False
2,1690239373.802807,1.4749569838060084e-12,1.3131579157388273e-11,1.663569837440093e-10,2.2197981300320357e-12,8.826091441906103e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12959,5:56:12 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4749569838060084e-12, 1.3131579157388273e-11, 1.663569837440093e-10, 2.2197981300320357e-12, 8.826091441906103e-14]",True
3,1690239376.3355806,1.4219727825781625e-12,1.3015320592113522e-11,1.666832089020076e-10,2.2750705399449123e-12,8.926415379431618e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12960,5:56:14 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4219727825781625e-12, 1.3015320592113522e-11, 1.666832089020076e-10, 2.2750705399449123e-12, 8.926415379431618e-14]",False
4,1690239378.8769734,1.2590246770485813e-12,1.2820140782299205e-11,1.6632242805236785e-10,2.3527865853495422e-12,8.560705855135964e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12961,5:56:17 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2590246770485813e-12, 1.2820140782299205e-11, 1.6632242805236785e-10, 2.3527865853495422e-12, 8.560705855135964e-14]",True
5,1690239381.5607169,1.1840921038813734e-12,1.2989013510600333e-11,1.676212224577256e-10,2.2852243101306735e-12,8.773898626949009e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12962,5:56:20 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1840921038813734e-12, 1.2989013510600333e-11, 1.676212224577256e-10, 2.2852243101306735e-12, 8.773898626949009e-14]",False
6,1690239384.6066833,1.2100170041287606e-12,1.3173638395425069e-11,1.6767093269365319e-10,2.284930057661061e-12,8.966394656915663e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12963,5:56:22 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2100170041287606e-12, 1.3173638395425069e-11, 1.6767093269365319e-10, 2.284930057661061e-12, 8.966394656915663e-14]",True
7,1690239387.1334605,1.2210561338085735e-12,1.309815537281489e-11,1.681312727930262e-10,2.4320072865291475e-12,8.451288849515085e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12964,5:56:25 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2210561338085735e-12, 1.309815537281489e-11, 1.681312727930262e-10, 2.4320072865291475e-12, 8.451288849515085e-14]",False
8,1690239389.6726887,1.1496061264396062e-12,1.2783142600003572e-11,1.6628001753282717e-10,2.2948906230196853e-12,8.700400561676216e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12965,5:56:27 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1496061264396062e-12, 1.2783142600003572e-11, 1.6628001753282717e-10, 2.2948906230196853e-12, 8.700400561676216e-14]",True
9,1690239392.1929245,1.1114912159063128e-12,1.2962709031172359e-11,1.6732296104216005e-10,2.4348789044031927e-12,8.46987410763056e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12966,5:56:30 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1114912159063128e-12, 1.2962709031172359e-11, 1.6732296104216005e-10, 2.4348789044031927e-12, 8.46987410763056e-14]",False
10,1690239394.7671583,1.1023717745931028e-12,1.2943381609564764e-11,1.6803844427037973e-10,2.3254219730373116e-12,8.521791806286386e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),12967,5:56:33 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1023717745931028e-12, 1.2943381609564764e-11, 1.6803844427037973e-10, 2.3254219730373116e-12, 8.521791806286386e-14]",True
