,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
23UM01z_11_re4,zirc,0.024048917,0.000222337,8248,1286,,1689533158,10000-4353-16496-001.csv
23UM01z_12,zirc,2.13034404,0.002931395,8249,1286,,1689534353,10000-4354-16498-001.csv
23UM01z_12_re1,zirc,0.093528538,0.000414307,8250,1286,re-extract 4%,1689535491,10000-4355-16500-001.csv
23UM01z_12_re2,zirc,0.004484197,9.90E-05,8251,1286,,1689536644,10000-4356-16502-001.csv
std1287,std,1.173555474,0.002070053,8252,1287,,1689537211,10000-4357-16504-001.csv
23UM01z_13,zirc,5.817956134,0.008327102,8253,1287,,1689538342,10000-4358-16506-001.csv
23UM01z_13_re1,zirc,0.006052835,9.88E-05,8254,1287,,1689539644,10000-4359-16508-001.csv
23UM01z_14,zirc,3.599778491,0.00428234,8255,1287,,1689540842,10000-4360-16510-001.csv
23UM01z_14_re1,zirc,0.175757279,0.000522146,8256,1287,re-extract 4.5%,1689542157,10000-4361-16512-001.csv
23UM01z_14_re2,zirc,0.087221743,0.000451975,8257,1287,,1689543608,10000-4362-16514-001.csv
FCT_AM_z03,zirc,1.640746538,0.001915884,8258,1287,,1689544796,10000-4363-16516-001.csv
FCT_AM_z03_re1,zirc,0.163680985,0.000640654,8259,1287,re-extract 9%,1689545989,10000-4364-16518-001.csv
FCT_AM_z03_re2,zirc,0.720867458,0.001308656,8260,1287,re-extract 28%,1689547144,10000-4365-16520-001.csv
std1288,std,1.179414477,0.002444574,8261,1288,,1689547743,10000-4366-16522-001.csv
FCT_AM_z03_re3,zirc,0.225430844,0.00062154,8262,1288,re-extract 8%,1689548957,10000-4367-16524-001.csv
FCT_AM_z03_re4,zirc,0.018375005,0.00017166,8263,1288,,1689550093,10000-4368-16526-001.csv
23UM07z_01,zirc,1.146442811,0.002028413,8264,1288,,1689551251,10000-4369-16528-001.csv
23UM07z_01_re1,zirc,0.173942927,0.000584865,8265,1288,re-extract 13%,1689552472,10000-4370-16530-001.csv
23UM07z_01_re2,zirc,0.106445191,0.000433416,8266,1288,re-extract 7%,1689553592,10000-4371-16532-001.csv
std1289,std,1.17640631,0.001860773,8267,1289,,1689554186,10000-4372-16534-001.csv
lb02_07172023,lb,0.003929548,6.54E-05,8269,1289,,1689599335,10000-4374-16538-001.csv
hb01_07172023,hb,0.004142352,9.37E-05,8270,1289,,1689600921,10000-4375-16540-001.csv
std1290,std,1.177777442,0.002239565,8271,1290,,1689601647,10000-4376-16542-001.csv
23UM07z_01_re3,zirc,0.069323565,0.000289026,8272,1290,re-extract 4%,1689602855,10000-4377-16544-001.csv
23UM07z_02,zirc,1.884030343,0.00363517,8273,1290,,1689604065,10000-4378-16546-001.csv
23UM07z_02_re1,zirc,0.32231741,0.000779224,8274,1290,re-extract 14%,1689605300,10000-4379-16548-001.csv
23UM07z_02_re2,zirc,0.072939159,0.000332517,8275,1290,,1689606429,10000-4380-16550-001.csv
23UM07z_03,zirc,3.326593048,0.005929514,8276,1290,,1689607582,10000-4381-16552-001.csv
23UM07z_03_re1,zirc,0.005288485,8.63E-05,8277,1290,,1689609197,10000-4382-16554-001.csv
23UM07z_04,zirc,3.147735727,0.003254885,8278,1290,,1689610381,10000-4383-16556-001.csv
23UM07z_04_re1,zirc,0.721278647,0.001496398,8279,1290,re-extract 19%,1689611676,10000-4384-16558-001.csv
std1291,std,1.177624715,0.002199388,8280,1291,,1689612221,10000-4385-16560-001.csv
23UM07z_04_re2,zirc,0.366096597,0.000700202,8281,1291,re-extract 8%,1689613343,10000-4386-16562-001.csv
23UM07z_04_re3,zirc,0.252781769,0.000373515,8282,1291,re-extract 6%,1689614875,10000-4387-16564-001.csv
23UM07z_04_re4,zirc,0.18249759,0.000560201,8283,1291,re-extract 3.8%,1689616233,10000-4388-16566-001.csv
23UM07z_05,zirc,3.630516179,0.004393057,8284,1291,,1689617486,10000-4389-16568-001.csv
23UM07z_05_re1,zirc,0.950670096,0.001581813,8285,1291,re-extract 21%,1689618568,10000-4390-16570-001.csv
23UM07z_05_re2,zirc,0.157204278,0.000475606,8286,1291,re-extract 3%,1689619702,10000-4391-16572-001.csv
23UM07z_06,zirc,4.541998993,0.007596841,8287,1291,,1689620950,10000-4392-16574-001.csv
23UM07z_06_re1,zirc,0.004316556,5.75E-05,8288,1291,,1689622071,10000-4393-16576-001.csv
std1292,std,1.174804027,0.002173849,8289,1292,,1689622640,10000-4394-16578-001.csv
23UM07z_07,zirc,2.709235087,0.003993746,8290,1292,,1689623811,10000-4395-16580-001.csv
23UM07z_07_re1,zirc,0.557971362,0.000832853,8291,1292,re-extract 17%,1689624925,10000-4396-16582-001.csv
23UM07z_07_re2,zirc,0.028963395,0.000204469,8292,1292,,1689626049,10000-4397-16584-001.csv
FCT_AM_z04,zirc,0.695112836,0.001470928,8293,1292,,1689627191,10000-4398-16586-001.csv
FCT_AM_z04_re1,zirc,0.046841884,0.000405904,8294,1292,re-extract 6%,1689628405,10000-4399-16588-001.csv
FCT_AM_z04_re2,zirc,0.029169975,0.000215534,8295,1292,re-extract 3.28%,1689629713,10000-4400-16590-001.csv
23UM07z_08,zirc,2.502437905,0.003705656,8296,1292,,1689631083,10000-4401-16592-001.csv
23UM07z_08_re1,zirc,0.184554468,0.000434158,8297,1292,re-extract 7%,1689632239,10000-4402-16594-001.csv
std1293,std,1.173671824,0.001709059,8298,1293,,1689632831,10000-4403-16596-001.csv
23UM07z_08_re2,zirc,0.022870978,0.000187413,8299,1293,,1689633958,10000-4404-16598-001.csv
23UM07z_09,zirc,1.556087201,0.002464363,8300,1293,,1689635127,10000-4405-16600-001.csv
23UM07z_09_re1,zirc,0.184879516,0.000591403,8301,1293,re-extract 10%,1689636363,10000-4406-16602-001.csv
23UM07z_09_re2,zirc,0.047460636,0.000494504,8302,1293,,1689637521,10000-4407-16604-001.csv
std1294,std,1.176784405,0.001890396,8303,1294,,1689638088,10000-4408-16606-001.csv
lb02_07182023,lb,0.004068149,6.22E-05,8305,1294,,1689686151,10000-4410-16610-001.csv
hb01_07182023,hb,0.003980604,8.32E-05,8306,1294,,1689687255,10000-4411-16612-001.csv
std1295,std,1.168314426,0.00178371,8307,1295,,1689687753,10000-4412-16614-001.csv
23UM07z_10,zirc,0.990908653,0.002173153,8308,1295,,1689689026,10000-4413-16616-001.csv
23UM07z_10_re1,zirc,0.090297486,0.000399736,8309,1295,re-extract 8%,1689690146,10000-4414-16618-001.csv
23UM07z_10_re2,zirc,0.099548916,0.000357556,8310,1295,re-extract 8%,1689691262,10000-4415-16620-001.csv
23UM07z_10_re3,zirc,0.032360975,0.000180011,8311,1295,,1689692374,10000-4416-16622-001.csv
23UM07z_11,zirc,4.12539545,0.004842008,8312,1295,,1689693616,10000-4417-16624-001.csv
23UM07z_11_re1,zirc,0.004319094,6.55E-05,8313,1295,,1689694866,10000-4418-16626-001.csv
23UM07z_12,zirc,0.80238911,0.001612146,8314,1295,,1689696087,10000-4419-16628-001.csv
23UM07z_12_re1,zirc,0.035836151,0.000236623,8315,1295,re-extract 3.8%,1689697214,10000-4420-16630-001.csv
std1296,std,1.183670353,0.002050816,8316,1296,,1689697959,10000-4421-16632-001.csv
23UM07z_12_re2,zirc,0.022125599,0.000160341,8317,1296,,1689699143,10000-4422-16634-001.csv
23UM07z_13,zirc,2.068410247,0.003047908,8318,1296,,1689700527,10000-4423-16636-001.csv
23UM07z_13_re1,zirc,0.373823588,0.000929991,8319,1296,re-extract 15%,1689701701,10000-4424-16638-001.csv
23UM07z_13_re2,zirc,0.209473822,0.000517573,8320,1296,re-extract 8%,1689702878,10000-4425-16640-001.csv
23UM07z_13_re3,zirc,0.009056187,0.000123485,8321,1296,,1689704026,10000-4426-16642-001.csv
23UM07z_14,zirc,1.676331992,0.002859199,8322,1296,,1689705273,10000-4427-16644-001.csv
23UM07z_14_re1,zirc,0.372684835,0.000457938,8323,1296,re-extract 18%,1689706418,10000-4428-16646-001.csv
std1297,std,1.17503592,0.001279376,8324,1297,,1689707189,10000-4429-16648-001.csv
23UM07z_14_re2,zirc,0.019371713,0.000184728,8325,1297,,1689708329,10000-4430-16650-001.csv
FCT_AM_z05,zirc,0.234180005,0.000425982,8326,1297,,1689709993,10000-4431-16652-001.csv
FCT_AM_z05_re1,zirc,0.011375594,0.000128273,8327,1297,re-extract 3%,1689711138,10000-4432-16654-001.csv
FCT_AM_z05_re2,zirc,0.007706306,8.71E-05,8328,1297,,1689712265,10000-4433-16656-001.csv
23UM08z_01,zirc,2.367291032,0.003288009,8329,1297,,1689713428,10000-4434-16658-001.csv
23UM08z_01_re1,zirc,0.153266501,0.000516396,8330,1297,re-extract 6%,1689714531,10000-4435-16660-001.csv
23UM08z_01_re2,zirc,0.059908021,0.000344647,8331,1297,,1689715842,10000-4436-16662-001.csv
std1298,std,1.173430599,0.002493788,8332,1298,,1689716398,10000-4437-16664-001.csv
23UM08z_02,zirc,1.111583443,0.001829381,8333,1298,,1689717543,10000-4438-16666-001.csv
23UM08z_02_re1,zirc,0.050627852,0.00052104,8334,1298,re-extract 4%,1689718670,10000-4439-16668-001.csv
23UM08z_02_re2,zirc,0.005141831,0.00011913,8335,1298,,1689719897,10000-4440-16670-001.csv
23UM08z_03,zirc,0.004550431,7.42E-05,8336,1298,,1689721068,10000-4441-16672-001.csv
23UM08z_04,zirc,14.7152264,0.013140028,8337,1298,,1689722363,10000-4442-16674-001.csv
23UM08z_04_re1,zirc,0.674612146,0.001525507,8338,1298,re-extract 4.4%,1689723511,10000-4443-16676-001.csv
23UM08z_04_re2,zirc,0.059431925,0.000314957,8339,1298,,1689724674,10000-4444-16678-001.csv
std1299,std,1.171871189,0.001611407,8340,1299,,1689725198,10000-4445-16680-001.csv
lb02_07192023,lb,0.004091384,0.0001134,8342,1299,,1689771931,10000-4447-16684-001.csv
hb01_07192023,hb,0.004066411,7.60E-05,8343,1299,,1689773184,10000-4448-16686-001.csv
std1300,std,1.175527812,0.001928317,8344,1300,,1689773721,10000-4449-16688-001.csv
23UM08z_05,zirc,1.211515166,0.001967553,8345,1300,,1689775163,10000-4450-16690-001.csv
23UM08z_05_re1,zirc,0.064257525,0.000400027,8346,1300,re-extract 5%,1689776324,10000-4451-16692-001.csv
23UM08z_05_re2,zirc,0.054980412,0.000570471,8347,1300,re-extract 3.85%,1689777412,10000-4452-16694-001.csv
23UM08z_05_re3,zirc,0.046754092,0.000478497,8348,1300,re-extract 3.13,1689778516,10000-4453-16696-001.csv
