count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1699551288.1781878,8.992464433678349e-13,1.0936326497179572e-11,1.3311166058294077e-10,6.001286165062403e-13,8.632892713406407e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2035,11:34:44 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.992464433678349e-13, 1.0936326497179572e-11, 1.3311166058294077e-10, 6.001286165062403e-13, 8.632892713406407e-14]",False
2,1699551290.2540455,8.684900671893092e-13,1.0946653306032061e-11,1.3357767669752718e-10,6.328954829833144e-13,8.409778814088761e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2036,11:34:47 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.684900671893092e-13, 1.0946653306032061e-11, 1.3357767669752718e-10, 6.328954829833144e-13, 8.409778814088761e-14]",True
3,1699551292.770244,8.516328918115046e-13,1.0943137021546256e-11,1.3407525090158856e-10,6.092709344852898e-13,8.3535900364997e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2037,11:34:49 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.516328918115046e-13, 1.0943137021546256e-11, 1.3407525090158856e-10, 6.092709344852898e-13, 8.3535900364997e-14]",False
4,1699551295.2763116,8.519913832598369e-13,1.1037477355702041e-11,1.335734578500336e-10,6.558215884418239e-13,8.822154432767265e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2038,11:34:52 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.519913832598369e-13, 1.1037477355702041e-11, 1.335734578500336e-10, 6.558215884418239e-13, 8.822154432767265e-14]",True
5,1699551297.7806146,7.907016512896659e-13,1.110544902566124e-11,1.3348407101876347e-10,6.16171447632291e-13,8.482327524834271e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2039,11:34:55 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.907016512896659e-13, 1.110544902566124e-11, 1.3348407101876347e-10, 6.16171447632291e-13, 8.482327524834271e-14]",False
6,1699551300.31782,7.725915176712284e-13,1.118458797799704e-11,1.330569959767658e-10,6.158873324529912e-13,8.405227197843396e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2040,11:34:57 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.725915176712284e-13, 1.118458797799704e-11, 1.330569959767658e-10, 6.158873324529912e-13, 8.405227197843396e-14]",True
7,1699551303.3500035,7.373975562108281e-13,1.0958268147065464e-11,1.3436451951065465e-10,5.971645703969908e-13,8.93438019964124e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2041,11:35:00 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.373975562108281e-13, 1.0958268147065464e-11, 1.3436451951065465e-10, 5.971645703969908e-13, 8.93438019964124e-14]",False
8,1699551305.8577647,7.254041117787935e-13,1.0800508057351443e-11,1.3516603114549497e-10,5.905647065124198e-13,8.534733114467716e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2042,11:35:02 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.254041117787935e-13, 1.0800508057351443e-11, 1.3516603114549497e-10, 5.905647065124198e-13, 8.534733114467716e-14]",True
9,1699551308.3635275,7.344894549336789e-13,1.1177083564239965e-11,1.344438171901885e-10,6.467211206666323e-13,8.5612560877385e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2043,11:35:05 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.344894549336789e-13, 1.1177083564239965e-11, 1.344438171901885e-10, 6.467211206666323e-13, 8.5612560877385e-14]",False
10,1699551310.890225,6.806145816211362e-13,1.0907797234893657e-11,1.3502440832091622e-10,5.951991286987091e-13,8.816166926269714e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2044,11:35:08 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[6.806145816211362e-13, 1.0907797234893657e-11, 1.3502440832091622e-10, 5.951991286987091e-13, 8.816166926269714e-14]",True
11,1699551313.4154072,7.276380019349826e-13,1.1156816789870128e-11,1.3484366401250725e-10,6.259528485819121e-13,8.562780747043558e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2045,11:35:10 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.276380019349826e-13, 1.1156816789870128e-11, 1.3484366401250725e-10, 6.259528485819121e-13, 8.562780747043558e-14]",False
12,1699551316.0206273,6.401199015293457e-13,1.100378555635162e-11,1.3493747785808807e-10,6.305158760551433e-13,8.475429288511832e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2046,11:35:13 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[6.401199015293457e-13, 1.100378555635162e-11, 1.3493747785808807e-10, 6.305158760551433e-13, 8.475429288511832e-14]",True
13,1699551319.0474014,6.436281087089657e-13,1.0634048329405399e-11,1.3472559179383836e-10,6.191350600606715e-13,8.42115954876807e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2047,11:35:16 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[6.436281087089657e-13, 1.0634048329405399e-11, 1.3472559179383836e-10, 6.191350600606715e-13, 8.42115954876807e-14]",False
14,1699551321.551984,5.925734078773837e-13,1.098189855025522e-11,1.346297517912376e-10,6.004692728288352e-13,8.758119419581198e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2048,11:35:18 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.925734078773837e-13, 1.098189855025522e-11, 1.346297517912376e-10, 6.004692728288352e-13, 8.758119419581198e-14]",True
15,1699551324.0623868,5.945546789273837e-13,1.0876876656296108e-11,1.3511873564464594e-10,6.080547306983042e-13,8.246494578780655e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2049,11:35:21 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.945546789273837e-13, 1.0876876656296108e-11, 1.3511873564464594e-10, 6.080547306983042e-13, 8.246494578780655e-14]",False
16,1699551326.594506,6.137821913047847e-13,1.1046818841620176e-11,1.3649277541549765e-10,6.141933207685912e-13,8.368698393773286e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2050,11:35:23 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[6.137821913047847e-13, 1.1046818841620176e-11, 1.3649277541549765e-10, 6.141933207685912e-13, 8.368698393773286e-14]",True
17,1699551329.149412,5.941557467380176e-13,1.0949817441652243e-11,1.3531251119580645e-10,6.10278429354072e-13,8.755190040836414e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2051,11:35:26 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.941557467380176e-13, 1.0949817441652243e-11, 1.3531251119580645e-10, 6.10278429354072e-13, 8.755190040836414e-14]",False
18,1699551331.7163985,6.000879047146634e-13,1.0852796959726074e-11,1.3515510932649022e-10,6.299802801819354e-13,8.37358069168126e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2052,11:35:29 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[6.000879047146634e-13, 1.0852796959726074e-11, 1.3515510932649022e-10, 6.299802801819354e-13, 8.37358069168126e-14]",True
19,1699551334.322074,5.97658695537101e-13,1.083231768173043e-11,1.356699058652211e-10,6.171113424956187e-13,8.532322119886651e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2053,11:35:31 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.97658695537101e-13, 1.083231768173043e-11, 1.356699058652211e-10, 6.171113424956187e-13, 8.532322119886651e-14]",False
20,1699551337.428199,5.980599587611379e-13,1.0934408760376879e-11,1.3601458848100378e-10,5.99145949867208e-13,8.234526342049131e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2054,11:35:34 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.980599587611379e-13, 1.0934408760376879e-11, 1.3601458848100378e-10, 5.99145949867208e-13, 8.234526342049131e-14]",True
