count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1774943347.4206507,5.3891387880034e-12,1.285584919769045e-11,1.685026285169755e-10,2.126082920828054e-10,-5.759279907363926e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11397,2:49:03 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.3891387880034e-12, 1.285584919769045e-11, 1.685026285169755e-10, 2.126082920828054e-10, -5.759279907363926e-14]",True
2,1774943347.4782264,5.325907249942308e-12,1.2647235689278169e-11,1.6994754215016172e-10,2.140849719722837e-10,-5.575022458655446e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11398,2:49:05 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.325907249942308e-12, 1.2647235689278169e-11, 1.6994754215016172e-10, 2.140849719722837e-10, -5.575022458655446e-14]",False
3,1774943349.9971364,5.169711447122749e-12,1.2977001417890932e-11,1.695475565499649e-10,2.1348031675749723e-10,-5.535497868457487e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11399,2:49:08 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.169711447122749e-12, 1.2977001417890932e-11, 1.695475565499649e-10, 2.1348031675749723e-10, -5.535497868457487e-14]",True
4,1774943352.5738344,5.1125345276736844e-12,1.2694990891848335e-11,1.6972295791006786e-10,2.1409533867977615e-10,-5.919789940363185e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11400,2:49:11 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.1125345276736844e-12, 1.2694990891848335e-11, 1.6972295791006786e-10, 2.1409533867977615e-10, -5.919789940363185e-14]",False
5,1774943355.265392,5.15465404735127e-12,1.2922428752060178e-11,1.7008058850187524e-10,2.1462667754157394e-10,-6.046760856782962e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11401,2:49:13 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.15465404735127e-12, 1.2922428752060178e-11, 1.7008058850187524e-10, 2.1462667754157394e-10, -6.046760856782962e-14]",True
6,1774943358.291772,5.160115390534514e-12,1.2807165918060637e-11,1.7095599935679218e-10,2.1487213397453075e-10,-5.7203312995701e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11402,2:49:16 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.160115390534514e-12, 1.2807165918060637e-11, 1.7095599935679218e-10, 2.1487213397453075e-10, -5.7203312995701e-14]",False
7,1774943360.8007774,5.150168919804132e-12,1.2816354748312886e-11,1.7050733047696554e-10,2.149437849929825e-10,-6.14842581687057e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11403,2:49:18 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.150168919804132e-12, 1.2816354748312886e-11, 1.7050733047696554e-10, 2.149437849929825e-10, -6.14842581687057e-14]",True
8,1774943363.3041284,5.085727845799415e-12,1.2776091816435464e-11,1.7055942769239607e-10,2.158780931793558e-10,-5.511690144002421e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11404,2:49:21 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.085727845799415e-12, 1.2776091816435464e-11, 1.7055942769239607e-10, 2.158780931793558e-10, -5.511690144002421e-14]",False
9,1774943365.9002998,4.945318460292114e-12,1.2778647931477316e-11,1.7036742849807496e-10,2.1561749607990066e-10,-6.112503488390694e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11405,2:49:24 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.945318460292114e-12, 1.2778647931477316e-11, 1.7036742849807496e-10, 2.1561749607990066e-10, -6.112503488390694e-14]",True
10,1774943368.420665,4.907424727002008e-12,1.2747512247168746e-11,1.712067848602672e-10,2.1651481996176614e-10,-5.841594569178099e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11406,2:49:26 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.907424727002008e-12, 1.2747512247168746e-11, 1.712067848602672e-10, 2.1651481996176614e-10, -5.841594569178099e-14]",False
