count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1774942853.0589235,4.747291101891982e-12,1.2990923441147384e-11,1.6676475478316632e-10,6.47933855006666e-13,-5.984463277578303e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11209,2:40:50 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.747291101891982e-12, 1.2990923441147384e-11, 1.6676475478316632e-10, 6.47933855006666e-13, -5.984463277578303e-14]",True
2,1774942854.9283605,4.542395105888719e-12,1.2990148019753622e-11,1.6762360943722854e-10,7.265597628744458e-13,-6.066599723660374e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11210,2:40:52 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.542395105888719e-12, 1.2990148019753622e-11, 1.6762360943722854e-10, 7.265597628744458e-13, -6.066599723660374e-14]",False
3,1774942857.4452205,4.5280047072937535e-12,1.2983700919955155e-11,1.678608085864397e-10,6.538055687121958e-13,-6.31864081456629e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11211,2:40:55 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.5280047072937535e-12, 1.2983700919955155e-11, 1.678608085864397e-10, 6.538055687121958e-13, -6.31864081456629e-14]",True
4,1774942859.9505477,4.564930898565134e-12,1.3079570412855013e-11,1.6629538024393042e-10,6.722093042789423e-13,-6.307134719010787e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11212,2:40:58 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.564930898565134e-12, 1.3079570412855013e-11, 1.6629538024393042e-10, 6.722093042789423e-13, -6.307134719010787e-14]",False
5,1774942862.4981763,4.421464062931424e-12,1.3174186568043478e-11,1.6810523806309874e-10,6.410391423412876e-13,-5.645863550979291e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11213,2:41:00 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.421464062931424e-12, 1.3174186568043478e-11, 1.6810523806309874e-10, 6.410391423412876e-13, -5.645863550979291e-14]",True
6,1774942865.0386775,4.3782698820604704e-12,1.2886215532137424e-11,1.678570754615194e-10,6.89662790851614e-13,-6.321936111544288e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11214,2:41:03 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.3782698820604704e-12, 1.2886215532137424e-11, 1.678570754615194e-10, 6.89662790851614e-13, -6.321936111544288e-14]",False
7,1774942868.0634358,4.3103454833159915e-12,1.2830084217263504e-11,1.676548067042205e-10,6.479203024795099e-13,-6.137404224160897e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11215,2:41:06 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.3103454833159915e-12, 1.2830084217263504e-11, 1.676548067042205e-10, 6.479203024795099e-13, -6.137404224160897e-14]",True
8,1774942870.5721123,4.235489563242378e-12,1.2868731254223054e-11,1.6783111012053098e-10,6.617661605333447e-13,-5.968465874523279e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11216,2:41:08 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.235489563242378e-12, 1.2868731254223054e-11, 1.6783111012053098e-10, 6.617661605333447e-13, -5.968465874523279e-14]",False
9,1774942873.0781002,4.252722739933601e-12,1.2857656779552418e-11,1.67475616708046e-10,6.225016162264563e-13,-6.293370772431084e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11217,2:41:11 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.252722739933601e-12, 1.2857656779552418e-11, 1.67475616708046e-10, 6.225016162264563e-13, -6.293370772431084e-14]",True
10,1774942875.598755,4.17402831048852e-12,1.2808996051327792e-11,1.6709915395818342e-10,6.477018357417541e-13,-6.316051604253123e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11218,2:41:13 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.17402831048852e-12, 1.2808996051327792e-11, 1.6709915395818342e-10, 6.477018357417541e-13, -6.316051604253123e-14]",False
