count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1694639394.2407465,1.7463928523794858e-12,1.3191001242696121e-11,1.5774725969919245e-10,8.729584277666902e-10,1.530673916609604e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5057,4:09:51 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.7463928523794858e-12, 1.3191001242696121e-11, 1.5774725969919245e-10, 8.729584277666902e-10, 1.530673916609604e-13]",True
2,1694639396.7462668,1.7301796930921376e-12,1.2875988469884803e-11,1.5848679313368308e-10,8.73939420831249e-10,1.559861181194e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5058,4:09:53 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.7301796930921376e-12, 1.2875988469884803e-11, 1.5848679313368308e-10, 8.73939420831249e-10, 1.559861181194e-13]",False
3,1694639399.2530248,1.6269266749774358e-12,1.303277971653749e-11,1.582182995729653e-10,8.752688018809351e-10,1.5634760467623382e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5059,4:09:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.6269266749774358e-12, 1.303277971653749e-11, 1.582182995729653e-10, 8.752688018809351e-10, 1.5634760467623382e-13]",True
4,1694639401.8321471,1.6230502185299311e-12,1.2995662705683753e-11,1.581101638503668e-10,8.770300041760493e-10,1.4840155471672334e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5060,4:09:58 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.6230502185299311e-12, 1.2995662705683753e-11, 1.581101638503668e-10, 8.770300041760493e-10, 1.4840155471672334e-13]",False
5,1694639404.3756788,1.632859646105711e-12,1.2899460145876507e-11,1.5740321546164893e-10,8.750606350638179e-10,1.4918560907028339e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5061,4:10:01 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.632859646105711e-12, 1.2899460145876507e-11, 1.5740321546164893e-10, 8.750606350638179e-10, 1.4918560907028339e-13]",True
6,1694639407.4008832,1.4242152379315143e-12,1.2923087079619311e-11,1.586882292237135e-10,8.786442684538542e-10,1.5747372481521305e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5062,4:10:04 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4242152379315143e-12, 1.2923087079619311e-11, 1.586882292237135e-10, 8.786442684538542e-10, 1.5747372481521305e-13]",False
7,1694639409.910783,1.4642110223936355e-12,1.2854018197061556e-11,1.580787306609821e-10,8.770696946491796e-10,1.5337229641691763e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5063,4:10:06 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4642110223936355e-12, 1.2854018197061556e-11, 1.580787306609821e-10, 8.770696946491796e-10, 1.5337229641691763e-13]",True
8,1694639412.420882,1.354624312027708e-12,1.3144913109386369e-11,1.5861405244788074e-10,8.792453431993863e-10,1.5518066432546052e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5064,4:10:09 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.354624312027708e-12, 1.3144913109386369e-11, 1.5861405244788074e-10, 8.792453431993863e-10, 1.5518066432546052e-13]",False
9,1694639414.9336355,1.3977045432503332e-12,1.2803012990059148e-11,1.5838140521307054e-10,8.791954941855806e-10,1.5263613669432713e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5065,4:10:11 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.3977045432503332e-12, 1.2803012990059148e-11, 1.5838140521307054e-10, 8.791954941855806e-10, 1.5263613669432713e-13]",True
10,1694639417.4746792,1.3116745103264327e-12,1.2982847436004974e-11,1.5835219246973509e-10,8.807197748872397e-10,1.5287727681001506e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),5066,4:10:14 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.3116745103264327e-12, 1.2982847436004974e-11, 1.5835219246973509e-10, 8.807197748872397e-10, 1.5287727681001506e-13]",False
