,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,Th_ng,Th_ng_1s,Sm_ng,Sm_ng_1s,He_pmol,He_pmol_1s,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
JI207.33-11,,"Very parallelogram shaped. Dark, dark yellow but translucent",13.74992484,0.177016438,1.287399316,93.2286045,0.865226801,11.89872702,0.152961138,1.285525232,16.41956198,0.221786796,1.414942441,0.022230505,0,0,1.074988116,0.001775566,2.25E-05,729.8361533,62.89303875,0,744.6160174
NFCT-15,,"Small dark spot in the center, but very clean terminations. Small inclusions",25.30255045,0.416102226,1.64450705,48.25048761,0.746179772,18.89151597,0.309030958,1.635818736,1.354008232,0.023526532,0.6360222,0.013251863,0,0,0.15339248,0.000924458,3.82E-06,354.3635155,166.4561984,0,393.4807221
JI10-1,,Possible core--there are lines in the middle and I can't tel if they refect an overgrowth or crystal faces,107.1416034,1.416440743,1.32202683,50.55353411,0.756972804,81.28832015,1.066526972,1.312029785,2.596370719,0.038439392,1.179383971,0.016356424,0,0,1.268369966,0.002085396,4.44E-06,584.5090394,265.5093076,0,646.9037266
JI10-2,,Possibly apatite,102.9609986,1.352624359,1.313724981,42.19894669,0.712154621,73.51297212,0.956640171,1.301321581,1.698529839,0.02546059,1.011457794,0.017740254,0,0,0.772483436,0.001333115,2.82E-06,603.2802902,359.2474724,0,687.7034462
JI10-3,,Check apatite,90.00334164,1.321617538,1.46840941,41.64966058,0.708845884,63.94443554,0.929897715,1.454227732,2.066504604,0.034767115,1.191431012,0.019291985,0,0,0.813626458,0.001365588,2.76E-06,748.887311,431.7665516,0,850.3524506
JI10-4,,"Slight bend in crystal, one termination abraded",100.7169891,1.488593834,1.477996759,51.07977853,0.758280537,76.53299579,1.122390447,1.466544509,1.738512727,0.029518925,1.072910347,0.021441535,0,0,0.827055749,0.001409852,4.50E-06,386.0184156,238.228427,0,442.002096
JI10-5,,"One termination very asymmetrical, plausibly abraded",60.57399666,0.820467079,1.354487279,39.34265092,0.692725088,42.03006671,0.563514754,1.340741993,1.378519664,0.021579697,0.931907563,0.012852822,0,0,0.363455224,0.000930459,1.90E-06,725.5373175,490.4781057,0,840.7996723
JI10-6,,Check apatite; pretty transparent on wider side,471.6287638,6.544654228,1.387670713,45.11678035,0.73118423,348.7622053,4.762696064,1.365599825,0.668702461,0.009753681,0.208826562,0.003839578,0,0,1.392808473,0.002349189,2.95E-06,226.533214,70.7432003,0,243.1578661
NFCT-16,,"Kind of similar description to NFCT-15, but has a few flakes on one side and terminations are not AS well defined",25.91428685,0.439963529,1.697764371,54.19015439,0.771933657,20.01507614,0.337860647,1.688030785,2.209331431,0.042147979,1.079321228,0.014210631,0,0,0.26626566,0.000914681,6.22E-06,355.4005848,173.6232918,0,396.2020584
JI10-7,,"Kind of fucked but could use if necessary. Slightly yellow, no inclusions, but slightly curved side",332.7558398,3.995674614,1.200782717,40.2692393,0.70175753,235.5709624,2.790127981,1.184410826,0.716331976,0.009119189,0.234159072,0.005236873,0,0,1.000454001,0.001664517,2.29E-06,312.7600124,102.2369468,0,336.7856949
JI10-8,,Pretty dark but defined peaks,153.9846401,1.807532272,1.173839333,38.40847064,0.688370099,106.445744,1.238187058,1.163209549,1.125763869,0.013602761,0.419467102,0.008876806,0,0,0.709205382,0.002821598,1.90E-06,593.893263,221.2885782,0,645.8960789
JI10-9,,"Hints of reddish brown in middle, one peak abraded. Very round",196.4001553,2.951146913,1.502619439,41.55902315,0.706047483,139.3382274,2.066970563,1.483419591,0.633143882,0.010984951,0.575342013,0.010576668,0,0,0.584373137,0.002341912,2.18E-06,289.7860785,263.3305172,0,351.66875
JI23-1,,one pyramid cut off,13.71792151,0.18652694,1.359731794,58.55117232,0.789982752,10.83969429,0.1470187,1.35629932,4.990703852,0.068700651,0.679051866,0.011678115,0,0,0.301084468,0.001306118,7.89E-06,632.4863623,86.05821089,0,652.7100419
JI23-2,,Can't tell if very stubby and pyramids present or just broke to a super short section where it looks that way,267.2783698,4.30603549,1.611067702,45.4013034,0.73196003,196.8662536,3.134823128,1.592361855,0.951564381,0.016388155,0.396734842,0.006629445,0,0,1.128399377,0.004435273,3.44E-06,276.5735723,115.3115592,0,303.6717887
JI23-9,,"Small, dark, no terminations",1575.081497,228.5475415,14.5102042,35.81454402,0.669181473,1108.276915,157.0465288,14.17033295,0.004464959,0.000402294,0.00119121,0.001772397,0,0,0.031566826,0.001294769,1.16E-06,3.860779898,1.03002068,0,4.102834757
