count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1687035281.213556,1.33446790943903e-12,1.3970666637441731e-11,1.6894735610506473e-10,4.629119570304097e-12,9.572488743510299e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7252,3:54:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.33446790943903e-12, 1.3970666637441731e-11, 1.6894735610506473e-10, 4.629119570304097e-12, 9.572488743510299e-14]",True
2,1687035282.201025,1.2206690736329961e-12,1.3637736773208786e-11,1.7019902154302713e-10,4.496002094928064e-12,9.177545740512646e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7253,3:54:39 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2206690736329961e-12, 1.3637736773208786e-11, 1.7019902154302713e-10, 4.496002094928064e-12, 9.177545740512646e-14]",False
3,1687035284.713503,1.2758782745592168e-12,1.3943350814227262e-11,1.7019929909878329e-10,4.6825993603449856e-12,9.398091435934217e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7254,3:54:42 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2758782745592168e-12, 1.3943350814227262e-11, 1.7019929909878329e-10, 4.6825993603449856e-12, 9.398091435934217e-14]",True
4,1687035287.222498,1.1787921984016125e-12,1.3584937862132218e-11,1.7103411742436236e-10,4.4793088509187395e-12,9.250242173804157e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7255,3:54:44 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1787921984016125e-12, 1.3584937862132218e-11, 1.7103411742436236e-10, 4.4793088509187395e-12, 9.250242173804157e-14]",False
5,1687035289.7272406,1.1262673736342488e-12,1.3610178956069419e-11,1.705527108430971e-10,4.71869158330529e-12,9.301213228438132e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7256,3:54:47 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1262673736342488e-12, 1.3610178956069419e-11, 1.705527108430971e-10, 4.71869158330529e-12, 9.301213228438132e-14]",True
6,1687035292.270062,1.1001039489089148e-12,1.365245156509376e-11,1.6951315351398932e-10,4.4915074264018084e-12,9.260986617333489e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7257,3:54:50 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1001039489089148e-12, 1.365245156509376e-11, 1.6951315351398932e-10, 4.4915074264018084e-12, 9.260986617333489e-14]",False
7,1687035294.8749976,1.0269156401968016e-12,1.3677387347699188e-11,1.7172230304396408e-10,4.5517097035929766e-12,9.521183619081927e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7258,3:54:52 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0269156401968016e-12, 1.3677387347699188e-11, 1.7172230304396408e-10, 4.5517097035929766e-12, 9.521183619081927e-14]",True
8,1687035297.441477,1.0161136255321113e-12,1.3546823385279794e-11,1.7136161933883898e-10,4.6410926317352885e-12,9.687979991802528e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7259,3:54:55 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0161136255321113e-12, 1.3546823385279794e-11, 1.7136161933883898e-10, 4.6410926317352885e-12, 9.687979991802528e-14]",False
9,1687035300.4709089,1.048369941206162e-12,1.3676694325670535e-11,1.7059334500579837e-10,4.627920876382197e-12,9.202235056859215e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7260,3:54:57 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.048369941206162e-12, 1.3676694325670535e-11, 1.7059334500579837e-10, 4.627920876382197e-12, 9.202235056859215e-14]",True
10,1687035302.9790487,9.119219051764715e-13,1.3722864858345396e-11,1.710709351954165e-10,4.5090784404899775e-12,9.569711153069663e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7261,3:55:00 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.119219051764715e-13, 1.3722864858345396e-11, 1.710709351954165e-10, 4.5090784404899775e-12, 9.569711153069663e-14]",False
