count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1736364821.0947003,1.105686180634391e-12,6.458611857135255e-12,1.0458093419041248e-10,1.2885702227460882e-10,-6.398946314229575e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4856,1:33:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.105686180634391e-12, 6.458611857135255e-12, 1.0458093419041248e-10, 1.2885702227460882e-10, -6.398946314229575e-14]",True
2,1736364823.6938999,1.0730718614029855e-12,6.480679274473156e-12,1.0497192698410984e-10,1.2912612645799015e-10,-6.723110566528301e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4857,1:33:40 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.0730718614029855e-12, 6.480679274473156e-12, 1.0497192698410984e-10, 1.2912612645799015e-10, -6.723110566528301e-14]",False
3,1736364826.2429025,1.0159956643357448e-12,6.375700748600943e-12,1.0502717445737275e-10,1.294922086225725e-10,-6.269290642180181e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4858,1:33:43 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.0159956643357448e-12, 6.375700748600943e-12, 1.0502717445737275e-10, 1.294922086225725e-10, -6.269290642180181e-14]",True
4,1736364829.2651696,9.435549130215604e-13,6.587320099116223e-12,1.0523872051582117e-10,1.2938260185446637e-10,-5.960261174582995e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4859,1:33:45 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.435549130215604e-13, 6.587320099116223e-12, 1.0523872051582117e-10, 1.2938260185446637e-10, -5.960261174582995e-14]",False
5,1736364831.7810376,9.601876585496605e-13,6.384517914348464e-12,1.0582650727952725e-10,1.2970260976352677e-10,-6.319193757674257e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4860,1:33:48 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.601876585496605e-13, 6.384517914348464e-12, 1.0582650727952725e-10, 1.2970260976352677e-10, -6.319193757674257e-14]",True
6,1736364834.288516,9.25679780224009e-13,6.579829563146955e-12,1.0556744367562487e-10,1.3010625909970486e-10,-6.761355120536369e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4861,1:33:50 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.25679780224009e-13, 6.579829563146955e-12, 1.0556744367562487e-10, 1.3010625909970486e-10, -6.761355120536369e-14]",False
7,1736364836.8192468,9.200328216288356e-13,6.48445446643775e-12,1.0558386109860152e-10,1.2982634411962124e-10,-6.579075663166317e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4862,1:33:53 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.200328216288356e-13, 6.48445446643775e-12, 1.0558386109860152e-10, 1.2982634411962124e-10, -6.579075663166317e-14]",True
8,1736364839.3751857,8.585317244451385e-13,6.53941267456104e-12,1.0624531809888538e-10,1.3025980294401052e-10,-6.076852888080297e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4863,1:33:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[8.585317244451385e-13, 6.53941267456104e-12, 1.0624531809888538e-10, 1.3025980294401052e-10, -6.076852888080297e-14]",False
9,1736364841.9415288,8.443487337257694e-13,6.558076130758206e-12,1.0651907828007623e-10,1.3051162928157112e-10,-6.469136885249929e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4864,1:33:58 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[8.443487337257694e-13, 6.558076130758206e-12, 1.0651907828007623e-10, 1.3051162928157112e-10, -6.469136885249929e-14]",True
10,1736364845.0509963,8.688463360231879e-13,6.431109984827987e-12,1.0614485679294461e-10,1.3026038581109844e-10,-5.97396616766957e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,,4865,1:34:01 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[8.688463360231879e-13, 6.431109984827987e-12, 1.0614485679294461e-10, 1.3026038581109844e-10, -5.97396616766957e-14]",False
