,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
GTHERMO_04_B,,"whole euhedral grain, no visible inclusions, semi-smooth/partially abraided surface",579.9208037025949,19.43241867346504,3.350874558973524,46.4898217880844,0.6938926776864832,409.6963130144453,13.519796435964475,3.299955602843754,0.10747221242830458,0.0034651689672592625,3.2242464251593397,0.020845111214193537,0.0033553392458710073,16.096528396482434,0.6682393107371728,0.01717715359150402,2.570509294425514,0.2595171687650582,0.0025110630188238765,0.9675903258243197,3.5093383014937507e-06,30.624637237897247,5.939897901926643,190.41746714836145,32.02051324485001
GTHERMO_04_C,,"whole euhedral grain, no visible inclusions, completely abraided surface",248.86094414576084,4.69608124860082,1.8870302307662505,100.46684035737049,0.8513111957790612,212.87320777125692,4.004628589770391,1.881227154745358,0.6122950869349075,0.010482627450466695,1.7120221400014421,0.0963916565111031,0.005637108807365568,5.848129403934712,6.923431794243608,0.20252521422176897,2.9252142613747676,0.7523644152428314,0.007163748772159248,0.9521647524819596,2.4696902481405002e-05,24.792383878744385,3.9029856713277753,280.33603807021774,25.70958551150641
GTHERMO_04_D,,"broken grain,  one side is broken in half, no visible inclusions,",205.6942474914362,6.525444708706184,3.172400195089492,71.34308020917727,0.7948005702373833,164.49158935710102,5.205508290792125,3.1646045315370435,0.17570100841056682,0.005503379452540753,3.132241244558375,0.010092404975064457,0.003288477836289143,32.5836888671636,2.063488164442869,0.04227407362387846,2.0486705158927934,0.16245296738294498,0.001572888754174808,0.9682117720060412,9.560643754921872e-06,18.377529057090424,1.055619813244148,215.83150856139514,18.6255997132028
GTHERMO_04_E,,"broken grain,  one side is broken in half, no visible inclusions,",217.81021405201363,8.44809089782506,3.878647718425011,43.74956143428531,0.6779774082161408,149.25579229438802,5.782630256343252,3.8743087738516375,0.07213804965858266,0.002749477487500575,3.811410899675542,0.0036831943785538617,0.002911105438622102,79.03751850764644,0.8699529165189579,0.02264062955334053,2.6025120582312744,0.06036867246338615,0.0005984615208983101,0.9913445111142364,1.9764248839087495e-06,36.49926199872377,1.8635640587916789,440.1649278967099,36.93719955253981
Durango_U,,,51.32937622000641,1.7248478840831907,3.36035231889474,NaN,1.0,51.32937622000641,1.7248478840831907,3.36035231889474,0.02123008252623895,0.0011462399223269183,5.399130789577681,0.412363353750818,0.015356032019858037,3.723908024362743,0.33128532618308676,0.01572589520394601,0.0,0.03312139487771007,0.00034655954377520463,1.0463313669450292,NaN,0.0,0.0,0.0,0.0
A5DB40_A,,"Euhedral rounded tips, one termination appears have chipped on ome side. No inclusions,  but some surface scrathes. Overall pretty transparent",386.7015095855409,11.032070866847,2.852864701425903,61.01431238332297,0.7503990003746885,292.27476499843965,8.253711556915325,2.8239562717497657,0.030019532414422723,0.0011043705822388515,3.6788400531790515,0.08280374587623265,0.003066847908188374,3.703755036363226,0.07063192285071616,0.005348960805692677,7.573007486994164,0.07991522710087276,0.0007870138514816739,0.984810880269749,6.764904498824999e-06,4.437539719834454,12.24019435760178,10.44093421614219,7.3139853938708725
A5DB40_B,,Both rounded terminations present. Surface is clear and unscuffed. There may be a small inclusion seen in image 2. ,114.3866416223001,5.435049357728951,4.7514720955575,53.26972306260183,0.717088666797249,82.43744137223547,3.923572834192501,4.759454889527832,0.014492105496067791,0.0008550229293068505,5.899922061282592,0.040588017691477296,0.0031696501438974556,7.809324830769011,0.19759754480495698,0.012105389097979279,6.126285177241534,0.010880288979763614,0.00013237445150345424,1.2166446291055242,4.337889485159999e-06,3.340819434346024,9.356627878679175,45.551539632566,5.53962698583563
A5DB40_C,,Both terminations present but one side appears chippe. No inclusions but surface is scratched. ,171.17175064128853,4.658994539738685,2.7218244379016614,43.226939523518624,0.6615230043312722,114.0772280601859,3.1333545069537254,2.7466958658047003,0.05281684317962366,0.0014066079733686277,2.663180698976887,0.10623613317103005,0.006213958309250242,5.849194736075683,0.5701942147019338,0.017842803756556926,3.1292502267642552,0.048775264914167206,0.00047713224170421964,0.9782258334093279,2.6918179400474996e-06,19.62125387227773,39.46631441543755,211.82495525379855,28.895837759905554
A5DB40_D,,"Both terminations present, but one is a bit cjipped. Larger chip on the side. Surface very clear and no inclusions seen",249.52706591012864,8.145567766361662,3.2644024954372783,53.9566209744449,0.7217919413163869,181.1467747276667,5.847027272016921,3.227784364809836,0.05392797961486247,0.0023329039775736426,4.325962133635539,0.12710744188037468,0.005175848061497569,4.072025984417768,0.1823642494975173,0.008381796043604525,4.596183773244785,0.08333083674139216,0.0008151656622207282,0.9782281015016119,5.366596533375e-06,10.048823174889895,23.68492602152785,33.981360134563765,15.61478078994894
A5DB40_E,,"Both rounded terminations present. No inclusions noted, surface is a bit scratched ",95.46705868062502,6.175288072817658,6.468501447684099,45.34916955127188,0.6728575010366216,64.78948108723318,4.168002814848701,6.433147395079245,0.013765515332027311,0.0013086736359340784,9.506898974492254,0.037926897722227834,0.0031531712503056215,8.313812728367816,0.36229700969276973,0.016391799152291088,4.524409176380297,0.008134652673058925,9.000679865064789e-05,1.10646148358295,3.155925696e-06,4.361799566280825,12.017677656447534,114.79896695665731,7.185953815545996
