,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
CTJ1ap61,,,14.631979088083982,0.38480926209881927,2.629919437297453,32.808378841900975,0.5748340900244663,8.431490998509389,0.22193899345620605,2.6322627100644813,0.05896520571792761,0.0016547565047003827,2.8063270271899943,0.0671061678912836,0.0038602211054901206,5.752408797569744,0.2155355288797591,0.0072466955915457725,3.3621814599246376,0.003415677068743074,3.326501512122337e-05,0.9738922752865651,1.0032479036965431e-06,58.77431241138489,66.88891912360427,214.8377565361483,74.49320840543189
CTJ1ap62,,,2.4464029177879953,0.06701178986105745,2.739196776369471,46.16670154701313,0.6866698155764417,1.6810878240785547,0.04577716268597029,2.7230678867751523,0.20113345675439329,0.005596516048702716,2.782488870330855,0.18245135635411536,0.005587389557237165,3.0623995726251207,0.35327847352871805,0.010797780537378576,3.0564501792382273,0.002217684739474833,3.355004189314027e-05,1.5128409054699639,1.7969829190827804e-06,111.92841880603753,101.53204819956916,196.59534310378376,135.78845013293628
Dur255,,,28.697650997088225,0.445394641267968,1.5520247330109336,NaN,1,28.697650997088225,0.445394641267968,1.5520247330109336,0.16107302487558464,0.0032303111156105784,2.0054947860485774,2.726395503008815,0.044046676861851444,1.6155644627950014,2.3345536633394888,0.044933500291259414,0,0.1255664928435824,0.0009682894349371869,0.7711368001202203,NaN,0,0,0,0
CTJ1ap63,,,3.7605539189827413,0.41997732720960107,11.167964514206677,49.543817991708906,0.703127057744517,2.6675366875248323,0.2990488705098688,11.210675073689494,0.009593800568536799,0.0006165817467333225,6.426876839147811,0.013921559841830482,0.0020575579783284025,14.77965114330079,0.3253133417996848,0.015665137324571064,4.815399589180404,0.0001910412535414446,1.8345695801495174e-05,9.603002210993788,2.337529283023159e-06,4.104248292508664,5.955672916244941,139.16973967442775,5.503831427826225
CTJ1ap64,,,-0.7282211681948808,4.375362267313169,-600.8287671942913,42.714730180250825,0.6460161673451321,-0.47070404756991274,2.8291707945347495,-601.0508745656236,0.00032423595875141536,0.00031007511654085465,95.6325503608261,0.0021294364221179454,0.0029871966236186035,140.28108999129105,0.0005743888117698231,0.0032701724144961757,569.330799536298,-2.1060168177735767e-06,1.2507251748804112e-05,-593.8818552278436,1.8285649972413772e-06,0.17731716359033808,1.1645396391872704,0.31411998623858695,0.4509839787993466
CTJ1ap65,,,15.64193805703809,0.33817509658616224,2.1619769580534838,43.30775597758032,0.6589320113662678,10.321648401179685,0.22032262415716483,2.1345681968006547,0.056758870526648075,0.0017104941033106605,3.01361547092025,0.15911756029873741,0.003174852695024411,1.9952874397167357,0.18122719769297638,0.005913425329625473,3.262989995377859,0.005272227389792024,5.012409410593709e-05,0.9507195043026085,2.043129051513567e-06,27.780364869561534,77.87934892358453,88.70080798798381,46.0820118666039
CTJ1ap66,,,2.7721871913697083,0.08801522121812055,3.174937879091533,47.39604691216272,0.6917142703160342,1.9183613484464437,0.06062912563435799,3.1604643037380615,0.07089694229130915,0.0020732962813995444,2.924380395533219,0.0926547853464813,0.003018197649105395,3.2574654809450867,0.05062714255932019,0.004940926937362758,9.759442638054159,0.0009606927664899697,2.102635480850292e-05,2.188665881739253,1.5568893416723625e-06,45.53756030929844,59.51276231806841,32.51813806171867,59.523059454044514
CTJ1ap67,,,3.626302230300293,0.2933467621781125,8.089418463993294,35.17869593043939,0.5899569365526055,2.1593256613270913,0.17572509200034858,8.137961547326327,0.010292468048762214,0.0005189946338501059,5.042470196567876,0.030668643687655196,0.0025434551530039077,8.293340843200394,0.2763594701352992,0.012789500880172536,4.627849689359692,0.00020834247246032271,1.4293170017941991e-05,6.860420656985348,1.1262188069926542e-06,9.138959485365216,27.23151442440371,245.3870139793375,15.538365375100089
CTJ1ap68,,,7.663161731940847,0.15615000293152892,2.0376707212204543,64.81496700887348,0.7746641337514172,5.9458232982021135,0.12105575426629869,2.035979681786092,0.19420568679753672,0.0038077775953336244,1.9606931486529064,0.034617827360099114,0.002167350120876781,6.260791869841295,1.2166169706607066,0.03445950580966639,2.832403841198476,0.006533246792613606,6.027338291477829e-05,0.9225639996168903,5.225228494904517e-06,37.16692714718987,6.625131780142699,232.83517110249136,38.7238331155234
CTJ1ap69,,,28.284495537699637,0.7058367415235655,2.495489942830251,63.569878262670386,0.7659770719319222,21.808795168151672,0.5447015678586208,2.4976233838633695,0.06304678117968207,0.0018353967608343838,2.911166480654325,0.062241212705408305,0.0026456554071019904,4.250648874121475,1.8989196107744817,0.04606649984064362,2.4259320710188055,0.009428262506399224,8.157488587985172e-05,0.86521653193772,5.158492214244805e-06,12.221939776429812,12.06577622304705,368.1152421885511,15.057397188845869
