count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1762623858.886507,5.882891287826986e-13,3.713797065013624e-12,7.744264257647515e-11,1.7619701541977256e-13,-5.899248374952731e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),874,11:44:14 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.882891287826986e-13, 3.713797065013624e-12, 7.744264257647515e-11, 1.7619701541977256e-13, -5.899248374952731e-14]",False
2,1762623860.4715285,5.447550505306709e-13,3.725202004506434e-12,7.737179646971626e-11,1.6220371942300693e-13,-6.215783909715306e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),875,11:44:17 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.447550505306709e-13, 3.725202004506434e-12, 7.737179646971626e-11, 1.6220371942300693e-13, -6.215783909715306e-14]",True
3,1762623862.9810584,5.161190485408751e-13,3.696042603917871e-12,7.766601944902973e-11,1.725766068678275e-13,-5.5059821583774635e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),876,11:44:19 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.161190485408751e-13, 3.696042603917871e-12, 7.766601944902973e-11, 1.725766068678275e-13, -5.5059821583774635e-14]",False
4,1762623865.4932609,5.522543685375358e-13,3.749482061637943e-12,7.800909918032062e-11,1.646615650904501e-13,-5.628922214407847e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),877,11:44:22 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.522543685375358e-13, 3.749482061637943e-12, 7.800909918032062e-11, 1.646615650904501e-13, -5.628922214407847e-14]",True
5,1762623868.0225554,4.830585801154919e-13,3.790957131544204e-12,7.835338627915078e-11,1.4926570450577575e-13,-5.767455469370825e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),878,11:44:25 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.830585801154919e-13, 3.790957131544204e-12, 7.835338627915078e-11, 1.4926570450577575e-13, -5.767455469370825e-14]",False
6,1762623870.6032028,5.038156307077268e-13,3.682256322773414e-12,7.749206137885878e-11,1.8105668060739571e-13,-5.95098311449195e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),879,11:44:27 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.038156307077268e-13, 3.682256322773414e-12, 7.749206137885878e-11, 1.8105668060739571e-13, -5.95098311449195e-14]",True
7,1762623873.1570334,4.580883740910868e-13,3.664179636791998e-12,7.797152506983096e-11,1.7257320518351132e-13,-6.064215834133621e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),880,11:44:30 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.580883740910868e-13, 3.664179636791998e-12, 7.797152506983096e-11, 1.7257320518351132e-13, -6.064215834133621e-14]",False
8,1762623876.183566,4.5271945914304723e-13,3.740977146116098e-12,7.834450449495378e-11,1.814909848926391e-13,-6.180686252512876e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),881,11:44:32 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.5271945914304723e-13, 3.740977146116098e-12, 7.834450449495378e-11, 1.814909848926391e-13, -6.180686252512876e-14]",True
9,1762623878.686841,4.906888697447931e-13,3.744772721081535e-12,7.830485565518686e-11,1.883212959489719e-13,-5.849679329253052e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),882,11:44:35 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.906888697447931e-13, 3.744772721081535e-12, 7.830485565518686e-11, 1.883212959489719e-13, -5.849679329253052e-14]",False
10,1762623881.1939876,4.72137032161285e-13,3.6157370500444763e-12,7.946987512497117e-11,1.8918509337231826e-13,-6.235044083683153e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),883,11:44:38 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.72137032161285e-13, 3.6157370500444763e-12, 7.946987512497117e-11, 1.8918509337231826e-13, -6.235044083683153e-14]",True
