,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
Dur253,,,30.887368741694477,0.5319975056398031,1.722378847122922,NaN,1,30.887368741694477,0.5319975056398031,1.722378847122922,0.2100111778475005,0.005535640674716914,2.6358790667497787,3.675810583133192,0.06594594619706684,1.7940518072303864,2.9395212789364034,0.05668984254795273,0,0.18099028919669655,0.001449876459756474,0.8010796967017262,NaN,0,0,0,0
CTJ4ap48,,,1.1030659445708682,0.03164592762660409,2.868906231976501,55.86414248588485,0.7368991443832003,0.81316987028608,0.023325636703410903,2.868482657283496,0.16921641010129315,0.0026730612285839343,1.5796702145990666,0.14648645083833384,0.005212881082425278,3.5586097230100457,0.19389511670997886,0.010754040315836181,5.546318287077686,0.0008945966569476997,2.2409952277848012e-05,2.505034207741082,3.0435376642835214e-06,55.59859241667323,48.130322997930826,63.70715203737217,66.90921832118697
CTJ4ap49,,,5.529776354291557,0.144609498808309,2.615105739241701,68.20499684993524,0.7774332313866998,4.308344677723889,0.11249589405798156,2.611116390934011,0.08703945044317297,0.0024463387978150126,2.810609195438565,0.16399360796083917,0.005391474626190434,3.287612665658219,1.0353062612105706,0.019368348574259238,1.8707844528644182,0.002953601438118604,4.5583754110700264e-05,1.5433278682223412,6.70208255196038e-06,12.986926044012046,24.469052222114232,154.47530721741714,18.73715331620889
CTJ3ap21,,,2.6556087706838016,0.23683477605938286,8.918285655397932,22.910777385159015,0.4233315132911768,1.126120813847979,0.10091019764461835,8.960867821970721,0.017352206752198184,0.0006582258019778044,3.7933261825296083,0.03226659586258866,0.0028711850001281874,8.898320146183032,0.025535065894044195,0.0022828097920207548,8.939901708078999,0.00015193082093697133,1.2387921345241142e-05,8.153659190968424,3.9145607633491735e-07,44.32734041239455,82.42711714859776,65.23098615078645,63.69771294231502
CTJ3ap20,,,4.451902360932509,0.574637797526333,12.907690936105068,28.515613956382076,0.5297841572811424,2.3691531632122222,0.3120698585731208,13.172211211114782,0.009090978102279051,0.0005174731708204469,5.6921616683986915,0.002492775550528048,0.0025380793327897336,101.81740318546085,0.05799131489321999,0.006053354043259515,10.438380392659864,0.00012447998129704068,1.3007288823847853e-05,10.44930171768678,4.161944818705441e-07,21.843100997929064,5.9894488252812,139.33705856114162,23.250621471870147
CTJ3ap19,,,3.1224053520163215,0.1684726835424142,5.395605776604932,31.644577103207183,0.5663118814953504,1.7718356408735176,0.09574151560200171,5.403521263112249,0.03585405624841893,0.0014240810231346986,3.971882604489127,0.020645624508778687,0.0026761081639839,12.962108086611753,0.1173382499339676,0.006076155455210481,5.17832459460564,0.00039037002341349685,1.539838700351254e-05,3.944561846441242,6.584169635793749e-07,54.454940002615196,31.356458977821845,178.2126774135308,61.82370786240333
CTJ3ap18,,,14.13118355934343,0.681212303698218,4.82063162535176,46.61361265689269,0.6864556185994853,9.728582912278581,0.4726095529497316,4.857948554390634,0.022366397969817303,0.0011255502232788027,5.0323267286833335,0.03170614320781548,0.0036954611887107733,11.655347559900795,0.1908590029266959,0.009422785672877547,4.937040185888742,0.0015798357476842085,2.3254980214069107e-05,1.4719872143770174,1.951363508690463e-06,11.461933089456576,16.248199306080647,97.80802094366268,15.280259926385527
CTJ3ap17,,,10.153346565757635,0.332521170579551,3.274990845885093,54.258019671293546,0.7307649349384966,7.448189281974892,0.24475162745868234,3.286055418207448,0.02599406108127882,0.0007395866376456137,2.845213894562521,0.018012791016521222,0.0015933446921015814,8.84562914564531,0.35569889667571464,0.00852028481739268,2.395364421149863,0.0012324413286506025,2.4332666009919307e-05,1.974346806152719,2.219888862644452e-06,11.709622728731242,8.114276043109387,160.2327497836927,13.616477598861948
CTJ3ap22,,,16.25236861178342,1.0817591803205877,6.656009386448952,21.958981522288195,0.40555985632588376,6.62221113640711,0.4547520153429034,6.867072130074514,0.011853541352842487,0.0006876869271861197,5.801531430277686,0.019786874256071015,0.003190235917808037,16.122990809572705,0.04912409484049071,0.0033583161941146433,6.836393026720035,0.0005928244657644756,1.916775089362202e-05,3.2332928211564758,3.455303236063641e-07,34.30535771542387,57.26523232332183,142.17014103935486,47.7626873114045
CTJ3ap23,,,4.082778810067187,0.17590732164454922,4.308519511534706,32.32243665860743,0.5660456235439494,2.3172756933208816,0.09967470818820365,4.301374604476176,0.03450184359832792,0.0012174662556843853,3.5286991323077816,0.05601134423879471,0.002850832944312172,5.089742056820021,0.17452357547567443,0.00876673856916856,5.023240295916636,0.0005993971416951565,1.9478243512982574e-05,3.2496390386340694,7.793789974857534e-07,44.268377399993504,71.86663281854547,223.9264543164247,61.15703611235169
CTJ3ap24,,,15.139131527240867,0.6431948654592963,4.24855854050777,40.21482100612834,0.64225327582577,9.81519952158457,0.4281309793816579,4.361918251790567,0.017748166907854964,0.0006283803585559824,3.5405366752432026,0.025071880139331745,0.0031991913614820774,12.760077599698302,0.46685341385524237,0.013466649989654576,2.8845563917907198,0.0012838841848294995,2.2208626354675918e-05,1.729799822841905,1.2788964048098287e-06,13.877720541793304,19.604308875244605,365.0439645458721,18.484733127475785
CTJ3ap25,,,2.8740460528083287,0.14555729652076815,5.064542942119496,44.67744755694545,0.6641396607519555,1.917138099648435,0.09710595663966334,5.065151887465522,0.016508288066331776,0.0009435386147154079,5.715544888265733,0.070307798950256,0.003594624628350935,5.1126968587001205,0.3220295126040032,0.012474780036178405,3.873800241258797,0.00034696155770621407,1.1967207361529214e-05,3.449145040921887,1.5387440466636582e-06,10.728417180313674,45.69167893952152,209.2807528985963,21.46596173110123
CTJ3ap26,,,4.74061209493324,0.2994405460831474,6.316495424782572,45.533698556185,0.6811268960980983,3.2570763835501024,0.20680250628138414,6.349329334916501,0.016379609173822217,0.0009873908554450068,6.028171032450813,0.019196810604426316,0.0023068137696023484,12.016651188247144,0.4675266318680565,0.01461711881114395,3.1264783254677,0.0003773519542255805,1.4270712363669383e-05,3.781804282147263,1.4597414404715997e-06,11.220897564249764,13.150829367579226,320.2804407039457,14.311342465630883
CTJ3ap27,,,2.155193002875402,0.26944383455662274,12.502074486931697,30.17722934740904,0.5469134317146414,1.1888999372559956,0.14970718959655022,12.592076499059907,0.013332767833800503,0.00062125934568375,4.659642719561705,0.009897564228663837,0.0025939968123468303,26.20843626186822,0.1981892710736339,0.012240572492074218,6.1762033967653265,0.00010197500532880088,1.1603516392136233e-05,11.378784786254915,6.896307381717647e-07,19.33319832747905,14.351976617084423,287.38462499371855,22.705912832493887
CTJ3ap35,,,0.9379911805927181,0.4861565983441927,51.829548976888,40.51690120404036,0.6365085103974962,0.5980323434585729,0.31005771297999657,51.846311720676184,0.005065650904001026,0.00035988599835629087,7.10443741932632,0.016623803891716943,0.002282707690646267,13.73156051115148,0.026007483591402536,0.004629042536329331,17.798886693749886,2.9137312961587478e-05,1.4963266909240783e-05,51.3543130382931,1.899885154452924e-06,2.666293218897061,8.749899357208148,13.68897668916806,4.722519567840976
CTJ3ap34,,,5.232506791349498,0.1371491481609021,2.6210983306823468,47.07125452928492,0.689814153761602,3.6130230499876026,0.09387847890632171,2.598336008585493,0.086516503574917,0.002647181660122206,3.059741842005831,0.11271809793021696,0.0029076925065375184,2.5796145959965116,0.2163665985629258,0.007427899975908062,3.433016013212321,0.0022102999050696514,2.5685766910173468e-05,1.1620941959622468,1.8764082730957372e-06,46.10750486203106,60.07120067971792,115.30891313219364,60.224237021764765
CTJ3ap33,,,27.095473387311973,0.8212443614169374,3.0309282649459166,42.54466561638074,0.6609906366338592,17.940162553380503,0.5476706630756286,3.0527631031549927,0.03202974863381788,0.0009547701167819699,2.980885450265126,0.03820809424399282,0.00305308436004129,7.990674281068872,0.07905181748861255,0.003339636323198058,4.224616750499297,0.003986653085485174,4.4171290379951144e-05,1.1079792857013921,9.506826639453997e-07,33.69131451381702,40.19016617535293,83.15268647115323,43.13600356502496
CTJ3ap32,,,-39.38261461654672,56.44610362806999,-143.32746613617167,51.880965934988836,0.7639387231609819,-30.01462191074577,47.16228560197859,-157.1310334750332,0.0006616559654962243,0.0002277783934040213,34.425502871903156,-0.0014352092364506089,0.001917027167630898,-133.57126744612268,0.000970547412033099,0.0026661394574202663,274.70471038970135,-5.178332688355688e-05,8.976979869793835e-06,-17.33565688040866,3.203139542627972e-06,0.20656482700512566,-0.44806328833027087,0.3029987920029318,0.101269954247512
CTJ3ap31,,,3.4225756677725494,0.3600017524755913,10.518445387940377,42.95216414478461,0.6658214185779214,2.286092079773023,0.24290483064331325,10.625330134008877,0.011312446939778712,0.0007418990605169408,6.558254500254508,0.010027760579178795,0.0030145825827161215,30.062370944271137,0.09895327670933479,0.0066287996592303685,6.69891880255951,0.00017012218837530256,1.3101258828433274e-05,7.701087643859187,1.9306442603700473e-06,5.8594155184293,5.193997042861108,51.25401853698743,7.08000482350166
CTJ3ap30,,,3.453018058769651,0.4513688449874786,13.071719791361483,25.814811639655307,0.4882107371443698,1.6916322288893941,0.22362432544404062,13.219441059647846,0.009776661695567157,0.0006754450018565387,6.908748843818464,0.003773435493503775,0.0021565863665118563,57.15180159365559,0.040776249640552285,0.0036254898490305546,8.891180236019004,9.7706421379839e-05,1.0485620703658992e-05,10.731762104862662,4.592625737364843e-07,21.28773876788142,8.216292180753438,88.78635441334457,23.21856743035848
