,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
TAI_MRM4_z2_re1,zirc,0.188692446,0.000665267,6864,1035,re-extract:4.95934,1674156706,10000-2975-13728-001.csv
std1036,std,1.135172694,0.002821473,6865,1036,,1674157426,10000-2976-13730-001.csv
TAI_FCT_z2,zirc,0.048722151,0.000370699,6866,1036,,1674158894,10000-2977-13732-001.csv
TAI_FCT_z2_re1,zirc,0.004825641,0.000128607,6867,1036,re-extract:1.28785,1674160352,10000-2978-13734-001.csv
TAI_MRM4_z3,zirc,36.2083045,0.057588778,6868,1036,,1674161742,10000-2979-13736-001.csv
TAI_MRM4_z3_re1,zirc,1.273387302,0.003076625,6869,1036,re-extract: 3.38655,1674163147,10000-2980-13738-001.csv
TAI_MRM4_z4,zirc,7.225386357,0.012524057,6870,1036,,1674164668,10000-2981-13740-001.csv
TAI_MRM4_z4_re1,zirc,0.086930039,0.000431289,6871,1036,re-extract: 1.13216,1674165847,10000-2982-13742-001.csv
TAI_MRM5_z1,zirc,9.443170279,0.011558817,6872,1036,,1674167466,10000-2983-13744-001.csv
TAI_MRM5_z1_re1,zirc,0.45454276,0.001379211,6873,1036,re-extract: 4.55199,1674168684,10000-2984-13746-001.csv
TAI_MRM5_z1_re2,zirc,0.194057069,0.00059283,6874,1036,re-extract: 1.88296,1674169989,10000-2985-13748-001.csv
std1037,std,1.128436489,0.002323685,6875,1037,,1674170702,10000-2986-13750-001.csv
TAI_MRM5_z2,zirc,11.45690004,0.014951988,6876,1037,,1674172059,10000-2987-13752-001.csv
TAI_MRM5_z2_re1,zirc,0.389783566,0.001452349,6877,1037,re-extract: 3.25601,1674173830,10000-2988-13754-001.csv
std1038,std,1.136424904,0.002661009,6878,1038,,1674174556,10000-2989-13756-001.csv
lb02_01202023,lb,0.004266826,7.32E-05,6880,1038,,1674241298,10000-2990-13760-001.csv
hb01_01202023,hb,0.004374767,0.000113794,6881,1038,,1674242965,10000-2991-13762-001.csv
std1039,std,1.145913265,0.002770418,6882,1039,,1674244114,10000-2992-13764-001.csv
TAI_MRM5_z3,zirc,34.59829651,0.024833232,6883,1039,,1674245569,10000-2993-13766-001.csv
TAI_MRM5_z3_re1,zirc,1.592746457,0.002889728,6884,1039,re-extract: 4.38938,1674246866,10000-2994-13768-001.csv
TAI_MRM5_z3_re2,zirc,0.922427012,0.002098522,6885,1039,re-extract: 2.47421,1674248129,10000-2995-13770-001.csv
TAI_MRM6_z1,zirc,40.68043443,0.066948028,6886,1039,,1674249652,10000-2996-13772-001.csv
TAI_MRM6_z1_re1,zirc,1.929984806,0.0038181,6887,1039,re-extract: 4.51957,1674250881,10000-2997-13774-001.csv
TAI_MRM6_z1_re2,zirc,0.958351994,0.001417924,6888,1039,re-extract: 2.19002,1674254165,10000-2998-13776-001.csv
std1040,std,1.136597388,0.002787222,6889,1040,,1674254763,10000-2999-13778-001.csv
TAI_MRM6_z2,zirc,37.51406609,0.062902408,6890,1040,,1674256500,10000-3000-13780-001.csv
TAI_MRM6_z2_re1,zirc,2.306390332,0.004659314,6891,1040,re-extract: 5.78162,1674257763,10000-3001-13782-001.csv
TAI_MRM6_z2_re2,zirc,2.109786394,0.003476416,6892,1040,re-extract: 5.02227,1674258967,10000-3002-13784-001.csv
TAI_FCT_z3,zirc,0.346374487,0.000944679,6893,1040,,1674260560,10000-3003-13786-001.csv
TAI_FCT_z3_re1,zirc,0.004883562,9.92E-05,6894,1040,re-extract: 0.14667,1674261835,10000-3004-13788-001.csv
TAI_MRM9_z1,zirc,23.74628613,0.024799218,6895,1040,,1674263490,10000-3005-13790-001.csv
TAI_MRM9_z1_re1,zirc,2.604937499,0.005711352,6896,1040,re-extract: 9.87048,1674264884,10000-3006-13792-001.csv
TAI_MRM9_z1_re2,zirc,1.067587409,0.001598214,6897,1040,re-extract: 3.87891,1674266856,10000-3007-13794-001.csv
std1041,std,1.133634606,0.002132972,6898,1041,,1674267663,10000-3008-13796-001.csv
lb03_01232023,lb,0.00499727,9.92E-05,6901,1041,,1674488378,10000-3011-13802-001.csv
hb01_01232023,hb,0.004554299,8.50E-05,6902,1041,,1674489944,10000-3012-13804-001.csv
std1042,std,1.134786509,0.002678153,6903,1042,,1674490615,10000-3013-13806-001.csv
TAI_MRM9_z2,zirc,26.82652152,0.043522519,6904,1042,,1674492332,10000-3014-13808-001.csv
TAI_MRM9_z2_re1,zirc,0.290548571,0.000975243,6905,1042,re-extract: 1.05549,1674493875,10000-3015-13810-001.csv
TAI_MRM9_z3,zirc,12.46780482,0.017986791,6906,1042,,1674495247,10000-3016-13812-001.csv
TAI_MRM9_z3_re1,zirc,1.002896656,0.001857269,6907,1042,re-extract:  6.90,1674496426,10000-3017-13814-001.csv
TAI_MRM9_z3_re2,zirc,0.336355079,0.000974884,6908,1042,re-extract: 2.40594,1674498491,10000-3018-13816-001.csv
TAI_MRM9_z4,zirc,30.17680117,0.0514032,6909,1042,,1674499926,10000-3019-13818-001.csv
TAI_MRM9_z4_re1,zirc,2.062742779,0.005180795,6910,1042,re-extract: 6.38547,1674501121,10000-3020-13820-001.csv
TAI_MRM9_z4_re2,zirc,1.036146636,0.00215226,6911,1042,re-extract: 3.10149,1674502493,10000-3021-13822-001.csv
std1043,std,1.133761214,0.002373421,6912,1043,,1674503099,10000-3022-13824-001.csv
NSVG_DKR1_z1,zirc,2.190732926,0.00369335,6913,1043,,1674504539,10000-3023-13826-001.csv
NSVG_DKR1_z1_re1,zirc,0.275037679,0.000616425,6914,1043,re-extract: 10.99631,1674505943,10000-3024-13828-001.csv
NSVG_DKR1_z1_re2,zirc,0.203622195,0.000566253,6915,1043,re-extract: 7.48869,1674507286,10000-3025-13830-001.csv
NSVG_DKR1_z2,zirc,14.5313377,0.020797439,6916,1043,,1674508591,10000-3026-13832-001.csv
NSVG_DKR1_z2_re1,zirc,1.684046948,0.003182743,6917,1043,re-extract: 10.36130,1674509830,10000-3027-13834-001.csv
NSVG_DKR1_z2_re2,zirc,1.047539954,0.002299471,6918,1043,re-extract: 6.04587,1674511121,10000-3028-13836-001.csv
NSVG_DKR1_z2_re3,zirc,0.929125872,0.00211329,6919,1043,re-extract: 5.08694,1674512407,10000-3029-13838-001.csv
std1044,std,1.130781451,0.002017699,6920,1044,,1674513064,10000-3030-13840-001.csv
NSVG_DKR1_z3,zirc,1.370694127,0.002600326,6921,1044,,1674514382,10000-3031-13842-001.csv
NSVG_DKR1_z3_re1,zirc,0.091987404,0.000365425,6922,1044,re-extract: 6.00783,1674515822,10000-3032-13844-001.csv
NSVG_DKR1_z3_re2,zirc,0.042198217,0.000254409,6923,1044,re-extract: 2.52808,1674517071,10000-3033-13846-001.csv
TAI_FCT_z4,zirc,1.402590957,0.002697196,6924,1044,,1674518447,10000-3034-13848-001.csv
TAI_FCT_z4_re1,zirc,0.157915889,0.000570392,6925,1044,re-extract: 9.86684,1674519718,10000-3035-13850-001.csv
NSVG_DKR1_z4,zirc,4.056492393,0.007761409,6926,1044,,1674521164,10000-3036-13852-001.csv
NSVG_DKR1_z4_re1,zirc,0.141183006,0.000569514,6927,1044,re-extract: 3.26254,1674522379,10000-3037-13854-001.csv
std1045,std,1.139502972,0.002590704,6928,1045,,1674523770,10000-3038-13856-001.csv
lb02_01242023,lb,0.005104453,0.000117752,6930,1045,,1674574810,10000-3040-13860-001.csv
hb01_01242023,hb,0.003960615,0.000130782,6931,1045,,1674576102,10000-3041-13862-001.csv
std1046,std,1.137999094,0.00197881,6932,1046,,1674576989,10000-3042-13864-001.csv
TAI_MRM35_z1,zirc,4.800977357,0.009219305,6933,1046,,1674578427,10000-3043-13866-001.csv
TAI_MRM35_z1_re1,zirc,0.117711837,0.00035264,6934,1046,re-extract: 2.31449,1674579716,10000-3044-13868-001.csv
TAI_MRM35_z2,zirc,0.00413678,9.28E-05,6935,1046,Empty,1674581035,10000-3045-13870-001.csv
TAI_MRM35_z3,zirc,5.708135268,0.011181184,6936,1046,,1674582948,10000-3046-13872-001.csv
TAI_MRM35_z3_re1,zirc,0.059387304,0.000421064,6937,1046,re-extract: 0.96167,1674584100,10000-3047-13874-001.csv
TAI_MRM35_z4,zirc,16.10182888,0.026159952,6938,1046,,1674585653,10000-3048-13876-001.csv
TAI_MRM35_z4_re1,zirc,0.948153835,0.002014522,6939,1046,re-extract: 5.53908,1674586819,10000-3049-13878-001.csv
TAI_MRM35_z4_re2,zirc,0.291898339,0.000823563,6941,1047,re-extract: 1.66111,1674589250,10000-3051-13882-001.csv
std1047,std,1.1393919,0.00250273,6940,1047,,1674587634,10000-3050-13880-001.csv
TAI_MRM34_z11,zirc,12.79189636,0.020969405,6942,1047,,1674592720,10000-3052-13884-001.csv
TAI_MRM34_z11_re1,zirc,1.212660983,0.002287681,6943,1047,re-extract: 8.63320,1674593977,10000-3053-13886-001.csv
TAI_MRM34_z11_re2,zirc,0.434437709,0.001209688,6944,1047,re-extract: 2.98298,1674595216,10000-3054-13888-001.csv
TAI_MRM34_z12,zirc,6.055739815,0.007481394,6945,1047,,1674596791,10000-3055-13890-001.csv
TAI_MRM34_z12_re1,zirc,0.633139948,0.001678166,6946,1047,re-extract: 9.41192,1674598137,10000-3056-13892-001.csv
std1048,std,1.136001204,0.001921972,6947,1048,,1674598823,10000-3057-13894-001.csv
TAI_MRM34_z12_re2,zirc,0.288469241,0.001133889,6948,1048,re-extract: 4.08223,1674601515,10000-3058-13896-001.csv
TAI_FCT_z5,zirc,0.867242026,0.002438319,6949,1048,,1674602880,10000-3059-13898-001.csv
TAI_FCT_z5_re1,zirc,0.067022537,0.000382803,6950,1048,re-extract: 6.77863,1674604285,10000-3060-13900-001.csv
TAI_MRM34_z13,zirc,8.079262845,0.016332668,6951,1048,,1674605880,10000-3061-13902-001.csv
TAI_MRM34_z13_re1,zirc,1.28758189,0.002520256,6952,1048,re-extract: 13.70967,1674607063,10000-3062-13904-001.csv
TAI_MRM34_z13_re2,zirc,0.374221506,0.000859751,6953,1048,re-extract: 3.80412,1674608726,10000-3063-13906-001.csv
std1049,std,1.133453543,0.002510719,6954,1049,,1674609383,10000-3064-13908-001.csv
lb02_01252023,lb,0.004029977,9.60E-05,6956,1049,,1674665415,10000-3066-13912-001.csv
hb01_01252023,hb,0.004115136,0.000101436,6957,1049,,1674667152,10000-3067-13914-001.csv
std1050,std,1.136597184,0.00231164,6958,1050,,1674667819,10000-3068-13916-001.csv
TAI_MRM34_z14,zirc,4.299233385,0.008306208,6959,1050,,1674669246,10000-3069-13918-001.csv
TAI_MRM34_z14_re1,zirc,0.092227889,0.000533188,6960,1050,re-extract: 2.00833,1674670637,10000-3070-13920-001.csv
TAI_MRM34_z15,zirc,92.73873772,0.140452245,6961,1050,,1674672177,10000-3071-13922-001.csv
TAI_MRM34_z15_re1,zirc,0.129668472,0.000570509,6962,1050,re-extract: 0.135200,1674673484,10000-3072-13924-001.csv
TAI_MRM34_z16,zirc,3.58565032,0.006217491,6963,1050,,1674674757,10000-3073-13926-001.csv
TAI_MRM34_z16_re1,zirc,0.297231382,0.001230434,6964,1050,re-extract: 7.55694,1674675961,10000-3074-13928-001.csv
TAI_MRM34_z16_re2,zirc,0.145947768,0.000549706,6965,1050,re-extract: 3.52764,1674677275,10000-3075-13930-001.csv
std1051,std,1.135344596,0.00208589,6966,1051,,1674677963,10000-3076-13932-001.csv
TAI_MRM34_z17,zirc,5.28171843,0.009578886,6967,1051,,1674682361,10000-3077-13934-001.csv
TAI_MRM34_z17_re1,zirc,0.151146507,0.000660951,6968,1051,re-extract: 2.70838,1674684074,10000-3078-13936-001.csv
TAI_MRM34_z18,zirc,2.526455625,0.004263746,6969,1051,,1674686153,10000-3079-13938-001.csv
TAI_MRM34_z18_re1,zirc,0.120660981,0.000577108,6970,1051,re-extract: 4.40960,1674687311,10000-3080-13940-001.csv
TAI_MRM34_z18_re2,zirc,0.049982417,0.000297471,6971,1051,re-extract:  1.70582,1674688654,10000-3081-13942-001.csv
TAI_MRM34_z19,zirc,1.843676,0.002744967,6972,1051,,1674690126,10000-3082-13944-001.csv
TAI_MRM34_z19_re1,zirc,0.031744248,0.000243708,6973,1051,re-extract: 1.47646,1674691328,10000-3083-13946-001.csv
std1052,std,1.131545599,0.003260541,6974,1052,,1674691927,10000-3084-13948-001.csv
TAI_FCT_z6,zirc,0.586162615,0.001355686,6975,1052,,1674693263,10000-3085-13950-001.csv
TAI_FCT_z6_re1,zirc,0.086356955,0.000450787,6976,1052,re-extract: 12.30420,1674694638,10000-3086-13952-001.csv
TAI_FCT_z6_re2,zirc,0.026386508,0.000236079,6977,1052,re-extract: 3.22457,1674695906,10000-3087-13954-001.csv
TAI_MRM34_z20,zirc,9.094773161,0.014387731,6978,1052,,1674697224,10000-3088-13956-001.csv
TAI_MRM34_z20_re1,zirc,0.89612455,0.001527131,6979,1052,re-extract: 8.93189,1674698515,10000-3089-13958-001.csv
TAI_MRM34_z20_re2,zirc,0.453363171,0.00101449,6980,1052,re-extract: 4.30477,1674699792,10000-3090-13960-001.csv
std1053,std,1.137509431,0.002243121,6981,1053,,1674700422,10000-3091-13962-001.csv
TAI_MRM20_z1,zirc,9.634446001,0.015884832,6982,1053,,1674701975,10000-3092-13964-001.csv
TAI_MRM20_z1_re1,zirc,0.516588294,0.001170545,6983,1053,re-extract: 5.05052,1674703815,10000-3093-13966-001.csv
TAI_MRM20_z2,zirc,5.849035449,0.009133505,6984,1053,,1674705373,10000-3094-13968-001.csv
TAI_MRM20_z2_re1,zirc,0.035677305,0.0002961,6985,1053,re-extract: 0.53671,1674706644,10000-3095-13970-001.csv
TAI_MRM20_z3,zirc,19.98827739,0.037748409,6986,1053,,1674708058,10000-3096-13972-001.csv
TAI_MRM20_z3_re1,zirc,0.02410831,0.000282219,6987,1053,re-extract: 0.09992,1674709213,10000-3097-13974-001.csv
std1054,std,1.137945516,0.001938725,6988,1054,,1674709998,10000-3098-13976-001.csv
lb02_01262023,lb,0.005456445,0.000104641,6990,1054,,1674750236,10000-3100-13980-001.csv
hb01_01262023,hb,0.004036526,0.000115467,6991,1054,,1674751561,10000-3101-13982-001.csv
std1055,std,1.133605193,0.002186102,6992,1055,,1674752191,10000-3102-13984-001.csv
TA_MG_G1_z4,zirc,7.442362599,0.011752736,6993,1055,,1674753967,10000-3103-13986-001.csv
TA_MG_G1_z4_re1,zirc,0.418839099,0.00126245,6994,1055,re-extract: 5.27929,1674755090,10000-3104-13988-001.csv
TA_MG_G1_z4_re2,zirc,0.236027075,0.000741433,6995,1055,re-extract: 2.86792,1674756332,10000-3105-13990-001.csv
TA_MG_G1_z5,zirc,12.7208645,0.012586142,6996,1055,,1674757563,10000-3106-13992-001.csv
TA_MG_G1_z5_re1,zirc,0.553828496,0.001835295,6997,1055,re-extract: 4.14000,1674761646,10000-3107-13994-001.csv
TA_MG18_1_z4,zirc,14.39337458,0.023862562,6998,1055,,1674768082,10000-3108-13996-001.csv
TA_MG18_1_z4_re1,zirc,0.183322925,0.000756407,6999,1055,re-extract: 1.23029,1674769463,10000-3109-13998-001.csv
std1056,std,1.135587684,0.002198275,7000,1056,,1674770116,10000-3110-14000-001.csv
TA_MG18_1_z5,zirc,38.48590028,0.067437207,7001,1056,,1674771422,10000-3111-14002-001.csv
TA_MG18_1_z5_re1,zirc,1.209693355,0.002358658,7002,1056,re-extract: 3.03756,1674772663,10000-3112-14004-001.csv
TA_MG_G1_z5_re2,zirc,0.135062242,0.000653337,7003,1056,re-extract: 0.97768,1674774576,10000-3113-14006-001.csv
TAI_MRM20_z1_re2,zirc,0.184508165,0.000644651,7004,1056,re-extract: 1.74749,1674775988,10000-3114-14008-001.csv
TAI_FCT_z4_re2,zirc,0.091472918,0.000523049,7005,1056,re-extract: 5.31881,1674777749,10000-3115-14010-001.csv
NSVG_DKR1_z1_re3,zirc,0.152717977,0.000563765,7006,1056,re-extract: 5.29115,1674779782,10000-3116-14012-001.csv
TAI_MRM6_z2_re3,zirc,1.329051938,0.002487229,7007,1056,re-extract: 3.06381,1674781839,10000-3117-14014-001.csv
std1057,std,1.137806995,0.002388843,7008,1057,,1674782563,10000-3118-14016-001.csv
lb02_01302023,lb,0.005604606,0.00014163,7010,1057,,1675093841,10000-3120-14020-001.csv
hb01_01302023,hb,0.004932825,9.27E-05,7011,1057,,1675095241,10000-3121-14022-001.csv
std1058,std,1.133680723,0.001836794,7012,1058,,1675095956,10000-3122-14024-001.csv
TAI_FCT_z7,zirc,1.348095326,0.003152589,7013,1058,,1675097264,10000-3123-14026-001.csv
TAI_FCT_z7_re1,zirc,0.218039482,0.000896089,7014,1058,re-extract: 13.65,1675098602,10000-3124-14028-001.csv
TAI_FCT_z7_re2,zirc,0.114474989,0.000435383,7015,1058,re-extract: 6.56,1675100013,10000-3125-14030-001.csv
NSVG_DKR1_z5,zirc,3.530352041,0.008100891,7016,1058,,1675101266,10000-3126-14032-001.csv
NSVG_DKR1_z5_re1,zirc,0.37798332,0.001098665,7017,1058,re-extract: 9.56,1675102544,10000-3127-14034-001.csv
NSVG_DKR1_z5_re2,zirc,0.386005406,0.000788749,7018,1058,re-extract: 8.89,1675103726,10000-3128-14036-001.csv
NSVG_DKR1_z5_re3,zirc,0.207352631,0.000571572,7019,1058,re-extract: 4.51,1675104895,10000-3129-14038-001.csv
std1059,std,1.131970133,0.002588555,7020,1059,,1675105455,10000-3130-14040-001.csv
NSVG_DKR1_z6,zirc,0.951270067,0.002329124,7021,1059,,1675106777,10000-3131-14042-001.csv
NSVG_DKR1_z6_re1,zirc,0.099784523,0.000618909,7022,1059,re-extract: 9.07,1675108001,10000-3132-14044-001.csv
NSVG_DKR1_z6_re2,zirc,0.04478766,0.000283569,7023,1059,re-extract: 3.67,1675109191,10000-3133-14046-001.csv
NSVG_DKR1_z7,zirc,1.26645672,0.002078973,7024,1059,,1675111004,10000-3134-14048-001.csv
NSVG_DKR1_z7_re1,zirc,0.170239763,0.00074488,7025,1059,re-extract: 11.55,1675112289,10000-3135-14050-001.csv
NSVG_DKR1_z7_re2,zirc,0.077183311,0.000560844,7026,1059,re-extract: 4.80,1675113634,10000-3136-14052-001.csv
std1060,std,1.138919375,0.003006659,7027,1060,,1675114341,10000-3137-14054-001.csv
NSVG_DKR1_z8,zirc,0.604323274,0.001022533,7028,1060,,1675115925,10000-3138-14056-001.csv
TA_MRM7_z4,zirc,11.49311073,0.019404473,7030,1060,,1675118705,10000-3140-14060-001.csv
TA_MRM7_z4_re1,zirc,0.718018131,0.00187304,7031,1060,re-extract: 5.84,1675120119,10000-3141-14062-001.csv
TA_MRM7_z5,zirc,46.67772685,0.053451764,7033,1060,,1675122825,10000-3143-14066-001.csv
TA_MRM7_z5_re1,zirc,0.376088736,0.000979622,7034,1060,re-extract: 0.79,1675124573,10000-3144-14068-001.csv
std1061,std,1.141985941,0.002895584,7035,1061,,1675125319,10000-3145-14070-001.csv
NSVG_DKR1_z8_re1,zirc,0.030150455,0.000264835,7029,1060,re-extract: 4.01,1675117365,10000-3139-14058-001.csv
TA_MRM7_z4_re2,zirc,0.395375135,0.000907203,7032,1060,re-extract: 3.10,1675121543,10000-3142-14064-001.csv
lb02_01312023,lb,0.00433961,9.88E-05,7037,1061,,1675180664,10000-3147-14074-001.csv
hb01_01312023,hb,0.00419848,8.50E-05,7038,1061,,1675182826,10000-3148-14076-001.csv
TA_MRM9_z5,zirc,29.90271463,0.042351117,7040,1062,,1675185348,10000-3150-14080-001.csv
std1062,std,1.135629928,0.002314605,7039,1062,,1675183704,10000-3149-14078-001.csv
TA_MRM9_z5_re1,zirc,4.945156482,0.009702677,7041,1062,re-extract: 14.18,1675186789,10000-3151-14082-001.csv
TA_MRM9_z5_re2,zirc,1.65497443,0.002514277,7042,1062,re-extract: 4.52,1675188302,10000-3152-14084-001.csv
TA_MRM9_z5_re3,zirc,1.6240706,0.002900029,7043,1062,re-extract: 4.25,1675189668,10000-3153-14086-001.csv
TAI_FCT_z8,zirc,0.675621583,0.001139164,7044,1062,,1675192001,10000-3154-14088-001.csv
TAI_FCT_z8_re1,zirc,0.049379148,0.000323296,7045,1062,re-extract: 6.27,1675193217,10000-3155-14090-001.csv
TAI_FCT_z8_re2,zirc,0.02208075,0.000199726,7046,1062,re-extract: 2.42,1675194383,10000-3156-14092-001.csv
std1063,std,1.139786264,0.002389254,7047,1063,,1675195041,10000-3157-14094-001.csv
TA_MRM20_z1,zirc,21.52969648,0.039599476,7048,1063,,1675196441,10000-3158-14096-001.csv
TA_MRM20_z1_re1,zirc,0.604053027,0.001141746,7049,1063,,1675197600,10000-3159-14098-001.csv
TA_MRM20_z1_re2,zirc,0.091339134,0.000407737,7050,1063,re-extract: 0.39,1675198905,10000-3160-14100-001.csv
TA_MRM20_z2,zirc,42.91787161,0.057628238,7051,1063,,1675200798,10000-3161-14102-001.csv
TA_MRM20_z2_re1,zirc,2.309721944,0.003640124,7052,1063,re-extract: 5.10,1675201985,10000-3162-14104-001.csv
TA_MRM20_z2_re2,zirc,1.642426792,0.003916492,7053,1063,re-extract: 3.50,1675203207,10000-3163-14106-001.csv
TA_MRM20_z3,zirc,9.36969883,0.014023697,7054,1063,,1675205262,10000-3164-14108-001.csv
TA_MRM20_z3_re1,zirc,0.199356056,0.000632133,7055,1063,re-extract: 2.04,1675206473,10000-3165-14110-001.csv
std1064,std,1.135995858,0.002068748,7056,1064,,1675207105,10000-3166-14112-001.csv
TAI_MRM20_z4,zirc,14.33473067,0.020511009,7057,1064,,1675208402,10000-3167-14114-001.csv
TAI_MRM20_z4_re1,zirc,0.802414581,0.001639275,7058,1064,re-extract: 5.27,1675211725,10000-3168-14116-001.csv
TAI_MRM20_z4_re2,zirc,0.237482457,0.000659162,7059,1064,re-extract: 1.52,1675213221,10000-3169-14118-001.csv
TAI_MRM21_z2,zirc,11.99296768,0.016002708,7060,1064,,1675214529,10000-3170-14120-001.csv
TAI_MRM21_z2_re1,zirc,0.928378253,0.002148161,7061,1064,re-extract: 7.15,1675216345,10000-3171-14122-001.csv
TAI_MRM21_z2_re2,zirc,0.392588896,0.001226272,7062,1064,re-extract: 2.92,1675217444,10000-3172-14124-001.csv
std1065,std,1.139472265,0.002243288,7063,1065,,1675218346,10000-3173-14126-001.csv
lb01_02012023,lb,0.004684614,0.000130241,7064,1065,,1675272044,10000-3174-14128-001.csv
hb01_02012023,hb,0.00419501,0.000119548,7065,1065,,1675274244,10000-3175-14130-001.csv
std1066,std,1.145156589,0.002974882,7066,1066,,1675275432,10000-3176-14132-001.csv
TA_MRM34_z4,zirc,7.681665894,0.01207058,7067,1066,,1675276834,10000-3177-14134-001.csv
TA_MRM34_z4_re1,zirc,0.556970803,0.001467312,7068,1066,re-extract: 6.71,1675277977,10000-3178-14136-001.csv
TA_MRM34_z4_re2,zirc,0.4259403,0.001122982,7069,1066,re-extract: 4.87,1675279257,10000-3179-14138-001.csv
TA_MRM34_z5,zirc,43.8723213,0.077363082,7071,1066,,1675281970,10000-3181-14142-001.csv
TA_MRM34_z4_re3,zirc,0.303460553,0.000849795,7070,1066,re-extract: 3.34,1675280644,10000-3180-14140-001.csv
TA_MRM34_z5_re1,zirc,0.759389008,0.001646519,7072,1066,re-extract: 1.69,1675283441,10000-3182-14144-001.csv
std1067,std,1.141711824,0.002141732,7073,1067,,1675284251,10000-3183-14146-001.csv
TAI_FCT_z9,zirc,0.600288209,0.001407973,7074,1067,,1675286169,10000-3184-14148-001.csv
TAI_FCT_z9_re1,zirc,0.100971449,0.000394418,7075,1067,re-extract: 13.88,1675287363,10000-3185-14150-001.csv
TAI_FCT_z9_re2,zirc,0.039625535,0.000280028,7076,1067,re-extract: 4.84,1675288862,10000-3186-14152-001.csv
TA_MRM34_z6,zirc,4.850212154,0.008684374,7077,1067,,1675290004,10000-3187-14154-001.csv
TA_MRM34_z6_re1,zirc,1.297113454,0.002702734,7078,1067,re-extract: 21.05,1675291273,10000-3188-14156-001.csv
TA_MRM34_z6_re2,zirc,0.147523069,0.000695888,7079,1067,re-extract: 2.28,1675292413,10000-3189-14158-001.csv
TA_MRM35_z4,zirc,31.57558232,0.047442611,7080,1067,,1675293774,10000-3190-14160-001.csv
TA_MRM35_z4_re1,zirc,2.146122896,0.004385892,7081,1067,re-extract: 6.35,1675295513,10000-3191-14162-001.csv
std1068,std,1.137562842,0.001923119,7082,1068,,1675296042,10000-3192-14164-001.csv
TA_MRM35_z4_re2,zirc,0.757407699,0.001545437,7083,1068,re-extract: 2.19,1675297177,10000-3193-14166-001.csv
TA_MRM35_z5,zirc,27.58961661,0.037858886,7084,1068,,1675298494,10000-3194-14168-001.csv
