count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1675301308.507758,6.095108142159522e-13,8.746609339582712e-12,1.136979746463318e-10,5.613112752378413e-10,1.2379165617928956e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11815,7:28:26 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[6.095108142159522e-13, 8.746609339582712e-12, 1.136979746463318e-10, 5.613112752378413e-10, 1.2379165617928956e-13]",False
2,1675301310.9686556,6.059783209076686e-13,8.783539000301044e-12,1.1311466346919374e-10,5.607821984554562e-10,1.264756393148589e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11816,7:28:29 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[6.059783209076686e-13, 8.783539000301044e-12, 1.1311466346919374e-10, 5.607821984554562e-10, 1.264756393148589e-13]",True
3,1675301313.508098,5.087649052049059e-13,8.740296680853632e-12,1.1326793669663715e-10,5.609502862213844e-10,1.3696402139610347e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11817,7:28:31 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.087649052049059e-13, 8.740296680853632e-12, 1.1326793669663715e-10, 5.609502862213844e-10, 1.3696402139610347e-13]",False
4,1675301316.0836873,6.022972919017544e-13,8.702510934099905e-12,1.1268557614796393e-10,5.623312926417157e-10,1.3026338091959994e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11818,7:28:34 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[6.022972919017544e-13, 8.702510934099905e-12, 1.1268557614796393e-10, 5.623312926417157e-10, 1.3026338091959994e-13]",True
5,1675301319.2450848,5.775388847717444e-13,8.824095100445906e-12,1.1275611694339105e-10,5.625701571254638e-10,1.2299902307603972e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11819,7:28:36 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.775388847717444e-13, 8.824095100445906e-12, 1.1275611694339105e-10, 5.625701571254638e-10, 1.2299902307603972e-13]",False
6,1675301321.7611215,5.559355601737759e-13,8.533545398092812e-12,1.1343455341705777e-10,5.624868348874656e-10,1.3559667982627338e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11820,7:28:39 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.559355601737759e-13, 8.533545398092812e-12, 1.1343455341705777e-10, 5.624868348874656e-10, 1.3559667982627338e-13]",True
7,1675301324.2766464,4.88856513863184e-13,8.813633850524027e-12,1.1429223539805022e-10,5.636085487203957e-10,1.2757476281974323e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11821,7:28:42 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.88856513863184e-13, 8.813633850524027e-12, 1.1429223539805022e-10, 5.636085487203957e-10, 1.2757476281974323e-13]",False
8,1675301326.7912166,4.785154477521258e-13,8.684460268970629e-12,1.1323739168567215e-10,5.641752065521644e-10,1.3481139219274213e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11822,7:28:44 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.785154477521258e-13, 8.684460268970629e-12, 1.1323739168567215e-10, 5.641752065521644e-10, 1.3481139219274213e-13]",True
9,1675301329.360674,5.064535488034927e-13,8.711623436519211e-12,1.1322914827971431e-10,5.64225999255541e-10,1.3295748779295485e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11823,7:28:47 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.064535488034927e-13, 8.711623436519211e-12, 1.1322914827971431e-10, 5.64225999255541e-10, 1.3295748779295485e-13]",False
10,1675301331.8973818,5.103238795087228e-13,8.369928881923894e-12,1.1324289422853795e-10,5.647572964839753e-10,1.2777853861806188e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11824,7:28:49 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.103238795087228e-13, 8.369928881923894e-12, 1.1324289422853795e-10, 5.647572964839753e-10, 1.2777853861806188e-13]",True
11,1675301334.4957173,4.525221885577635e-13,8.405121217081035e-12,1.1396012605802142e-10,5.650055978634327e-10,1.3820281724585826e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11825,7:28:52 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.525221885577635e-13, 8.405121217081035e-12, 1.1396012605802142e-10, 5.650055978634327e-10, 1.3820281724585826e-13]",False
12,1675301337.102326,4.735482297089921e-13,8.699599200745478e-12,1.138368566078185e-10,5.655317325548026e-10,1.2855020596180128e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11826,7:28:55 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.735482297089921e-13, 8.699599200745478e-12, 1.138368566078185e-10, 5.655317325548026e-10, 1.2855020596180128e-13]",True
