,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,Th_ng,Th_ng_1s,Sm_ng,Sm_ng_1s,He_pmol,He_pmol_1s,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
TAI_MRM35_a4,,,434.3339225364114,9.656689328798898,2.223332976712025,64.4975059018055,0.7733923918079835,339.18622300719966,7.471520263449397,2.202778225249675,0.10275443014248428,0.0022806734383012,0.0220102784438803,0.002049355052666408,0.42415101507330405,0.01404497224036321,0.20448904717700708,0.0010624271087345258,5.2782447362504695e-06,19.4675380314931,4.169999600949887,80.35834567508329,20.44748793771632
TAI_MRM36_a3,,,566.3825308514183,45.428723768412986,8.020855392577515,32.57238446526026,0.578560038770172,337.7430218610488,27.127344215136773,8.031948096413153,0.012120607791771753,0.0007494122708589118,0.004895691854758139,0.002224592721353714,0.23628279813082476,0.00784489833364705,0.025427485492496536,0.0010611725237555714,8.816791498600799e-07,13.747186596955663,5.552690971012609,267.99181784929607,15.052068975143627
TAI_DUR_a4,,,41.84914023609993,1.0662403980583501,2.547819123745317,NaN,1.0,41.84914023609993,1.0662403980583501,2.547819123745317,0.04429264007006831,0.0014492749316827277,0.631223500033391,0.010886198652059123,0.6633698856655088,0.018248022122011064,0.044033486351441206,0.0009025003208585119,NaN,0.0,0.0,0.0,0.0
TAI_MG_G1_a2,,,99.9099340143827,13.136594861212886,13.14843713070793,43.97401244184008,0.6634181461895909,66.64292289651914,8.743474813462013,13.119884953183375,0.02351379368185232,0.0011806110132723474,0.0667887852137583,0.0038665275053140764,0.2783890828536231,0.014044165220109367,0.014317705310442028,0.0017946250169679132,2.0963736220604097e-06,11.216413636583498,31.85919938646972,132.79554747498202,18.70332549240388
TAI_MG_G1_a3,,,69.4084773298646,23.334655414674177,33.61931613018386,39.0584954827854,0.6255286820712125,43.665899864849735,14.656552585887022,33.565213659286755,0.026700740727111667,0.0010508065294557512,0.08040231152531466,0.004412854874763926,0.3476361379344168,0.011463028980408307,0.010900710437895776,0.003632345906580496,2.18855570178665e-06,12.200165024501887,36.73761259979693,158.84271880794282,20.833503985454165
TAI_397_a1,temp only reached 750C during the re-extract,,736.2806747540146,16.836417166652257,2.2866846494751703,38.05984864789404,0.6055218750495934,455.2117137203785,10.352122465129398,2.2741335851230673,0.049978418653868234,0.001792527319423828,0.42749567480659423,0.012035506822198366,1.6968657981796773,0.062197278966671696,0.3848681578905056,0.0018237200746879783,1.3547716286093552e-06,36.890659354278064,315.548145369275,1252.5105798986024,111.04447351605768
TAI_397_a2,,,679.151865286713,20.35476772119509,2.9970863309934446,40.49407045119902,0.6384125674867263,442.8743710904407,12.927960009257895,2.9191032159812735,0.036789124678807794,0.0015487642590401437,0.0989848799514782,0.00333632018846323,0.5153911397457556,0.016719769029604786,0.14977765216291805,0.0008890644915886549,1.2063172029428846e-06,30.497057149693692,82.05543260926606,427.24346340119115,49.78008381287121
TAI_397_a3,,,611.2717023208282,13.931806340730763,2.279151200331306,38.69895696051936,0.6122565368443027,381.58259814314926,8.716973920877809,2.2844264815262014,0.04106494054778965,0.0012777174389939727,0.3159490578394243,0.009530204141763364,1.5692721734583999,0.0712433986975058,0.2471582065334954,0.0012634167474333405,1.404092230060657e-06,29.24661191666564,225.0201596983235,1117.6418043354652,82.12634944577167
TAI_397_a4,temp only reached 400C,,678.972217556731,22.424945971888583,3.302778139079731,34.04796210038047,0.5665245027171862,392.53580756843377,12.756048924590289,3.2496523065265652,0.031133264788929367,0.0018554926118966404,0.24976402444064588,0.009428076829669162,0.6930341576741242,0.03235110142772561,0.19678175602134557,0.0011183924533680056,1.1377239056390418e-06,27.36451667633924,219.52955651429096,609.1408945871254,78.9539624571976
TAI_DUR_a5,,,33.66896597317575,4.945838647645952,14.68960659969875,NaN,1.0,33.66896597317575,4.945838647645952,14.68960659969875,0.05863133041014096,0.002963557837870104,1.187718480718862,0.20971781665806638,0.6998622533303173,0.045467276670549166,0.0620210700776725,0.0008540531007653196,NaN,0.0,0.0,0.0,0.0
