count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1675636835.7289948,5.380093072437919e-13,8.401978765504303e-12,1.1325143600693366e-10,7.191028154884815e-12,8.949458741355082e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6143,4:40:32 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.380093072437919e-13, 8.401978765504303e-12, 1.1325143600693366e-10, 7.191028154884815e-12, 8.949458741355082e-14]",True
2,1675636838.4028525,5.012971916913689e-13,8.132257020565525e-12,1.1360702656393329e-10,7.442406066426877e-12,9.558112900329499e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6144,4:40:35 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.012971916913689e-13, 8.132257020565525e-12, 1.1360702656393329e-10, 7.442406066426877e-12, 9.558112900329499e-14]",False
3,1675636840.9197977,4.696066127109211e-13,8.000420638476502e-12,1.1336983435361603e-10,7.34864426255033e-12,9.43484114619697e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6145,4:40:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.696066127109211e-13, 8.000420638476502e-12, 1.1336983435361603e-10, 7.34864426255033e-12, 9.43484114619697e-14]",True
4,1675636843.4352763,4.636192688436958e-13,7.946485483523169e-12,1.1328777499430842e-10,7.2173482468240735e-12,9.348888308467751e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6146,4:40:40 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.636192688436958e-13, 7.946485483523169e-12, 1.1328777499430842e-10, 7.2173482468240735e-12, 9.348888308467751e-14]",False
5,1675636845.950913,4.281699235615666e-13,8.270826731826553e-12,1.1303322167144358e-10,7.399469058311237e-12,9.448386897089461e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6147,4:40:43 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.281699235615666e-13, 8.270826731826553e-12, 1.1303322167144358e-10, 7.399469058311237e-12, 9.448386897089461e-14]",True
6,1675636848.474956,4.211733229970288e-13,8.704063511610904e-12,1.1380812958705633e-10,7.26228322270317e-12,9.81836478981292e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6148,4:40:45 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.211733229970288e-13, 8.704063511610904e-12, 1.1380812958705633e-10, 7.26228322270317e-12, 9.81836478981292e-14]",False
7,1675636851.08175,4.3571057677625757e-13,8.090412020878013e-12,1.1342204953024293e-10,7.260788758428616e-12,9.614912896893299e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6149,4:40:48 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.3571057677625757e-13, 8.090412020878013e-12, 1.1342204953024293e-10, 7.260788758428616e-12, 9.614912896893299e-14]",True
8,1675636853.7637205,4.101971854634373e-13,8.298455672628435e-12,1.1375134167934675e-10,7.1961082925842135e-12,9.459957367148955e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6150,4:40:50 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.101971854634373e-13, 8.298455672628435e-12, 1.1375134167934675e-10, 7.1961082925842135e-12, 9.459957367148955e-14]",False
9,1675636856.2758195,3.7019779602909253e-13,8.503416720762047e-12,1.1495272095318754e-10,7.353241279761669e-12,8.367110037590594e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6151,4:40:53 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.7019779602909253e-13, 8.503416720762047e-12, 1.1495272095318754e-10, 7.353241279761669e-12, 8.367110037590594e-14]",True
10,1675636859.3044474,4.019733493548089e-13,8.302705745144578e-12,1.14141765483744e-10,7.301484937494163e-12,9.479426927661364e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6152,4:40:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.019733493548089e-13, 8.302705745144578e-12, 1.14141765483744e-10, 7.301484937494163e-12, 9.479426927661364e-14]",False
