,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,Th_ng,Th_ng_1s,Sm_ng,Sm_ng_1s,He_pmol,He_pmol_1s,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
TAI_DUR_a1,,,30.206825417316317,8.895208703794367,29.447678069126436,NaN,1,30.206825417316317,8.895208703794367,29.447678069126436,0.06972496037401703,0.002397451992923999,1.7315854949692702,0.5966730559934926,1.0128012556443142,0.06794347594174083,0.07854103459282734,0.0009335733592554836,NaN,0,0,0,0
TAI_MRM6_a3,,,763.6814904498665,12.364901181519015,1.6191175687962724,81.88675017045645,0.8162608341424176,632.4951027086818,10.111641219785446,1.59869083198937,0.8042359974553364,0.014305175402156912,0.6421248668869992,0.013006653490087339,15.854185472810949,1.5439457754726662,3.5079463305067953,0.016004702912895963,1.73883677778129e-05,46.251379527497704,36.92841531143215,911.7696195177372,54.929557125684255
TAI_DUR_a2,,,34.21120560996056,4.826871735446706,14.109037227385423,NaN,1,34.21120560996056,4.826871735446706,14.109037227385423,0.06226973473760016,0.0021834930666299276,1.2191178693874125,0.2078889775529522,0.8633065382203409,0.03761372799578737,0.06510562463489852,0.001009184708664177,NaN,0,0,0,0
TAI_MRM20_a2,,,273.12214228294425,8.44167106293214,3.0908043530893545,34.59083925647043,0.5640517448876268,155.04701818710214,4.8142047085974875,3.104996642236597,0.027164699340586823,0.0013494533986752211,0.5546522277841156,0.019469770912657614,0.41202369068356076,0.021002175153377826,0.13387742585836238,0.0009006168602340945,1.1079508879642499e-06,24.51796341848624,500.61084278133865,371.8790202340228,142.1615114721008
TAI_MRM21_a1,,,400.6168025433006,20.606804292448988,5.143769348072141,45.49863336687341,0.6754666999294785,273.70356932088345,13.790125552840296,5.038343338764825,0.03524898707783229,0.002544969546018859,0.08138435284699466,0.004337314271454149,0.27134083808777554,0.011586183317413344,0.08251292197360698,0.0008400888763876131,1.6354931018532353e-06,21.552513451686476,49.76135500343913,165.9076628206561,33.24643187749467
TAI_MRM24_a1,empty?,,-6.234042863458761,2952337.1334716044,-47358306.60993553,56.872234567982645,0.691814845729499,-4.31247835136616,2042188.2676739893,-47355327.98737505,0.00012334555057359436,0.00025668878262633134,-0.001280157798182404,0.002344463370355359,-0.0003508186904563633,0.0020891387785863967,4.207993312904796e-06,1.9925176227629287,3.0095027827685904e-06,0.040985358538237565,-0.425371860598422,-0.11657031602198016,-0.058977028702391604
TAI_MRM24_a3,,,538.777656059099,12.157700601261775,2.2565339272213967,92.66666408152503,0.8400686053360165,456.7024744176438,10.229720065958112,2.2399090521684517,0.17844705549635717,0.0039039914406466137,0.0030203247667717915,0.0019029204097195129,1.3642189077462537,0.050445171602353234,0.4645962757723135,0.002196347905167732,1.352147297924414e-05,13.197308885672342,0.22337246625482882,100.89277328293818,13.249801415242226
TAI_MRM35_a2,,,421.70364798652895,8.060178394916775,1.9113371281944074,65.18733039687133,0.775959136560096,330.5300562449718,6.273635200091177,1.8980528643487367,0.09602090626462571,0.0017833919948531415,0.01576915312830578,0.0019912451460190753,0.7080069064465866,0.025727537114641107,0.1846870088833409,0.0009464143903895054,8.494518287842372e-06,11.303867154192124,1.8563916862566652,83.34868234493165,11.740119200462441
TAI_MRM35_a4,,,423.6856042694059,10.138234341103557,2.3928673145706005,64.4975059018055,0.7734194329238476,330.80302749973436,7.860897231178594,2.37630752372268,0.1055515455576088,0.0024608104649007988,0.022172002399757786,0.003392803462923353,0.423364220419068,0.01755710028900427,0.20448904717700708,0.0010624271087345258,5.2782447362504695e-06,19.99747090783629,4.200639323804491,80.20928198183837,20.984621148930348
TAI_MRM36_a3,,,543.0622565087059,49.75602280278037,9.162121323374041,32.57238446526026,0.5788032463301456,323.5952079731557,29.870270036044523,9.23075166135416,0.01274176082732061,0.0009107294659356958,0.004840253164994616,0.0029787341041072296,0.2374997150929147,0.011287795453973161,0.025427485492496536,0.0010611725237555714,8.816791498600799e-07,14.451698023416673,5.4898124400046795,269.3720443889427,15.741803946817774
TAI_DUR_a4,,,24.78878158859827,13.512349253879309,54.50993710838288,NaN,1,24.78878158859827,13.512349253879309,54.50993710838288,0.049776389319394834,0.0024990879021230816,1.1742303019539178,0.7549474753016677,0.6894041108008123,0.03679778703331864,0.044033486351441206,0.0009025003208585119,NaN,0,0,0,0
TAI_MG_G1_a2,,,97.35862282113351,12.640607687094986,12.983552273863005,43.97401244184008,0.6627987474896242,64.86830452021208,8.405559993767218,12.957884526098814,0.023554449299669142,0.0009667430135332498,0.07124274395821463,0.003522766172490657,0.27457812226063105,0.015188829425675869,0.014317705310442028,0.0017946250169679132,2.0963736220604097e-06,11.235806943858975,33.98380098304904,130.97766513144896,19.2220001748755
TAI_MG_G1_a3,,,67.46824832916192,22.68155860954714,33.618122852232766,39.0584954827854,0.625805300802246,42.45406271493727,14.24948421027815,33.564477223199965,0.02777064697450873,0.0011296111107940282,0.08150650849982372,0.004378411949482164,0.3393272791825784,0.012539318558662653,0.010900710437895776,0.003632345906580496,2.18855570178665e-06,12.689029094319087,37.242144869004264,155.04621559577626,21.440933138535087
