count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1731083365.7982545,9.158294782263265e-13,6.503968370819013e-12,1.0628556368352804e-10,1.2899652179765297e-10,-6.158127393435242e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1122,10:29:23 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.158294782263265e-13, 6.503968370819013e-12, 1.0628556368352804e-10, 1.2899652179765297e-10, -6.158127393435242e-14]",False
2,1731083368.132174,8.706995085865088e-13,6.396367810412862e-12,1.0616257872797519e-10,1.3017882605215192e-10,-6.056857489514234e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1123,10:29:25 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[8.706995085865088e-13, 6.396367810412862e-12, 1.0616257872797519e-10, 1.3017882605215192e-10, -6.056857489514234e-14]",True
3,1731083370.6946373,7.930947023247759e-13,6.4309482218638525e-12,1.0621417634304464e-10,1.3000493737092e-10,-6.095320916835872e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1124,10:29:28 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.930947023247759e-13, 6.4309482218638525e-12, 1.0621417634304464e-10, 1.3000493737092e-10, -6.095320916835872e-14]",False
4,1731083373.2990792,7.332412129724963e-13,6.465543378464389e-12,1.0697565749895332e-10,1.300631685685616e-10,-6.128828862602895e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1125,10:29:31 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.332412129724963e-13, 6.465543378464389e-12, 1.0697565749895332e-10, 1.300631685685616e-10, -6.128828862602895e-14]",True
5,1731083376.323484,7.407260568803586e-13,6.413203735428086e-12,1.0608076222995422e-10,1.307584318599453e-10,-6.343732640969393e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1126,10:29:33 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.407260568803586e-13, 6.413203735428086e-12, 1.0608076222995422e-10, 1.307584318599453e-10, -6.343732640969393e-14]",False
6,1731083378.8275585,6.90847335935163e-13,6.51691808156718e-12,1.068056684760954e-10,1.3076424665303676e-10,-6.396594950767998e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1127,10:29:36 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.90847335935163e-13, 6.51691808156718e-12, 1.068056684760954e-10, 1.3076424665303676e-10, -6.396594950767998e-14]",True
7,1731083381.3308654,6.086718043647743e-13,6.339360026502705e-12,1.0687464802039415e-10,1.3148263033890828e-10,-6.49774017143917e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1128,10:29:39 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.086718043647743e-13, 6.339360026502705e-12, 1.0687464802039415e-10, 1.3148263033890828e-10, -6.49774017143917e-14]",False
8,1731083383.9099941,6.209360282893872e-13,6.412639516617524e-12,1.0762874619318907e-10,1.3148025723719314e-10,-6.319559675907471e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1129,10:29:41 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.209360282893872e-13, 6.412639516617524e-12, 1.0762874619318907e-10, 1.3148025723719314e-10, -6.319559675907471e-14]",True
9,1731083386.472996,5.88163252910473e-13,6.350186869397145e-12,1.0757418567042265e-10,1.316883269097957e-10,-6.444719974699198e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1130,10:29:44 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.88163252910473e-13, 6.350186869397145e-12, 1.0757418567042265e-10, 1.316883269097957e-10, -6.444719974699198e-14]",False
10,1731083389.016922,5.364164516220848e-13,6.274087586272126e-12,1.0750397794190292e-10,1.3219543515408105e-10,-5.970971736794436e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1131,10:29:46 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.364164516220848e-13, 6.274087586272126e-12, 1.0750397794190292e-10, 1.3219543515408105e-10, -5.970971736794436e-14]",True
11,1731083392.0434031,5.653293046366248e-13,6.373036213341843e-12,1.0790719012776506e-10,1.3230007367415197e-10,-6.065803512689955e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1132,10:29:49 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.653293046366248e-13, 6.373036213341843e-12, 1.0790719012776506e-10, 1.3230007367415197e-10, -6.065803512689955e-14]",False
12,1731083394.5492299,4.836039338082521e-13,6.340843648755534e-12,1.0724761356772916e-10,1.3277168253722493e-10,-6.089152484100788e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1133,10:29:52 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.836039338082521e-13, 6.340843648755534e-12, 1.0724761356772916e-10, 1.3277168253722493e-10, -6.089152484100788e-14]",True
13,1731083397.0654972,5.554416518741001e-13,6.3114262080499195e-12,1.0729277188925579e-10,1.3193293679769624e-10,-6.238159132049975e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1134,10:29:54 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.554416518741001e-13, 6.3114262080499195e-12, 1.0729277188925579e-10, 1.3193293679769624e-10, -6.238159132049975e-14]",False
14,1731083399.6076918,4.710980954295008e-13,6.318107495517644e-12,1.0781867759712682e-10,1.3223631911696287e-10,-6.799931711459761e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1135,10:29:57 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.710980954295008e-13, 6.318107495517644e-12, 1.0781867759712682e-10, 1.3223631911696287e-10, -6.799931711459761e-14]",True
15,1731083402.139203,4.2439177714605203e-13,6.3355830998146345e-12,1.0837720304524012e-10,1.3233052154060232e-10,-6.41911721802231e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1136,10:30:00 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.2439177714605203e-13, 6.3355830998146345e-12, 1.0837720304524012e-10, 1.3233052154060232e-10, -6.41911721802231e-14]",False
16,1731083405.1637795,4.336559052391803e-13,6.428600707319987e-12,1.0809086264940149e-10,1.324878540209795e-10,-5.952692088166331e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1137,10:30:02 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.336559052391803e-13, 6.428600707319987e-12, 1.0809086264940149e-10, 1.324878540209795e-10, -5.952692088166331e-14]",True
17,1731083407.6683774,4.2795731151554217e-13,6.42395988834088e-12,1.0811228301488285e-10,1.3297060674766215e-10,-6.487243739156795e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1138,10:30:05 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.2795731151554217e-13, 6.42395988834088e-12, 1.0811228301488285e-10, 1.3297060674766215e-10, -6.487243739156795e-14]",False
18,1731083410.1767101,4.4278174334520803e-13,6.261112288352688e-12,1.0878706963035611e-10,1.3272558052612737e-10,-6.361130697705997e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1139,10:30:07 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.4278174334520803e-13, 6.261112288352688e-12, 1.0878706963035611e-10, 1.3272558052612737e-10, -6.361130697705997e-14]",True
19,1731083412.7010367,4.229473216967039e-13,6.419551088626685e-12,1.0782504750173061e-10,1.3299776557840204e-10,-6.952111683642542e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1140,10:30:10 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.229473216967039e-13, 6.419551088626685e-12, 1.0782504750173061e-10, 1.3299776557840204e-10, -6.952111683642542e-14]",False
20,1731083415.242533,4.2790432113436194e-13,6.387968713023051e-12,1.0801791405778971e-10,1.3320745895217811e-10,-6.599134758610015e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1141,10:30:13 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.2790432113436194e-13, 6.387968713023051e-12, 1.0801791405778971e-10, 1.3320745895217811e-10, -6.599134758610015e-14]",True
