count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1730241529.268745,1.092185912023036e-12,6.695217730917635e-12,1.083295675385898e-10,1.3139478394208481e-10,-6.018644783944982e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10035,5:38:45 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.092185912023036e-12, 6.695217730917635e-12, 1.083295675385898e-10, 1.3139478394208481e-10, -6.018644783944982e-14]",True
2,1730241530.2363808,9.760138660816486e-13,6.602791664117591e-12,1.0801672750693214e-10,1.3230500028882375e-10,-6.330726280657714e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10036,5:38:48 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.760138660816486e-13, 6.602791664117591e-12, 1.0801672750693214e-10, 1.3230500028882375e-10, -6.330726280657714e-14]",False
3,1730241532.7746613,9.047205801367142e-13,6.650608449371154e-12,1.082288772491502e-10,1.321358439332343e-10,-6.031777182759213e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10037,5:38:51 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.047205801367142e-13, 6.650608449371154e-12, 1.082288772491502e-10, 1.321358439332343e-10, -6.031777182759213e-14]",True
4,1730241535.9713814,8.902471316553362e-13,6.752376435770202e-12,1.085627421293367e-10,1.3284305599992052e-10,-6.47399546623538e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10038,5:38:53 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[8.902471316553362e-13, 6.752376435770202e-12, 1.085627421293367e-10, 1.3284305599992052e-10, -6.47399546623538e-14]",False
5,1730241538.4788487,7.974557429332729e-13,6.688451008318719e-12,1.0836102154465621e-10,1.3304321533347263e-10,-6.556436844178462e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10039,5:38:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.974557429332729e-13, 6.688451008318719e-12, 1.0836102154465621e-10, 1.3304321533347263e-10, -6.556436844178462e-14]",True
6,1730241540.9874918,7.560558624476743e-13,6.47307988460577e-12,1.0879564610322134e-10,1.3368023354942693e-10,-6.312446632029609e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10040,5:38:59 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.560558624476743e-13, 6.47307988460577e-12, 1.0879564610322134e-10, 1.3368023354942693e-10, -6.312446632029609e-14]",False
7,1730241543.5037098,7.256376489267469e-13,6.593941538624026e-12,1.089857717961884e-10,1.3305209711766963e-10,-6.241789854075086e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10041,5:39:01 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.256376489267469e-13, 6.593941538624026e-12, 1.089857717961884e-10, 1.3305209711766963e-10, -6.241789854075086e-14]",True
8,1730241546.0639842,7.148272859053284e-13,6.4297334817498e-12,1.093611937119654e-10,1.335777322086784e-10,-5.844220371314587e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10042,5:39:04 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.148272859053284e-13, 6.4297334817498e-12, 1.093611937119654e-10, 1.335777322086784e-10, -5.844220371314587e-14]",False
9,1730241548.5866146,7.128384796502296e-13,6.418663777568723e-12,1.0850782078408727e-10,1.343095495931479e-10,-6.209498925246679e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10043,5:39:06 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[7.128384796502296e-13, 6.418663777568723e-12, 1.0850782078408727e-10, 1.343095495931479e-10, -6.209498925246679e-14]",True
10,1730241551.611702,6.670116932741554e-13,6.4997586306236865e-12,1.0884629308982596e-10,1.3361922679422378e-10,-6.097395808743467e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10044,5:39:09 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.670116932741554e-13, 6.4997586306236865e-12, 1.0884629308982596e-10, 1.3361922679422378e-10, -6.097395808743467e-14]",False
11,1730241554.1186671,6.122237591020541e-13,6.608342345559848e-12,1.0948537909616363e-10,1.3495358996973295e-10,-5.78790691047569e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10045,5:39:12 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.122237591020541e-13, 6.608342345559848e-12, 1.0948537909616363e-10, 1.3495358996973295e-10, -5.78790691047569e-14]",True
