,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
FCTVV_EM_z7,,"Zircon inclusions along w/other inclusions present, bottom tips looks a little bit abraded",29.07373444555328,0.5262996844953671,1.8102238825940113,48.66427929400513,0.748205484161562,21.767762637735977,0.39207898185089424,1.8011910014637755,1.7934336780334823,0.03338724445575765,1.8616380892527398,0.83265953443685,0.019574041652366526,2.350785746494211,0,0,0,0.23389361275219217,0.0017765390364724153,,364.5352527100849,169.24726992984012,0.0,404.3083611435973,0.7595500431021345,4.91978118632e-06
z24UM07_DJ_z6,,"Clear, small fracture w/ inclusions",70.1126687589783,2.596981430785724,3.7040116668689302,52.88621339188406,0.7682628591485954,53.94288208617706,1.9880484597159263,3.6854694870398235,0.44869574698333603,0.01768111192508904,3.9405570576414877,0.11191023465410736,0.004479778706865251,4.00301073508725,0,0,0,0.13875818330427817,0.0010741504894671127,,2.637765828563304,0.657891220992715,0.0,2.7923702654965923,0.7741168584714345,0.000170104465728
z24UM07_DJ_z7,,"Dark & Pointy, fabricated",49.71097219129044,1.3166032754556025,2.6485164490230524,41.50812504758322,0.706918251260199,35.18723619674597,0.9229895770477711,2.6230806303938325,1.0750132089071665,0.03256090076242131,3.0288837841836354,0.7786795670724846,0.016762563010157574,2.1526907496979697,0,0,0,0.23949176062174343,0.0017964545809553312,,516.3976301443186,374.0496207361108,0.0,604.2992910173045,0.7501112256603584,2.0817547295999993e-06
z24UM07_DJ_z8,,"Clear, scratches, looks like fracture, dark tips!",70.94617123876019,1.8747759770898595,2.642532985720319,44.1370861404951,0.7232119531603441,51.39733382025532,1.3489334340178833,2.624520249893348,0.31644712479969583,0.009218278505685776,2.913054909732786,0.21092051636981235,0.009631306104101473,4.566320180638406,0,0,0,0.10191124871963993,0.0007818138830104258,,126.61852458187681,84.39465077680146,0.0,146.45126751442515,0.7671517058545841,2.499216649733333e-06
z24UM05s_DJ_z7,,"Clear but the edges are broken? rough? tips are the same, darker on the edges & tip. (I think they are broken on edges but don't have more options) While packing this grain, the packet kept on jumping, wouldn't be surprised if empty.",463.99858004070165,10.774766537561918,2.322155067072999,44.132170049110194,0.724762936100994,340.08030825346924,7.770387968216208,2.2848685382938343,0.4036555946970298,0.009571044554291775,2.371091762391025,0.1768814483629589,0.005659486768271613,3.1995931855207362,0,0,0,0.8414625029174201,0.006275083745802287,,162.01257648163352,70.99373713027558,0.0,178.69610470724828,0.7457353980772824,2.4915077795999993e-06
z24UM05s_DJ_z8,,"Stubby, clear topography, rough surface. Fractures?",17.39058934483782,46.785098926933046,269.025379181992,38.94081088870905,0.679358091867764,11.821554812039226,32.69404115275648,276.5629536265437,0.00020271754274917635,0.0002721111266999636,134.23166195174747,0.0005610576625481054,0.003567910019060464,635.9257269308838,0,0,0,2.14091075360577e-05,1.749290156296782e-05,,0.16291292463023518,0.45089114366885147,0.0,0.2688723433924153,81.7077570071797,1.2443306337375382e-06
z24UM04_DJ_z1,,"Clear, rough surface, fractures",360.0894088497498,5.9992054746362635,1.666032192893371,59.875784512957644,0.7882051578302312,285.55652887465504,4.718919089001513,1.6525341261144415,0.4303448530385746,0.007577030363517163,1.76068804123422,0.5798613862271236,0.015425406263103694,2.6601885604884505,0,0,0,0.8935020150497357,0.006623866680150566,,59.30170456091714,79.90514669695014,0.0,78.07941403470042,0.7413376319897674,7.256871555799998e-06
z24UM04_DJ_z2,,"Rough edges, clear, one inclusion, fracture on lower side",874.5604207153326,16.469116141435453,1.8831307421807182,41.17445794682989,0.706421120365817,632.1187409114572,11.584741042939742,1.8326843191258035,0.5480137088395738,0.009714296283332828,1.7726374589976914,0.26971132846904483,0.008676320015434646,3.2168912090878083,0,0,0,2.206357366589154,0.016404043167093523,,241.80812343927258,119.00868382565424,0.0,269.7751641383013,0.7434898541596106,2.2663163711999997e-06
FCTVV_EM_z8,,"One tip is a little blunt, zircon and other inclusion +nt",28.17674484916067,0.43707028352730226,1.5511737990569259,42.07925216220643,0.7119086487897649,20.07436301917064,0.30978416150371313,1.5431830200932157,1.3362292949369567,0.0205447831080695,1.5375192854934976,0.7026458208126523,0.016740421649547206,2.3824836288339264,0,0,0,0.16279952151393293,0.0012346528930350623,,452.0232659681601,237.6929318538841,0.0,507.88110495382284,0.7583885269155392,2.9561073412338004e-06
z24UM04_DJ_z3,,"Looks dark as it is very rough, has a bell shape, fracture but doesn't go across the grain.",147.18044904986917,3.034927334417082,2.062045165651558,57.09052885774105,0.7762082484821269,114.53185156050083,2.33587282527409,2.039496256672475,1.4132492853104173,0.03867557446628379,2.7366420679129355,2.812177756276322,0.05188040513067757,1.8448480013359387,0,0,0,1.29448069724497,0.009569024085618431,,226.7039968669014,451.11074449119894,0.0,332.71502182233314,0.7392172093399374,6.233896644266665e-06
z24UM04_DJ_z4,pydiode crashed after 25s,"Rough tips, they are broken into two parts. Inclusions, looks dark. Cleaned before packing.",30.755292828288667,0.5013378185092414,1.6300863116741706,54.96644269355559,0.7658886128102992,23.570200654211636,0.3832581922083496,1.6260285511819232,2.4542105311799354,0.04595274055763237,1.8724041794221788,6.742466433384452,0.1375633154716364,2.040252136673746,0,0,0,0.5156776648218961,0.004609814294218773,,504.40537346728496,1385.7557272345396,0.0,830.0579693674017,0.8939332859822235,4.865551915733333e-06
z24UM04_DJ_z5,,"Weird shape, fracture, +nt, zircon inclusion? Darker on edges.",170.66267289295826,3.4397339657137733,2.015516285667937,58.91245047992494,0.7888055095540413,135.0400971636982,2.7029134575763964,2.001563620248194,2.061406823364851,0.04241083292789369,2.05737326796397,1.0951480303720873,0.024439093791299226,2.2315790298226448,0,0,0,1.7084029581678228,0.014931301731907225,,310.1310089442733,164.76095827034908,0.0,348.8498341378053,0.8739917980427934,6.646890391199998e-06
