,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
z24TR01_EM_z5,zirc,9.758524012999999,0.012559876999999999,10880,1749,,1730063202.0,10000-6966-21760-001.csv
z24TR01_EM_z5_re1,zirc,0.29894661100000003,0.000715697,10881,1749,2.94 left,1730064668.0,10000-6967-21762-001.csv
z24TR01_EM_z5_re2,zirc,0.003613608,7.099999999999999e-05,10882,1749,0 left,1730066118.0,10000-6968-21764-001.csv
z24TR01_EM_z6,zirc,3.822555513,0.003778949,10883,1749,,1730067874.0,10000-6969-21766-001.csv
z24TR01_EM_z6_re1,zirc,0.084406569,0.000455938,10884,1749,2.08 left,1730069306.0,10000-6970-21768-001.csv
std1750,std,1.220397714,0.002295855,10885,1750,,1730069879.0,10000-6971-21770-001.csv
lb02_10282024,lb,0.003234475,7.38e-05,10887,1750,,1730129382.0,10000-6973-21774-001.csv
hb01_10282024,lb,0.003155916,7.390000000000001e-05,10888,1750,,1730130931.0,10000-6974-21776-001.csv
std1751,std,1.219848729,0.002367604,10889,1751,,1730131450.0,10000-6975-21778-001.csv
z24TR01_EM_z7,zirc,2.755751567,0.005804296,10890,1751,,1730133026.0,10000-6976-21780-001.csv
z24TR01_EM_z7_re1,zirc,0.00394147,9.499999999999999e-05,10891,1751,0.02 left,1730134455.0,10000-6977-21782-001.csv
z24TR03r_EM_z1,zirc,4.740575318,0.005396509,10892,1751,,1730136034.0,10000-6978-21784-001.csv
z24TR03r_EM_z1_re1,zirc,0.011422763,0.00016574599999999998,10893,1751,0.17 left,1730137605.0,10000-6979-21786-001.csv
FCTVV_EM_z2,zirc,0.37354130799999996,0.001010112,10894,1751,,1730139122.0,10000-6980-21788-001.csv
FCTVV_EM_z2_re1,zirc,0.005858632,0.000109798,10895,1751,0.68 left,1730140573.0,10000-6981-21790-001.csv
std1752,std,1.236879976,0.001971171,10896,1752,,1730144055.0,10000-6982-21792-001.csv
z24TR03r_EM_z2,zirc,6.361166044,0.008894818,10897,1752,,1730145619.0,10000-6983-21794-001.csv
z24TR03r_EM_z2_re1,zirc,0.710400837,0.000991593,10898,1752,10 left,1730147019.0,10000-6984-21796-001.csv
z24TR03r_EM_z2_re2,zirc,0.0036961520000000003,7.4e-05,10899,1752,0.01 left,1730148432.0,10000-6985-21798-001.csv
z24TR03r_EM_z3,zirc,3.752277283,0.0055910840000000005,10900,1752,,1730149993.0,10000-6986-21800-001.csv
z24TR03r_EM_z3_re1,zirc,0.005112503,8.590000000000001e-05,10901,1752,0.05 left,1730151456.0,10000-6987-21802-001.csv
std1753,std,1.2249535790000001,0.0018480979999999998,10902,1753,,1730152088.0,10000-6988-21804-001.csv
lb02_10292024,lb,0.003344732,7.77e-05,10904,1753,,1730216960.0,10000-6990-21808-001.csv
hb01_10292024,hb,0.003166593,6.0899999999999996e-05,10905,1753,,1730218449.0,10000-6991-21810-001.csv
std1754,std,1.221564938,0.002508207,10906,1754,,1730219015.0,10000-6992-21812-001.csv
z24TR03r_EM_z4,zirc,7.6197373729999995,0.01009559,10907,1754,584 C & 100%,1730220588.0,10000-6993-21814-001.csv
z24TR03r_EM_z4_re1,zirc,0.06418011700000001,0.000287496,10908,1754,715 C & 100% 0.79 left,1730222263.0,10000-6994-21816-001.csv
z24TR03r_EM_z5,zirc,26.74369051,0.03170755,10909,1754,1090 C & 100% ,1730226860.0,10000-6995-21818-001.csv
z24TR03r_EM_z5_re1,zirc,0.012011467,9.6e-05,10910,1754,0.03 left ,1730228450.0,10000-6996-21820-001.csv
z24TR03r_EM_z6,zirc,15.08002339,0.022007202000000003,10911,1754,,1730230005.0,10000-6997-21822-001.csv
z24TR03r_EM_z6_re1,zirc,0.364740325,0.000717345,10912,1754,2.34 left,1730231442.0,10000-6998-21824-001.csv
std1755,std,1.225484277,0.00162818,10913,1755,,1730231990.0,10000-6999-21826-001.csv
z24TR03r_EM_z7,zirc,4.871174989,0.007853146,10914,1755,,1730233642.0,10000-7000-21828-001.csv
z24TR03r_EM_z7_re1,zirc,0.0057465269999999995,7.730000000000001e-05,10915,1755,0.05 left,1730235105.0,10000-7001-21830-001.csv
z24TR03r_EM_z8,zirc,27.84964733,0.03558566,10916,1755,,1730236663.0,10000-7002-21832-001.csv
z24TR03r_EM_z8_re1,zirc,0.368584122,0.00081187,10917,1755,1.30 left,1730238082.0,10000-7003-21834-001.csv
z24TR03a_EM_z1,zirc,1.8280112259999999,0.003152247,10918,1755,,1730239603.0,10000-7004-21836-001.csv
z24TR03a_EM_z1_re1,zirc,0.003448394,8.04e-05,10919,1755,0.02 left,1730241033.0,10000-7005-21838-001.csv
std1756,std,1.2222801,0.002240081,10920,1756,,1730241577.0,10000-7006-21840-001.csv
lb02_10302024,lb,0.0033833970000000002,8.840000000000001e-05,10922,1756,,1730297762.0,10000-7008-21844-001.csv
hb01_10302024,hb,0.003368586,7.77e-05,10923,1756,,1730299246.0,10000-7009-21846-001.csv
std1757,std,1.219327581,0.0021845379999999998,10924,1757,,1730299782.0,10000-7010-21848-001.csv
FCTVV_EM_z3,zirc,0.859051883,0.001197823,10925,1757,,1730301362.0,10000-7011-21850-001.csv
FCTVV_EM_z3_re1,zirc,0.019044184,0.000174998,10926,1757,1.79 left,1730302839.0,10000-7012-21852-001.csv
z24TR03a_EM_z2,zirc,1.350579622,0.002706043,10927,1757,,1730304381.0,10000-7013-21854-001.csv
z24TR03a_EM_z2_re1,zirc,0.027216028,0.000253504,10928,1757,1.74 left,1730305860.0,10000-7014-21856-001.csv
z24TR03a_EM_z3,zirc,0.922025405,0.001295891,10929,1757,,1730308246.0,10000-7015-21858-001.csv
z24TR03a_EM_z3_re1,zirc,0.003520795,0.000100268,10930,1757,0.02 left,1730309698.0,10000-7016-21860-001.csv
std1758,std,1.228016794,0.001710631,10931,1758,,1730310324.0,10000-7017-21862-001.csv
z24TR03a_EM_z4,zirc,0.947528412,0.001484169,10932,1758,,1730314187.0,10000-7018-21864-001.csv
z24TR03a_EM_z4_re1,zirc,0.0066453319999999995,7.59e-05,10933,1758,0.34 left,1730315663.0,10000-7019-21866-001.csv
z24TR05g_EM_z1_re1,zirc,0.699381213,0.001442796,10935,1758,99.52 left,1730317958.0,10000-7021-21870-001.csv
z24TR05g_EM_z1_re2,zirc,0.003413041,8.45e-05,10936,1758,0.01 left,1730319369.0,10000-7022-21872-001.csv
z24TR05g_EM_z2,zirc,4.412740549,0.006313478000000001,10937,1758,,1730320847.0,10000-7023-21874-001.csv
z24TR05g_EM_z2_re1,zirc,0.004784439000000001,8.68e-05,10938,1758,0.03 left,1730322253.0,10000-7024-21876-001.csv
z24TR05g_EM_z3,zirc,1.335351873,0.0029525259999999996,10939,1758,,1730323802.0,10000-7025-21878-001.csv
z24TR05g_EM_z3_re1,zirc,0.06803949,0.000403579,10940,1758,4.62 left,1730325315.0,10000-7026-21880-001.csv
z24TR05g_EM_z3_re2,zirc,0.003256325,7.44e-05,10941,1758,-0.01 left ,1730326731.0,10000-7027-21882-001.csv
std1759,std,1.22574011,0.002208118,10942,1759, ,1730327343.0,10000-7028-21884-001.csv
lb03_10312024,lb,0.003208415,8.22e-05,10945,1759,,1730382209.0,10000-7031-21890-001.csv
hb01_10312024,hb,0.003256897,8.48e-05,10946,1759,,1730383674.0,10000-7032-21892-001.csv
std1760,std,1.225502024,0.002618505,10947,1760,,1730384198.0,10000-7033-21894-001.csv
z24TR05g_EM_z4,zirc,1.2614908120000001,0.002804045,10948,1760,,1730385732.0,10000-7034-21896-001.csv
z24TR05g_EM_z4_re1,zirc,0.003223834,8.75e-05,10949,1760,0.00 left,1730387132.0,10000-7035-21898-001.csv
FCTVV_EM_z4,zirc,1.173910724,0.001855683,10950,1760,,1730388655.0,10000-7036-21900-001.csv
FCTVV_EM_z4_re1,zirc,0.051155192,0.000267637,10951,1760,3.92 left,1730390068.0,10000-7037-21902-001.csv
FCTVV_EM_z4_re2,zirc,0.032464524,0.000293078,10952,1760,2.33 left,1730391474.0,10000-7038-21904-001.csv
z24TR05g_EM_z5,zirc,2.0705891430000003,0.004013117,10953,1760,,1730393018.0,10000-7039-21906-001.csv
z24TR05g_EM_z5_re1,zirc,0.16957077399999998,0.000497788,10954,1760,7.44 left,1730394433.0,10000-7040-21908-001.csv
z24TR05g_EM_z5_re2,zirc,0.025929926000000002,0.00023962900000000002,10955,1760,1 left,1730395875.0,10000-7041-21910-001.csv
std1761,zirc,1.238753528,0.0026319620000000003,10956,1761,,1730398847.0,10000-7042-21912-001.csv
z24TR05g_EM_z6,zirc,1.1121285140000001,0.002061867,10957,1761,,1730400355.0,10000-7043-21914-001.csv
z24TR05g_EM_z6_re1,zirc,0.008980831,0.000111769,10958,1761,0.51 left,1730401767.0,10000-7044-21916-001.csv
z24TR07_EM_z1,zirc,3.153202742,0.005460591,10959,1761,,1730403947.0,10000-7045-21918-001.csv
z24TR07_EM_z1_re1,zirc,0.00344399,5.7499999999999995e-05,10960,1761,0.01 left,1730405411.0,10000-7046-21920-001.csv
z24TR07_EM_z2,zirc,8.204038677,0.01494255,10961,1761,,1730406868.0,10000-7047-21922-001.csv
z24TR07_EM_z2_re1,zirc,0.003362141,6.579999999999999e-05,10962,1761,0 left,1730408266.0,10000-7048-21924-001.csv
z24TR07_EM_z4,zirc,1.860030694,0.003556756,10963,1761,,1730408266.0,10000-7049-21926-001.csv
lb02_11012024,lb,0.0031959759999999997,8.759999999999999e-05,10966,1762,,1730473159.0,10000-7050-21932-001.csv
hb01_11012024,lb,0.0032404409999999997,5.93e-05,10967,1762,,1730474666.0,10000-7051-21934-001.csv
std1763,std,1.224385793,0.0018245529999999998,10968,1763,,1730475214.0,10000-7052-21936-001.csv
z24TR07_EM_z4_re1,zirc,0.003240673,7.609999999999999e-05,10969,1763,0 left,1730476787.0,10000-7053-21938-001.csv
z24TR07_EM_z5,zirc,1.14759855,0.002289067,10970,1763,,1730478260.0,10000-7054-21940-001.csv
z24TR07_EM_z5_re1,zirc,0.0033525290000000004,7.509999999999998e-05,10971,1763,0.01 left,1730479797.0,10000-7055-21942-001.csv
z24TR07_EM_z6,zirc,0.478037134,0.001275916,10972,1763,,1730481315.0,10000-7056-21944-001.csv
z24TR07_EM_z6_re1,zirc,0.003311965,8.170000000000001e-05,10973,1763,0.01 left,1730482726.0,10000-7057-21946-001.csv
FCTVV_EM_z5,zirc,0.693343965,0.001698673,10974,1763,,1730484187.0,10000-7058-21948-001.csv
FCTVV_EM_z5_re1,zirc,0.006904293000000001,7.97e-05,10975,1763,0.52 left,1730485593.0,10000-7059-21950-001.csv
std1764,std,1.239239238,0.002484076,10976,1764,,1730488936.0,10000-7060-21952-001.csv
z24TR07_EM_z7,zirc,3.543099265,0.004256281,10977,1764,,1730490581.0,10000-7061-21954-001.csv
z24TR07_EM_z7_re1,zirc,0.127177854,0.000570614,10978,1764,3.38 left,1730492026.0,10000-7062-21956-001.csv
z24TR07_EM_z7_re2,zirc,0.01086819,0.000136759,10979,1764,0.21 left,1730493615.0,10000-7063-21958-001.csv
z24TR07_EM_z8,zirc,2.163403425,0.004377417,10980,1764,,1730496276.0,10000-7064-21960-001.csv
z24TR07_EM_z8_re1,zirc,0.003585321,6.12e-05,10981,1764,0.02 left,1730497875.0,10000-7065-21962-001.csv
z24TR07_EM_z9,zirc,5.2685105619999995,0.005688455,10982,1764,,1730499368.0,10000-7066-21964-001.csv
z24TR07_EM_z9_re1,zirc,0.00349046,6.929999999999999e-05,10983,1764,0 left,1730500907.0,10000-7067-21966-001.csv
std1765,std,1.225737806,0.002066513,10984,1765,,1730501458.0,10000-7068-21968-001.csv
lb03_11022024,lb,0.003267139,8.97e-05,10987,1765,,1730562489.0,10000-7071-21974-001.csv
hb01_11022024,hb,0.003445928,8.9e-05,10988,1765,,1730563967.0,10000-7072-21976-001.csv
std1766,std,1.225920546,0.002328603,10989,1766,,1730564520.0,10000-7073-21978-001.csv
z24UM07_DJ_z1,zirc,0.7276538379999999,0.001646208,10990,1766,,1730566032.0,10000-7074-21980-001.csv
z24UM07_DJ_z1_re1,zirc,0.009086157,0.000139124,10991,1766,0.77 left,1730567422.0,10000-7075-21982-001.csv
z24UM07_DJ_z2,zirc,0.888034795,0.002165653,10992,1766,,1730572634.0,10000-7076-21984-001.csv
z24UM07_DJ_z2_re1,zirc,0.029553105,0.000243628,10993,1766,2.86 left,1730574028.0,10000-7077-21986-001.csv
z24UM07_DJ_z2_re2,zirc,0.008148909000000001,0.000106454,10994,1766,0.51 left,1730575433.0,10000-7078-21988-001.csv
z24UM07_DJ_z3,zirc,0.740439022,0.001393801,10995,1766,,1730576878.0,10000-7079-21990-001.csv
z24UM07_DJ_z3_re1,zirc,0.003444195,6.94e-05,10996,1766,0 left,1730578293.0,10000-7080-21992-001.csv
std1767,std,1.226470425,0.002245645,10997,1767,,1730578802.0,10000-7081-21994-001.csv
z24UM07_DJ_z4,zirc,0.140585558,0.000529886,10998,1767,laser shut off,1730579441.0,10000-7082-21996-001.csv
z24UM07_DJ_z4_re1,zirc,0.483021766,0.00115105,10999,1767,77.33 left,1730580893.0,10000-7083-21998-001.csv
z24UM07_DJ_z4_re2,zirc,0.0032406659999999997,7.840000000000001e-05,11000,1767,-0.03 left,1730582316.0,10000-7084-22000-001.csv
z24UM07_DJ_z5,zirc,1.171658833,0.001974837,11001,1767,,1730583752.0,10000-7085-22002-001.csv
z24UM07_DJ_z5_re1,zirc,0.0052908009999999995,7.42e-05,11002,1767,0.16 left,1730585163.0,10000-7086-22004-001.csv
FCTVV_EM_z6,zirc,1.609056335,0.001901809,11003,1767,,1730586660.0,10000-7087-22006-001.csv
FCTVV_EM_z6_re1,zirc,0.09801840199999999,0.000306313,11004,1767,5.55 left,1730588045.0,10000-7088-22008-001.csv
FCTVV_EM_z6_re2,zirc,0.01507931,0.000228591,11005,1767,0.68 left,1730589482.0,10000-7089-22010-001.csv
std1768,std,1.225782853,0.0017028070000000002,11006,1768,,1730590027.0,10000-7090-22012-001.csv
lb02_11032024,lb,0.003300865,6.929999999999999e-05,11008,1768,,1730640838.0,10000-7092-22016-001.csv
hb01_11032024,hb,0.0032021209999999996,6.7e-05,11009,1768,,1730642268.0,10000-7093-22018-001.csv
std1769,std,1.224921643,0.002835515,11010,1769,,1730642789.0,10000-7094-22020-001.csv
z24UM05s_DJ_z1,zirc,1.8684388790000002,0.002725987,11011,1769,,1730644245.0,10000-7095-22022-001.csv
z24UM05s_DJ_z1_re1,zirc,0.0033092309999999997,9.19e-05,11012,1769,0.01 left,1730645667.0,10000-7096-22024-001.csv
z24UM05s_DJ_z2,zirc,6.011246694,0.00756056,11013,1769,,1730647108.0,10000-7097-22026-001.csv
z24UM05s_DJ_z2_re1,zirc,0.00331354,5.7999999999999994e-05,11014,1769,0 left,1730648596.0,10000-7098-22028-001.csv
z24UM05s_DJ_z3,zirc,1.417377774,0.0029349140000000003,11015,1769,,1730650074.0,10000-7099-22030-001.csv
z24UM05s_DJ_z3_re1,zirc,0.003243438,5.489999999999999e-05,11016,1769,0 left,1730651485.0,10000-7100-22032-001.csv
std1770,std,1.233220462,0.002631625,11017,1770,,1730652119.0,10000-7101-22034-001.csv
z24UM05s_DJ_z4,zirc,2.367439423,0.003071445,11018,1770,,1730653562.0,10000-7102-22036-001.csv
z24UM05s_DJ_z4_re1,zirc,0.40277611799999996,0.0009735039999999999,11019,1770,14.44 left,1730654957.0,10000-7103-22038-001.csv
z24UM05s_DJ_z4_re2,zirc,0.010138194,0.000154591,11020,1770,0.25 left,1730656722.0,10000-7104-22040-001.csv
z24UM05s_DJ_z5,zirc,4.19307487,0.006574791,11021,1770,,1730658181.0,10000-7105-22042-001.csv
z24UM05s_DJ_z5_re1,zirc,0.098052205,0.000349423,11022,1770,2.21 left,1730659609.0,10000-7106-22044-001.csv
z24UM05s_DJ_z6,zirc,1.901616639,0.0035981340000000002,11023,1770,,1730661050.0,10000-7107-22046-001.csv
z24UM05s_DJ_z6_re1,zirc,0.148479353,0.000617219,11024,1770,,1730662472.0,10000-7108-22048-001.csv
z24UM05s_DJ_z6_re2,zirc,0.019933914,0.000214608,11025,1770,,1730663902.0,10000-7109-22050-001.csv
std1771,std,1.227489019,0.00173898,11026,1771,,1730664428.0,10000-7110-22052-001.csv
z24UM05s_DJ_z6_re3,zirc,0.015370671,0.000149149,11027,1771,,1730666973.0,10000-7111-22054-001.csv
z24TR01_EM_z4_re2,zirc,0.003346318,8.85e-05,11028,1771,0 left,1730668448.0,10000-7112-22056-001.csv
z24UM05s_DJ_z6_re4,zirc,0.00773889,0.000103458,11029,1771,0.22 left,1730669920.0,10000-7113-22058-001.csv
lb02_11042024,lb,0.003252267,7.659999999999999e-05,11031,1771,,1730743076.0,10000-7115-22062-001.csv
hb01_11042024,hb,0.003291105,9.059999999999999e-05,11032,1771,,1730744545.0,10000-7116-22064-001.csv
std1772,std,1.225662691,0.001814863,11033,1772,,1730745071.0,10000-7117-22066-001.csv
FCTVV_EM_z7,zirc,0.960657355,0.001873699,11034,1772,,1730746490.0,10000-7118-22068-001.csv
FCTVV_EM_z7_re1,zirc,0.011639778,0.000142228,11035,1772,0.86 left,1730747885.0,10000-7119-22070-001.csv
z24UM07_DJ_z6,zirc,0.49983224200000004,0.000920091,11036,1772,,1730749459.0,10000-7120-22072-001.csv
z24UM07_DJ_z6_re1,zirc,0.035942752,0.000205352,11037,1772,6.13 left,1730750980.0,10000-7121-22074-001.csv
lb01_11052024,lb,0.00397194,0.00010985799999999999,11038,1772,,1730820680.0,10000-7122-22076-001.csv
hb01_11052024,hb,0.003275287,6.759999999999999e-05,11039,1772,,1730822172.0,10000-7123-22078-001.csv
std1773,std,1.227041126,0.0017345260000000001,11040,1773,,1730822761.0,10000-7124-22080-001.csv
z24UM07_DJ_z6_re2,zirc,0.047011992,0.000245867,11041,1773,,1730824206.0,10000-7125-22082-001.csv
z24UM07_DJ_z7,zirc,0.9945764990000001,0.001594322,11042,1773,,1730825902.0,10000-7126-22084-001.csv
z24UM07_DJ_z7_re1,zirc,0.00322716,7.85e-05,11043,1773,0 left,1730827315.0,10000-7127-22086-001.csv
z24UM07_DJ_z8,zirc,0.424418206,0.000846365,11044,1773,,1730828819.0,10000-7128-22088-001.csv
z24UM07_DJ_z8_re1,zirc,0.003941617,9.279999999999999e-05,11045,1773,0.16 left,1730830241.0,10000-7129-22090-001.csv
z24UM05s_DJ_z7,zirc,3.4092933110000003,0.004741445,11046,1773,,1730833659.0,10000-7130-22092-001.csv
z24UM05s_DJ_z7_re1,zirc,0.080058925,0.0007042039999999999,11047,1773,2.20 left,1730835069.0,10000-7131-22094-001.csv
z24UM05s_DJ_z8,zirc,0.003363899,7.240000000000001e-05,11048,1773,,1730836492.0,10000-7132-22096-001.csv
z24UM04_DJ_z1,zirc,3.672949361,0.004775428,11049,1773,,1730838483.0,10000-7133-22098-001.csv
z24UM04_DJ_z1_re1,zirc,0.031793696,0.00018157099999999997,11050,1773,0.77 left,1730840253.0,10000-7134-22100-001.csv
std1774,std,1.227541075,0.001765153,11051,1774,,1730840784.0,10000-7135-22102-001.csv
z24UM04_DJ_z2,zirc,8.663463481,0.01173585,11052,1774,,1730842254.0,10000-7136-22104-001.csv
z24UM04_DJ_z2_re1,zirc,0.353109784,0.001100288,11053,1774,3.88 left,1730843649.0,10000-7137-22106-001.csv
z24UM04_DJ_z2_re2,zirc,0.125335222,0.00050445,11054,1774,1.34 left,1730845077.0,10000-7138-22108-001.csv
FCTVV_EM_z8,zirc,0.673751178,0.001235173,11055,1774,,1730846563.0,10000-7139-22110-001.csv
FCTVV_EM_z8_re1,zirc,0.006624364000000001,0.00010075,11056,1774,0.49 left,1730847976.0,10000-7140-22112-001.csv
z24UM04_DJ_z3,zirc,5.323232755,0.006334696999999999,11057,1774,,1730849436.0,10000-7141-22114-001.csv
z24UM04_DJ_z3_re1,zirc,0.041155522,0.000253109,11058,1774,0.71 left,1730850845.0,10000-7142-22116-001.csv
std1775,std,1.231208869,0.00233773,11059,1775,,1730851363.0,10000-7143-22118-001.csv
lb01_11062024,lb,0.004208696,7.99e-05,11060,1775,,1730906006.0,10000-7144-22120-001.csv
hb01_11062024,hb,0.003238855,4.6899999999999995e-05,11061,1775,,1730907717.0,10000-7145-22122-001.csv
std1776,std,1.228101909,0.002629615,11062,1776,,1730908238.0,10000-7146-22124-001.csv
z24UM04_DJ_z4,zirc,1.994020966,0.0041603429999999995,11063,1776,pydiode crashed after 25s,1730908807.0,10000-7147-22126-001.csv
z24UM04_DJ_z4_re1,zirc,0.140951608,0.000403927,11064,1776,6.46 left,1730910199.0,10000-7148-22128-001.csv
z24UM04_DJ_z4_re2,zirc,0.004951475,8.6e-05,11065,1776,0.08 left,1730911590.0,10000-7149-22130-001.csv
z24UM04_DJ_z5,zirc,6.411144641,0.006218355,11066,1776,,1730913040.0,10000-7150-22132-001.csv
z24UM04_DJ_z5_re1,zirc,0.307449335,0.001053243,11067,1776,4.53 left,1730914451.0,10000-7151-22134-001.csv
z24UM04_DJ_z5_re2,zirc,0.292958366,0.0010488989999999998,11068,1776,4.14 left,1730915854.0,10000-7152-22136-001.csv
z24UM04_DJ_z5_re3,zirc,0.058627029000000004,0.000291539,11069,1776,0.78 left,1730917428.0,10000-7153-22138-001.csv
std1777,std,1.228349114,0.0024946260000000002,11070,1777,,1730917966.0,10000-7154-22140-001.csv
z24UM04_DJ_z6,zirc,6.033512407000001,0.00921481,11071,1777,,1730921921.0,10000-7155-22142-001.csv
z24UM04_DJ_z6_re1,zirc,0.18601016899999998,0.000479495,11072,1777,2.94 left,1730923337.0,10000-7156-22144-001.csv
z24UM04_DJ_z6_re2,zirc,0.028562999,0.000177653,11073,1777,0.41 left,1730924759.0,10000-7157-22146-001.csv
z24UM04_DJ_z7,zirc,2.872431735,0.004370784,11074,1777,,1730926212.0,10000-7158-22148-001.csv
z24UM04_DJ_z7_re1,zirc,0.402512256,0.001379136,11075,1777,12.20 left,1730927618.0,10000-7159-22150-001.csv
z24UM04_DJ_z7_re2,zirc,0.0031507970000000003,5.429999999999999e-05,11076,1777,0 left,1730928231.0,10000-7160-22152-001.csv
z24UM04_DJ_z8,zirc,6.230964587000001,0.007462629,11077,1777,,1730929707.0,10000-7161-22154-001.csv
z24UM04_DJ_z8_re1,zirc,0.128775829,0.000539992,11078,1777,1.97 left,1730931126.0,10000-7162-22156-001.csv
std1778,std,1.231835019,0.002154265,11079,1778,,1730931642.0,10000-7163-22158-001.csv
z24UM04_DJ_z9,zirc,1.240460902,0.002596342,11080,1778,,1730933212.0,10000-7164-22160-001.csv
z24UM04_DJ_z9_re1,zirc,0.0031920940000000004,9.549999999999999e-05,11081,1778,0 left,1730934659.0,10000-7165-22162-001.csv
z24UM04_DJ_z10,zirc,3.1281774110000002,0.003625565,11082,1778,,1730936105.0,10000-7166-22164-001.csv
z24UM04_DJ_z10_re1,zirc,0.065543865,0.000420325,11083,1778,1.95 left,1730936655.0,10000-7167-22166-001.csv
std1779,std,1.216043229,0.0018534920000000002,11084,1779,,1730937179.0,10000-7168-22168-001.csv
lb02_11072024,lb,0.0029798040000000004,7.47e-05,11086,1779,,1730996429.0,10000-7170-22172-001.csv
hb01_11072024,hb,0.003209998,7.36e-05,11087,1779,,1730997845.0,10000-7171-22174-001.csv
std1780,std,1.228770006,0.002938398,11088,1780,,1730998422.0,10000-7172-22176-001.csv
FCTVV_EM_z9,zirc,0.0033072320000000002,8.56e-05,11089,1780,empty?,1730999859.0,10000-7173-22178-001.csv
z24UM08_DJ_z1,zirc,8.71535897,0.010940398999999998,11090,1780,,1731001338.0,10000-7174-22180-001.csv
z24UM08_DJ_z1_re1,zirc,0.003308829,6.69e-05,11091,1780,0 left,1731002744.0,10000-7175-22182-001.csv
z24UM08_DJ_z2,zirc,1.661684049,0.002034648,11092,1780,,1731004556.0,10000-7176-22184-001.csv
z24UM08_DJ_z2_re1,zirc,0.23206779800000002,0.000702503,11093,1780,12.11 left,1731005960.0,10000-7177-22186-001.csv
z24UM08_DJ_z2_re2,zirc,0.004404477,7.159999999999999e-05,11094,1780,0.06 left,1731008112.0,10000-7178-22188-001.csv
z24UM08_DJ_z3,zirc,0.003236845,5.539999999999999e-05,11095,1780,,1731009596.0,10000-7179-22190-001.csv
std1781,std,1.230608588,0.002102024,11096,1781,,1731010154.0,10000-7180-22192-001.csv
z24UM08_DJ_z4,zirc,4.797188887,0.008059424,11097,1781,,1731015255.0,10000-7181-22194-001.csv
z24UM08_DJ_z4_re1,zirc,0.14956682599999999,0.000409809,11098,1781,2.96 left,1731016645.0,10000-7182-22196-001.csv
z24UM08_DJ_z4_re2,zirc,0.064948521,0.000282426,11099,1781,1.23 left,1731018080.0,10000-7183-22198-001.csv
z24UM08_DJ_z5,zirc,1.22896939,0.002089648,11100,1781,,1731019578.0,10000-7184-22200-001.csv
z24UM08_DJ_z5_re1,zirc,0.06420924,0.000380239,11101,1781,4.73 left,1731021041.0,10000-7185-22202-001.csv
z24UM08_DJ_z5_re2,zirc,0.029127157,0.000194361,11102,1781,1.97 left,1731022475.0,10000-7186-22204-001.csv
z24UM08_DJ_z6,zirc,4.223633568,0.004297726,11103,1781,,1731023936.0,10000-7187-22206-001.csv
z24UM08_DJ_z6_re1,zirc,0.003127503,6.56e-05,11104,1781,0 left,1731025340.0,10000-7188-22208-001.csv
std1782,std,1.227159909,0.002209271,11105,1782,,1731025929.0,10000-7189-22210-001.csv
lb01_11082024,lb,0.003896303,7.62e-05,11106,1782,,1731082155.0,10000-7190-22212-001.csv
hb01_11082024,hb,0.0031255859999999996,6.0599999999999996e-05,11107,1782,,1731082907.0,10000-7191-22214-001.csv
