,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
z24TR03r_EM_z6,,"Dark but clear parts too (dark stripe?), blunt tips?",46.81205779484953,0.7228185208197094,1.5440861924664997,68.18940094898875,0.817345031207664,38.29086033589986,0.5894712000305389,1.5394566610922453,17.04792777969287,0.2524540691367792,1.480849006396526,4.471966229852037,0.06422434267798757,1.4361544648809332,0,0,0,3.747800709505031,0.02777111293602001,,1486.6751848956128,389.98060688241543,0.0,1578.3206275129805,0.7409975900156046,1.1467150291399997e-05
z24TR03r_EM_z7,,"Clear, yellowish inclusion & scratches",31.291393260410235,0.5042735631118185,1.6115407802880535,49.138919198265356,0.7517426986906967,23.539570491508268,0.37783103864534023,1.605088923698247,8.73320985222146,0.1368318813303699,1.5667994202104747,2.4126098261370874,0.04174343782800258,1.7302191749272378,0,0,0,1.1823737111484285,0.008803659457122748,,1945.1305284752273,537.3558068027925,0.0,2071.4091430738836,0.7445750336052241,4.489780878133333e-06
z24TR03r_EM_z8,,"clear, looks purpleish, BIG dark on edges, looks glassy, scratches",116.13751715041485,1.419954513636914,1.222649276889455,89.36089322709408,0.8566494390374799,99.62964683601297,1.2143700006349447,1.2188841767488714,10.56653671356616,0.12052670157296215,1.140645273282592,8.805401063727052,0.14954287145311707,1.6983084628495075,0,0,0,6.84866069379186,0.05051127756694367,,418.9066421439262,349.0870369664911,0.0,500.9420958310516,0.7375351156282408,2.5224084916599994e-05
z24TR03a_EM_z1,,"Wierd shape, mostly clear, inclusions and fractures",37.05201017718577,0.5487538281263498,1.4810365901935245,37.52363697376866,0.685170602437327,25.412958572447234,0.37530882873334376,1.476840359470204,3.226613424576568,0.04260507290866687,1.3204269400279327,0.011397021446741975,0.0019626948039877384,17.22112056346798,0,0,0,0.44306382902282315,0.003316761104829028,,1818.3038058907996,6.422600028433693,0.0,1819.8131168974814,0.7485966778520696,1.7745183253333333e-06
FCTVV_EM_z3,,"Clear, few inclusions, a little fractured on one side?",26.842179338604858,0.37757765099479096,1.4066579551227147,52.74439743761727,0.7656149122220669,20.562808834319494,0.2881618625323572,1.4013740284907612,1.6764608839485946,0.0223293715134836,1.3319351335469802,0.9615341797482877,0.01930338909200356,2.007561405363337,0,0,0,0.21133533487651326,0.0016746505479860803,,346.7017387728779,198.8507904956918,0.0,393.4316745393655,0.7924138899747203,4.835455656733333e-06
z24TR03a_EM_z2,,"Fractures, clear w/ darker edges",57.214102551693614,1.114279691659536,1.9475612514463045,48.67601208985706,0.7505016760820039,42.993981976441745,0.8341264303815845,1.9401004327504214,1.3810822627901758,0.026066137372655687,1.887370367062331,0.20750418165867907,0.00727331803397328,3.505142872704641,0,0,0,0.33253014830750377,0.0026768183223413334,,401.8932768491314,60.38346720797317,0.0,416.0833916430051,0.804985152764547,3.4364403246999995e-06
z24TR03a_EM_z3,,"Clear w/ scratches, one side perfect, one side has one blunt tip",64.61932490235,1.0098807106298484,1.5628153221283845,38.792728575678545,0.6928579403228582,44.85123344570238,0.6977219555662275,1.5556360482502691,0.8822024542326756,0.01264308866298652,1.4331278044316098,0.15374801055825157,0.0058053860255151656,3.775909687830165,0,0,0,0.22284366950766443,0.0017630692592920676,,445.7154157288964,77.67815439038446,0.0,463.9697820106368,0.7911686534274329,1.97929536e-06
z24TR03a_EM_z4,,"Clear w/ dark edges, fractures, rough surface",55.742780379892864,0.9153121653381987,1.6420281857134695,40.67805553215048,0.7071213483538195,39.47419281826666,0.6461140357223322,1.6368011340901778,1.071053015289333,0.01592080136588728,1.4864624942572477,0.02427722609173045,0.003929614961816788,16.1864248698303,0,0,0,0.22978686092126918,0.0018236430544432993,,505.7902631174269,11.464590825488242,0.0,508.4844419614166,0.7936237290208363,2.117583301599999e-06
z24TR05g_EM_z1,,"Clear in middle, dark edges, inclusions, fabricated",26.44322130905463,0.46786909247384434,1.7693347077711659,37.52363697376866,0.6831612762481308,18.078606096070388,0.31841255095364507,1.7612671533501472,1.647014061977538,0.028007748371651237,1.700516651207147,0.3532999586473337,0.009693437024514202,2.743684732267476,0,0,0,0.16881844824415165,0.0013635828693433682,,928.1471137629168,199.09625818091695,0.0,974.9347344354322,0.8077214803984591,1.7745183253333333e-06
z24TR05g_EM_z2,,"Clear, skinny, inclusions, stains",32.31957390181977,0.4835712562106043,1.4962179194552332,45.73680607520313,0.734608659868211,23.760642076822148,0.3540648201595879,1.4901315335454186,7.7846156018315025,0.10881962002188136,1.3978804553468143,2.3447828766113026,0.04503081155932397,1.9204682876396144,0,0,0,1.0697719682583884,0.00842632540215621,,1697.0858201660044,511.17460062239655,0.0,1817.2118513122675,0.7876749113060466,4.587048874799998e-06
