count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1784120655.1609313,3.2761929020380665e-12,1.1960121261422874e-11,1.6057261076340978e-10,3.8029610927373114e-13,-6.275939512002948e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),684,8:04:12 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.2761929020380665e-12, 1.1960121261422874e-11, 1.6057261076340978e-10, 3.8029610927373114e-13, -6.275939512002948e-14]",False
2,1784120657.1043274,3.257426880315384e-12,1.1940389649245375e-11,1.609027772131455e-10,3.824067798530173e-13,-6.122512707321809e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),685,8:04:14 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.257426880315384e-12, 1.1940389649245375e-11, 1.609027772131455e-10, 3.824067798530173e-13, -6.122512707321809e-14]",True
3,1784120659.6572192,3.1518494411630904e-12,1.2028513601824997e-11,1.6139903302736514e-10,4.0071112118560126e-13,-6.169085289267282e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),686,8:04:17 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.1518494411630904e-12, 1.2028513601824997e-11, 1.6139903302736514e-10, 4.0071112118560126e-13, -6.169085289267282e-14]",False
4,1784120662.2515678,2.985414216186144e-12,1.2003393071169377e-11,1.6076275033416465e-10,3.9811285778429406e-13,-6.38783595246703e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),687,8:04:19 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.985414216186144e-12, 1.2003393071169377e-11, 1.6076275033416465e-10, 3.9811285778429406e-13, -6.38783595246703e-14]",True
5,1784120664.8030949,3.0686419117548214e-12,1.1916929248956265e-11,1.6179005357663812e-10,4.0969460354638165e-13,-6.194512540717498e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),688,8:04:22 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.0686419117548214e-12, 1.1916929248956265e-11, 1.6179005357663812e-10, 4.0969460354638165e-13, -6.194512540717498e-14]",False
6,1784120667.8249693,3.0303207859683212e-12,1.1888565652762306e-11,1.612471267620208e-10,3.937835300893422e-13,-6.009244751109533e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),689,8:04:25 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.0303207859683212e-12, 1.1888565652762306e-11, 1.612471267620208e-10, 3.937835300893422e-13, -6.009244751109533e-14]",True
7,1784120670.3338525,2.9391866544770107e-12,1.1946906137982882e-11,1.6191945007015818e-10,4.1716025707579096e-13,-5.980617747997768e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),690,8:04:27 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.9391866544770107e-12, 1.1946906137982882e-11, 1.6191945007015818e-10, 4.1716025707579096e-13, -5.980617747997768e-14]",False
8,1784120672.8402047,2.9724759979810056e-12,1.1862136273244062e-11,1.6214010689630243e-10,4.165082992044211e-13,-6.179129744769002e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),691,8:04:30 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.9724759979810056e-12, 1.1862136273244062e-11, 1.6214010689630243e-10, 4.165082992044211e-13, -6.179129744769002e-14]",True
9,1784120675.3497465,2.9255428374980186e-12,1.18624042880211e-11,1.6211762488005377e-10,3.990615617902732e-13,-6.498905011148234e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),692,8:04:32 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.9255428374980186e-12, 1.18624042880211e-11, 1.6211762488005377e-10, 3.990615617902732e-13, -6.498905011148234e-14]",False
10,1784120677.9239855,2.8519291962736393e-12,1.1858201053038808e-11,1.6248416501163376e-10,3.908679749222571e-13,-5.995241602425525e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),693,8:04:35 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.8519291962736393e-12, 1.1858201053038808e-11, 1.6248416501163376e-10, 3.908679749222571e-13, -5.995241602425525e-14]",True
