,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
hb01_07172026,hb,0.002934720876508505,4.280571754410974e-05,12923,2098,,1784294201.8040965,10000-8988-25846-001.csv
std2099,std,1.2624124128119794,0.0012546847902670806,12924,2099,,1784294776.8022172,10000-8989-25848-001.csv
ISCWC423_31-Zr,zirc,54.80144880442631,0.03716519685385115,12925,2099,,1784296266.390417,10000-8990-25850-001.csv
ISCWC423_31-Zr_re1,zirc,0.003534116786524812,5.5665990159384724e-05,12926,2099,,1784297857.7540836,10000-8991-25852-001.csv
FCT_Zr_26-4,zirc,1.6981169267339993,0.001992524944806917,12927,2099,,1784299386.4405499,10000-8992-25854-001.csv
FCT_Zr_26-4_re1,zirc,0.10632779269269413,0.0003485447172248331,12928,2099,,1784301153.5310175,10000-8993-25856-001.csv
FCT_Zr_26-4_re2,zirc,0.04882016867773446,0.000527073377069798,12929,2099,,1784302606.4707243,10000-8994-25858-001.csv
ISCWC423_116-Zr,zirc,23.338614698745,0.022341640022754416,12930,2099,,1784304101.2459586,10000-8995-25860-001.csv
std2100,std,1.265962393126641,0.001326893237575285,12931,2100,,1784304681.5258548,10000-8996-25862-001.csv
ISCWC423_116-Zr_re1,zirc,0.615660176680315,0.0009581748063002045,12932,2100,,1784306481.8362038,10000-8997-25864-001.csv
ISCWC423_122-Zr,zirc,22.347402087256153,0.023706107562247506,12933,2100,,1784308007.591109,10000-8998-25866-001.csv
ISCWC423_122-Zr_re1,zirc,1.8030379624138135,0.0015635685761842002,12934,2100,,1784309463.1920357,10000-8999-25868-001.csv
ISCWC423_122-Zr_re2,zirc,0.7196338701279723,0.0009609656520271433,12935,2100,,1784312799.8862936,10000-9000-25870-001.csv
ISCWC423_313-Zr,zirc,5.184691718315767,0.005937380606324459,12936,2100,,1784314300.0345204,10000-9001-25872-001.csv
ISCWC423_313-Zr_re1,zirc,0.006329224974527678,6.707052045262566e-05,12937,2100,,1784315755.351003,10000-9002-25874-001.csv
