count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1784561055.1120198,4.137686287347675e-12,1.2384626310590896e-11,1.6148665737958368e-10,1.1267031058137533e-10,-6.616011720677467e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3958,10:24:11 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.137686287347675e-12, 1.2384626310590896e-11, 1.6148665737958368e-10, 1.1267031058137533e-10, -6.616011720677467e-14]",False
2,1784561056.7200062,4.062091808754165e-12,1.238850948909187e-11,1.6086740273202338e-10,1.1256800352965612e-10,-6.960929635436638e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3959,10:24:13 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.062091808754165e-12, 1.238850948909187e-11, 1.6086740273202338e-10, 1.1256800352965612e-10, -6.960929635436638e-14]",True
3,1784561059.2778502,4.026671791140801e-12,1.231398837064912e-11,1.6033577243668162e-10,1.1263547039508381e-10,-6.654776691728329e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3960,10:24:16 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.026671791140801e-12, 1.231398837064912e-11, 1.6033577243668162e-10, 1.1263547039508381e-10, -6.654776691728329e-14]",False
4,1784561061.8593717,4.051343462097012e-12,1.2432182019961324e-11,1.6121255719259153e-10,1.1302955099656842e-10,-6.875351525083284e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3961,10:24:18 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.051343462097012e-12, 1.2432182019961324e-11, 1.6121255719259153e-10, 1.1302955099656842e-10, -6.875351525083284e-14]",True
5,1784561064.8849638,4.067799048990128e-12,1.2508278267320261e-11,1.6171340655457556e-10,1.1323189608170026e-10,-6.3726672864476e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3962,10:24:21 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.067799048990128e-12, 1.2508278267320261e-11, 1.6171340655457556e-10, 1.1323189608170026e-10, -6.3726672864476e-14]",False
6,1784561067.3947184,3.9743664088931485e-12,1.2462953412339939e-11,1.6179860229392773e-10,1.1278539213677163e-10,-6.5061962707582e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3963,10:24:24 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.9743664088931485e-12, 1.2462953412339939e-11, 1.6179860229392773e-10, 1.1278539213677163e-10, -6.5061962707582e-14]",True
7,1784561069.8961267,3.9307680374522924e-12,1.2560558496077512e-11,1.6169142413868798e-10,1.131003693477517e-10,-6.391528338490701e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3964,10:24:26 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.9307680374522924e-12, 1.2560558496077512e-11, 1.6169142413868798e-10, 1.131003693477517e-10, -6.391528338490701e-14]",False
8,1784561072.454944,3.942553748748079e-12,1.2486908208819703e-11,1.6108864242525556e-10,1.1346446004978361e-10,-6.77893613638958e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3965,10:24:29 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.942553748748079e-12, 1.2486908208819703e-11, 1.6108864242525556e-10, 1.1346446004978361e-10, -6.77893613638958e-14]",True
9,1784561075.0264606,3.924219890011349e-12,1.2390513094706623e-11,1.6185208728813905e-10,1.1352857542945571e-10,-6.282719163712772e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3966,10:24:32 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.924219890011349e-12, 1.2390513094706623e-11, 1.6185208728813905e-10, 1.1352857542945571e-10, -6.282719163712772e-14]",False
10,1784561077.5438185,3.9217882413788985e-12,1.2252257368394748e-11,1.612208422319128e-10,1.1376082714731339e-10,-6.570442025741544e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3967,10:24:34 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.9217882413788985e-12, 1.2252257368394748e-11, 1.612208422319128e-10, 1.1376082714731339e-10, -6.570442025741544e-14]",True
11,1784561080.0923312,3.832793457614336e-12,1.2414262326454484e-11,1.6177945094675295e-10,1.1295999552407565e-10,-6.56644809598865e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3968,10:24:37 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.832793457614336e-12, 1.2414262326454484e-11, 1.6177945094675295e-10, 1.1295999552407565e-10, -6.56644809598865e-14]",False
12,1784561083.280302,3.850291613316514e-12,1.2294955852032441e-11,1.6245879641552108e-10,1.1374587383095047e-10,-6.584603738993278e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3969,10:24:39 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.850291613316514e-12, 1.2294955852032441e-11, 1.6245879641552108e-10, 1.1374587383095047e-10, -6.584603738993278e-14]",True
13,1784561085.798833,3.772589445699692e-12,1.2326760272241e-11,1.6194605378938576e-10,1.1393508358992221e-10,-6.827004917333082e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3970,10:24:42 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.772589445699692e-12, 1.2326760272241e-11, 1.6194605378938576e-10, 1.1393508358992221e-10, -6.827004917333082e-14]",False
14,1784561088.3147318,3.684218728705613e-12,1.2385182289464947e-11,1.622354056651787e-10,1.1318582876507222e-10,-6.145188795759343e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3971,10:24:45 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.684218728705613e-12, 1.2385182289464947e-11, 1.622354056651787e-10, 1.1318582876507222e-10, -6.145188795759343e-14]",True
15,1784561090.8277943,3.705390161368172e-12,1.2289770763562746e-11,1.618114947588012e-10,1.1386459136675242e-10,-6.643998366881107e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3972,10:24:47 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.705390161368172e-12, 1.2289770763562746e-11, 1.618114947588012e-10, 1.1386459136675242e-10, -6.643998366881107e-14]",False
16,1784561093.4193792,3.692554942369419e-12,1.2295579485122055e-11,1.6237183819711731e-10,1.1316962644780659e-10,-6.94264795392946e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3973,10:24:50 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.692554942369419e-12, 1.2295579485122055e-11, 1.6237183819711731e-10, 1.1316962644780659e-10, -6.94264795392946e-14]",True
17,1784561096.0036025,3.742585234778328e-12,1.2546798669466064e-11,1.627420698202542e-10,1.1351601603148964e-10,-6.690266694591926e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3974,10:24:53 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.742585234778328e-12, 1.2546798669466064e-11, 1.627420698202542e-10, 1.1351601603148964e-10, -6.690266694591926e-14]",False
18,1784561098.5467582,3.657557763603325e-12,1.2340584283621059e-11,1.6198904717601437e-10,1.1352337125902778e-10,-6.661699322599648e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3975,10:24:55 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.657557763603325e-12, 1.2340584283621059e-11, 1.6198904717601437e-10, 1.1352337125902778e-10, -6.661699322599648e-14]",True
19,1784561101.5752518,3.635761179968111e-12,1.232793294531076e-11,1.6272033720454715e-10,1.1383379655560688e-10,-6.897631202101503e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3976,10:24:58 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.635761179968111e-12, 1.232793294531076e-11, 1.6272033720454715e-10, 1.1383379655560688e-10, -6.897631202101503e-14]",False
20,1784561104.083064,3.678204008733532e-12,1.2315592989864399e-11,1.6249475376373113e-10,1.13305136106856e-10,-6.482510519047538e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3977,10:25:00 AM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.678204008733532e-12, 1.2315592989864399e-11, 1.6249475376373113e-10, 1.13305136106856e-10, -6.482510519047538e-14]",True
