,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,Th_ng,Th_ng_1s,Sm_ng,Sm_ng_1s,He_pmol,He_pmol_1s,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
Z22PR33_z5,,euhedral grain with minor inclusions,43.79734686942762,0.9314735301131747,2.126780722334992,42.50545752207144,0.7133541476133074,31.27830045580696,0.659933981647059,2.1098780049749766,0.880843357128018,0.020733345110442794,0.6130448601507285,0.015059763943165676,0,0,0.17337698124692935,0.001265504348639815,2.4763152477671923e-06,355.7072783532888,247.5633345566522,0.0,413.8846619741021
Z22PR31_z1,,euhedral grain with minor inclusions,200.91931555802142,3.783965212912469,1.88332575312787,45.5012048076177,0.7301625594845922,147.377868295096,2.745801205861089,1.863102810228702,0.9166415573560324,0.0193354771977654,0.7045416381528179,0.01840009162106046,0,0,0.8711451346120388,0.004615568071484399,3.3087594074529752e-06,277.0348171255059,212.93226596223317,0.0,327.0738996266307
Z22PR31_z2,,subhedral slightly rounded tetragonal grain with both tips present and minor inclusions,159.22271139554107,3.3158400789310827,2.0825170290523896,49.935623182331874,0.7530607752351037,120.30954350618057,2.4837586022466054,2.0644734655808987,0.30297950785288114,0.007037892946225506,0.19216106084492354,0.005750798825375467,0,0,0.22823418104339485,0.0011458906786209137,4.02284878286492e-06,75.31466485725339,47.76740842544764,0.0,86.5400058372336
Z22PR31_z3,,subhedral slightly rounded tetragonal grain with both tips present and one large inclusion (~40x10um),323.4365042098144,5.755453715581499,1.779469429291109,47.75988168158722,0.7451358005784133,242.7758445129649,4.2715558468743655,1.7594649317124516,1.3214790082952117,0.02432649250612094,0.3657787502490834,0.009057929527518346,0,0,1.882643702642635,0.007963432502425661,3.761143877612637e-06,351.3502942977051,97.25199624143579,0.0,374.2045134144425
Z22PR31_z4,,euhedral clear tetragonal prism with several inclusions,174.6326308255419,2.9855129996162355,1.709596302536818,50.610619379451,0.7564996197019358,132.59470693078123,2.246171832052742,1.694013195583529,2.1180645543446874,0.04008144972799753,1.2059922927005347,0.023970742909621003,0,0,1.736944174054382,0.007337751178828098,5.053709561494492e-06,419.11085878040245,238.63506163656476,0.0,475.1900982649952
Z22PR31_z5,,subhedral slightly frosty tetragonal prism with minor surface pitting and no apparent inclusions,183.19591173671208,4.034243773448608,2.2021472723947007,43.05370409327852,0.7167653550455113,131.89105358285562,2.8678799423752235,2.1744309901759826,0.8169456653682035,0.02067704779927764,0.5575188263468468,0.009093864783018926,0,0,0.6819853959527582,0.002924751133181003,3.5554706332321118e-06,229.77145633897598,156.80591512579377,0.0,266.62084639353753
Z22PR48_z1,,eu-subhedral tetragonal prism with minor surface pitting and minor inclusions,14.119786623994312,0.2262835667876253,1.602599053466521,48.66862963960507,0.7478254028799445,10.562897906527004,0.16852793778851352,1.5954706679913766,1.765105873580885,0.028275141021701897,0.9273482150502509,0.019814900473938194,0,0,0.11305385843338189,0.000881922475702223,3.6995133711544355e-06,477.11839274420106,250.66762085005556,0.0,536.0252836439641
labFCT21,,,28.3031059138088,0.5537365618568043,1.9564515765269488,56.667751208518,0.7807422899684744,22.110125956844847,0.4302264611034851,1.9458345101389878,2.2211454951347203,0.048307460996641585,1.2792829327315576,0.02712704559456318,0,0,0.3012591121109805,0.0017072645576324914,7.308656991317332e-06,303.90610720593895,175.03666326814118,0.0,345.03972307395213
Z22PR48_z2,,euhedral tetragonal prism with minor surface pitting and minor inclusions,9.635756223147222,0.16364540225267346,1.6983140550978337,50.9167821473865,0.7579754144315979,7.305504565532372,0.1235438224973678,1.6911059515348454,3.068634678751567,0.0508943647107921,1.6868620781765213,0.03118856991312215,0,0,0.1365934621037127,0.0012369003074222092,4.564872689962529e-06,672.2278773511109,369.5310236987941,0.0,759.0676679203275
Z22PR48_z3,,euhedral tetragonal prism with minor surface pitting and minor inclusions,11.4239089629012,0.5953554461428578,5.211486261631257,46.441515632512406,0.7368826432895201,8.420689029118074,0.4385779402363007,5.208337924838846,0.681449856828053,0.010575189594004903,0.34206026089308206,0.008565251061554298,0,0,0.03461632047371232,0.001739029022978323,2.9484249058830425e-06,231.12335520851983,116.01457449723866,0.0,258.3867802153709
Z22PR48_z4,,euhedral tetragonal prism with minor inclusions,14.77709734231599,0.42894232913945585,2.902750920582543,44.89880287300352,0.7287677478825832,10.773327035095344,0.31176160342630654,2.893828456248543,1.0238713855375017,0.022251695681335434,0.4910785076212319,0.009937698282629255,0,0,0.06624015429912326,0.0014504544616122667,3.048823406567271e-06,335.825086927648,161.07148303946755,0.0,373.6768854419229
Z22PR48_z5,,euhedral tetragonal prism with minor surface pitting and minor inclusions,12.423815610120394,0.23123628101250548,1.8612340062753447,50.57209546855076,0.7570256990442086,9.407991636201057,0.17449025889943756,1.8547025300066768,1.190992770095374,0.0203942196107395,0.5464548247710751,0.01266171036253598,0,0,0.06698086016747747,0.0007266796562666121,4.462512907513027e-06,266.88836419727426,122.45450850149275,0.0,295.6651736951251
Z23PR03_z1,,euhedral tetragonal prism with minor inclusions,6.357968519902931,1.9274925551628463,30.316170159211076,37.22850563271974,0.6781528547770991,4.312747773788314,1.3071773628763286,30.309617706395684,0.4542517917938558,0.011393772044389468,0.2450710724869067,0.005456729590185335,0,0,0.011908077714525223,0.0035988325775252136,1.5976513765175034e-06,284.324727203012,153.39458663447766,0.0,320.3724550621142
Z23PR03_z2,,subhedral slightly rounded tetragonal prism with one minor inclusion,8.028454990300947,0.45887275007408734,5.715579780025477,45.08107733275052,0.7311701926004038,5.871418767386347,0.3353555468230227,5.711661186318443,0.7778379283435338,0.016135858759018077,0.22437399050018164,0.006544865048339562,0,0,0.026296964337095014,0.001417779096691193,3.2470264167591957e-06,239.5539267339504,69.10137513575441,0.0,255.7927498908527
Z23PR03_z3,,subhedral tetragonal prism with both tips present and minor inclusions,11.549598608846996,1.620579383922376,14.031477965658581,48.726886888046494,0.7493192554243371,8.656776914868159,1.2142687037261854,14.026799069300939,0.30976759733242715,0.007381385510555045,0.10677244050406268,0.005903841053084225,0,0,0.015637432384811828,0.002165584389504653,3.93481009098974e-06,78.72491687508861,27.135347840181467,0.0,85.10172361753125
