,,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED)
,,Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps)
1,AB1,2.200235808,2.60000272,1.20000096,-0.07120446,1.20000096,0.746946606,1.361662427,1.182109527,3.00000272,0,1.80000176,84.60036112,0.20000016,0.80000064,0,45.80013424,4.957629004,1.646547127,1.398412916,1.312946848,1.398412916,2.419858282,1.356582865,1.538278117,2.538593766,0,2.394440242,8.643624668,0.632456038,1.398412916,0,17.52340204,225.3226216,63.32866939,116.5343165,1843.910971,116.5343165,323.9667014,99.62695881,130.1299145,84.61971549,N/A,133.0243278,10.21700682,316.227766,174.8014747,N/A,38.26059101,21.00005547,N/A,19.0000608,0.778274756,2.223257724,-8.246408796,2.308945663,4.963519196,-4.555625122,24.0000464,N/A,16.52277798,N/A,4.14328295,0.463697059,69.97141627,26.25618545,9.245293982,8.772404678,23.9585093,,N/A,78.6796873,N/A,21.80668258,59.5801232,3147.247191,318.3953901,400.4119339,176.7375995,525.9104658,,N/A,N/A,N/A,22.0000688,0.987220447,1.636386399,1.012944984,0.673528864,1.693545017,-0.141100324,N/A,N/A,13.0000288,N/A,19.5000696,0.993610224,-0.386999837,1.006430868,-0.33723365,-0.330207949,0.433118971,N/A,N/A,10.0000064,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,108.3391507,0,26.21989529,25.67364747,-67.35,N/A,N/A,N/A,N/A,N/A,0.974440895,2.289465911,0,1.364723508,0.352821823,0.740327869,24.0000464,N/A,N/A,N/A,13.0000368,N/A,-156.5,-78.25,0,0,10.9,N/A,N/A,N/A,N/A,N/A,0.987220447,3.662277987,1.012944984,-0.33941612,2.706491621,0.87184466,N/A,N/A,40.0001312,N/A,21.500068,-0.051118231,54.16955367,0,-6.452549775,12.8368186,10.9,N/A,N/A,N/A,N/A,N/A,N/A,4.799484717,0,-0.348437147,1.73855618,1.645182724,N/A,N/A,N/A,N/A,N/A,N/A,2,1,0,0,1,N/A,N/A,6.0000048,2.0000016,2.0000016,2.0000016,2.0000016,4.0000032,2.0000016,0,2.0000016,0,4.0000064,88.000416,0,0,0,40.0001152,4.0000032,4.0000064,4.0000032,0,4.0000032,0,4.0000032,2.0000016,2.0000016,0,4.0000032,78.0003408,0,4.0000032,0,52.0001568,8.0000096,4.0000032,0,0,0,0,0,0,0,0,0,76.0002624,0,2.0000016,0,20.0000288,0,4.0000032,0,0,0,0,0,4.0000032,4.0000032,0,0,78.0003344,0,0,0,26.0000496,10.0000144,4.0000064,0,4.0000032,2.0000016,2.0000016,2.0000016,2.0000016,4.0000032,0,0,84.0003936,2.0000016,0,0,48.0001312,4.0000032,0,2.0000016,0,0,0,0,0,2.0000016,0,6.0000048,78.0002832,0,0,0,30.0000528,10.0000112,2.0000016,2.0000016,0,2.0000016,6.000008,2.0000016,2.0000016,2.0000016,0,0,102.0004784,0,0,0,56.0002048,0,4.0000032,0,2.0000016,2.0000016,0,0,0,8.0000096,0,4.0000032,86.0003408,0,2.0000016,0,80.0003264,12.0000192,2.0000016,0,0,0,4.0000032,2.0000016,4.0000032,6.0000048,0,0,80.0003104,0,0,0,52.0001344,4.0000032,0,2.0000016,0,0,0,2.0000016,2.0000016,0,0,0,96.0004512,0,0,0,54.0001424,5.80000688,2.60000272,1.20000096,0.80000064,1.20000096,1.6000016,1.40000112,1.60000128,3.00000272,0,1.80000176,84.60036112,0.20000016,0.80000064,0,45.80013424
