count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1692812471.0763004,1.099063223243546e-12,1.284473308965639e-11,1.5789948515365637e-10,2.7698957710819982e-11,6.945733186736539e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4225,12:41:07 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.099063223243546e-12, 1.284473308965639e-11, 1.5789948515365637e-10, 2.7698957710819982e-11, 6.945733186736539e-14]",False
2,1692812471.6872296,1.054824955680489e-12,1.266496976737308e-11,1.577869501723228e-10,2.7893418477753507e-11,7.838333118421331e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4226,12:41:09 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.054824955680489e-12, 1.266496976737308e-11, 1.577869501723228e-10, 2.7893418477753507e-11, 7.838333118421331e-14]",True
3,1692812474.2626064,1.0095652612507333e-12,1.2752045079611474e-11,1.5838823308467198e-10,2.8144883992831105e-11,7.360516411864318e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4227,12:41:12 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0095652612507333e-12, 1.2752045079611474e-11, 1.5838823308467198e-10, 2.8144883992831105e-11, 7.360516411864318e-14]",False
4,1692812476.7850752,1.000863129353713e-12,1.2588509228084188e-11,1.5923816432117377e-10,2.768126353136502e-11,7.339913182455304e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4228,12:41:15 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.000863129353713e-12, 1.2588509228084188e-11, 1.5923816432117377e-10, 2.768126353136502e-11, 7.339913182455304e-14]",True
5,1692812479.8136122,9.397157531287892e-13,1.254315661752825e-11,1.5943507625237885e-10,2.8021859138638305e-11,7.098219446033047e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4229,12:41:17 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.397157531287892e-13, 1.254315661752825e-11, 1.5943507625237885e-10, 2.8021859138638305e-11, 7.098219446033047e-14]",False
6,1692812482.3177803,9.27189423328978e-13,1.278043122721062e-11,1.5866401248398887e-10,2.820104740008933e-11,7.289828463097336e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4230,12:41:20 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.27189423328978e-13, 1.278043122721062e-11, 1.5866401248398887e-10, 2.820104740008933e-11, 7.289828463097336e-14]",True
7,1692812484.8343232,9.377458662016003e-13,1.2793983754366689e-11,1.5950561704780597e-10,2.8303838439658335e-11,7.329571248982508e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4231,12:41:22 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.377458662016003e-13, 1.2793983754366689e-11, 1.5950561704780597e-10, 2.8303838439658335e-11, 7.329571248982508e-14]",False
8,1692812487.441472,8.083444395616535e-13,1.2755616007886772e-11,1.6097792543412481e-10,2.834354799474692e-11,7.38347100473491e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4232,12:41:25 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.083444395616535e-13, 1.2755616007886772e-11, 1.6097792543412481e-10, 2.834354799474692e-11, 7.38347100473491e-14]",True
9,1692812490.055417,8.853426347078808e-13,1.2850937328168222e-11,1.6140865033431595e-10,2.8085402059563336e-11,7.424614444301661e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4233,12:41:28 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.853426347078808e-13, 1.2850937328168222e-11, 1.6140865033431595e-10, 2.8085402059563336e-11, 7.424614444301661e-14]",False
10,1692812492.6205685,8.286531183454571e-13,1.2507665042571503e-11,1.6010100190033683e-10,2.8386978531691476e-11,7.944667601740563e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),4234,12:41:30 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.286531183454571e-13, 1.2507665042571503e-11, 1.6010100190033683e-10, 2.8386978531691476e-11, 7.944667601740563e-14]",True
