,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,Th_ng,Th_ng_1s,Sm_ng,Sm_ng_1s,He_pmol,He_pmol_1s,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
labFCT24,,very clear; a few small inclusions,27.99617418065792,0.47181837541762006,1.6852958992646623,52.40544089624489,0.764759288322423,21.423334916274378,0.35932801022011535,1.6772739240852246,1.5083335084796703,0.025748032685138755,0.7287887376095584,0.012120655069242835,0,0,0.1943748700529474,0.0015111784895340747,4.318346740388933e-06,349.28494610505084,168.76568312435234,0.0,388.9448816392736
Z23PR05_z4,,Subhedral tetragonal prism with minor inclusions; both tips present but slightly rounded,46.07210566986845,0.9635910065923914,2.091484625202594,47.42224917392475,0.7390274913611871,34.08498853346297,0.7065120574089923,2.0727953501154133,1.3378251939321029,0.03248223459632428,1.3024644997233472,0.02272884397697584,0,0,0.3032293082493178,0.0022860327633705316,4.0235217650496e-06,332.50104561460245,323.71255228124534,0.0,408.5734954006951
Z23PR05_z5,,Euhedral tetragonal prism; several inclusions; slightly metamict on h1;both tips slightly abraded,89.23835630074981,1.385987071780902,1.5531293148316945,58.00804010210913,0.7867810006696987,70.32915151021683,1.0877268599649592,1.5466230383953137,1.2595910587106691,0.018881902313076633,0.4409084237674373,0.01272689045745796,0,0,0.5200308558804714,0.0038266610326627617,8.5202488002024e-06,147.8350090763485,51.748303847296505,0.0,159.9958604804632
Z22PR33_z6,,subhedral tetragonal prism with minor inclusions; both tips are subangular/lightly abraded,13.817639965975815,0.2216307778600802,1.603969841491151,37.923801884397626,0.6848330061624333,9.46676356825855,0.15115678983609326,1.5967103091378796,0.7911734862486656,0.011443731563303862,0.29106381335729586,0.005279231294394514,0,0,0.04390188216263324,0.00041353415300280104,1.7811949833487992e-06,444.1812904509711,163.40929324316363,0.0,482.58247436311456
Z22PR44_z6,,Slightly rounded euhedral tetragonal prism with minor inclusions,8.8481910855158,0.15811142097990882,1.7869349729430237,51.65768680183402,0.7616065790321506,6.740362704457703,0.11993057114313144,1.7792895783459248,1.2971847901325821,0.023218009364632104,0.6261272516549348,0.011737437845028318,0,0,0.052522049942887575,0.0004517660560774861,4.488631299597599e-06,288.9933932084984,139.4917982484029,0.0,321.7739657968731
Z23PR02_z1,,Euhedral tetragonal prism with several inclusions,6.214917915688933,0.11298561623734582,1.8179743927449956,74.96504515394949,0.8298669757292978,5.15831753217267,0.09341591104975158,1.8109763593867987,2.6259567431667956,0.05259030737799549,2.613014413098036,0.05398975447523535,0,0,0.09023690200137889,0.0007515981820653398,1.31953156848e-05,199.00673889838785,198.0259112791087,0.0,245.54282804897838
Z23PR02_z2,,Euhedral tetragonal prism with minor small inclusions; one edge on the long axis is slightly abraded,5.215483869007258,0.10201442344981819,1.9559915438725368,42.57742414758718,0.7119595622927081,3.7140939700784674,0.0723615491704589,1.9482961323385717,0.7367404489395339,0.012147289763461596,0.7270173203544419,0.013962768746321508,0,0,0.01819763940566135,0.00025801319802686555,2.681752547964001e-06,274.7235010548869,271.0978389510236,0.0,338.43149320837745
Z23PR02_z3,,Euhedral equant tetragonal prism with minor small inclusions,5.012436163291429,0.08979390975449729,1.7914225105169994,58.86077573620909,0.7867168925319429,3.9440087435054205,0.07041384954400123,1.7853370548417613,1.550430544176609,0.027217150740301697,1.4039821030445634,0.03201407693731201,0,0,0.040031607467150496,0.00041828376706973925,5.721719204538667e-06,270.9728472775724,245.3776658475089,0.0,328.636598751737
labFCT25,,clear; a few small inclusions; one small chip near one of the tips,29.46913836246336,0.49240428845063205,1.67091511938414,51.64277616256853,0.7597219336634065,22.403117166140543,0.37247765821010465,1.6626153202156042,2.1739385140239706,0.03744470424955439,1.7210034009096868,0.0378094027117774,0,0,0.3122178073791797,0.0025912027549552298,4.5420840093178e-06,478.62137942941445,378.90171061987326,0.0,567.6632814250846
Z23PR02_z4,,Euhedral tetragonal prism with minor small inclusions,11.41958464805654,0.17829327298518124,1.5612938515721266,55.68524168333415,0.7753245163559151,8.856443219180418,0.1378058028597658,1.555994877958676,0.6115570846559171,0.009273185292136093,0.5614701774566291,0.011925819435552652,0,0,0.03555882432387768,0.0003258197339484881,5.067369209475999e-06,120.68532198370372,110.80111873567014,0.0,146.7235848865862
Z23PR02_z5,,Euhedral tetragonal prism with minor small inclusions,0.22869100233764253,0.004206649193586228,1.839446742804281,43.94272855929175,0.723260520052109,0.16541351018344413,0.0030292503423197423,1.8313197869752558,14.388204003177965,0.24716049269708806,7.1433254442726115,0.11257771882238175,0,0,0.014330483751099111,0.00015313766334760915,2.7788906554173664e-06,5177.679076767047,2570.567298265913,0.0,5781.762391859536
Z23PR04_z1,,"Euhedral tetragonal prism, very metamict; no apparent inclusions",4.8521973806465954,0.08441139074205155,1.7396528648800151,59.864392961428784,0.792010382461514,3.843484839503737,0.06660411740632971,1.7329095908422916,11.105244135941636,0.19706381343443174,5.782942526280924,0.09525868888814247,0,0,0.2584091319221225,0.002101406854693046,8.949133116097067e-06,1240.9295952885436,646.2014198759628,0.0,1392.7869289593948
Z23PR04_z2,,"Euhedral tetragonal prism, very metamict; no apparent inclusions",0.9264567371968168,0.01323464852580098,1.428523102529871,53.119213831388386,0.7670938603800984,0.7107317241673844,0.010117486364244054,1.4235309921048755,41.21487000440365,0.5481469759078127,24.035436782383965,0.38023189362160975,0,0,0.17963493056910831,0.0015315221604604774,5.927401626291799e-06,6953.277777161154,4054.9701703646165,0.0,7906.1957671968385
Z23PR04_z3,,"Euhedral tetragonal prism, very metamict; ; minor positive features on surface of grain; no apparent inclusions",4.860089598949096,0.07692853268687813,1.5828624374232214,84.84384709606569,0.8507566172540442,4.135116777351691,0.06528787794590304,1.5788641883946082,27.296072404309182,0.4374805726905687,12.742454485064107,0.19218775349751882,0,0,0.6755798514827308,0.004977953261440415,2.0354227826961603e-05,1341.051728238606,626.034777314677,0.0,1488.169900907555
Z23PR04_z4,,"Euhedral tetragonal prism, very metamict; no apparent inclusions",3.7778563512953958,0.0563675216886474,1.4920504234979566,77.48961248078983,0.8356997640692668,3.1574811624081267,0.046944457825388496,1.4867692128869332,22.116753974376312,0.3482322655293706,18.678227677053552,0.26599601175058085,0,0,0.4516863779168569,0.003385571208946875,1.6655910869959668e-05,1327.8621713968062,1121.4173648552182,0.0,1591.3952521377823
