count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1692722347.0264087,1.2953235489429615e-12,1.3197321707680842e-11,1.5878894032983482e-10,3.4607555536581014e-12,9.520416546044894e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3863,11:39:03 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2953235489429615e-12, 1.3197321707680842e-11, 1.5878894032983482e-10, 3.4607555536581014e-12, 9.520416546044894e-14]",False
2,1692722349.5399425,1.1799046982508e-12,1.3106491586478697e-11,1.584742198579292e-10,3.4357039782606513e-12,9.082316197945098e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3864,11:39:06 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1799046982508e-12, 1.3106491586478697e-11, 1.584742198579292e-10, 3.4357039782606513e-12, 9.082316197945098e-14]",True
3,1692722352.0575342,1.1186486849681931e-12,1.3096783206545393e-11,1.586946268838929e-10,3.443017355594935e-12,9.403032009708961e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3865,11:39:08 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.1186486849681931e-12, 1.3096783206545393e-11, 1.586946268838929e-10, 3.443017355594935e-12, 9.403032009708961e-14]",False
4,1692722354.569273,9.374454337796045e-13,1.3213197896932982e-11,1.5800054320447288e-10,3.4224730254689417e-12,8.863322266882898e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3866,11:39:11 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.374454337796045e-13, 1.3213197896932982e-11, 1.5800054320447288e-10, 3.4224730254689417e-12, 8.863322266882898e-14]",True
5,1692722357.5982287,1.030070885359169e-12,1.2771369899133855e-11,1.59413690581367e-10,3.4377693833992362e-12,9.05927419127435e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3867,11:39:13 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.030070885359169e-12, 1.2771369899133855e-11, 1.59413690581367e-10, 3.4377693833992362e-12, 9.05927419127435e-14]",False
6,1692722360.1067424,9.78117435136705e-13,1.2971584743837195e-11,1.600009708058181e-10,3.532361902980341e-12,9.413193694570582e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3868,11:39:16 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.78117435136705e-13, 1.2971584743837195e-11, 1.600009708058181e-10, 3.532361902980341e-12, 9.413193694570582e-14]",True
7,1692722362.6224287,9.943200776629801e-13,1.304568952864571e-11,1.6038761985193162e-10,3.5479117473785626e-12,9.5475188898516e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3869,11:39:19 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.943200776629801e-13, 1.304568952864571e-11, 1.6038761985193162e-10, 3.5479117473785626e-12, 9.5475188898516e-14]",False
8,1692722365.137335,9.1229118443642e-13,1.3170887991353908e-11,1.6022612403521208e-10,3.5331757051310086e-12,9.04825463144375e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3870,11:39:21 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.1229118443642e-13, 1.3170887991353908e-11, 1.6022612403521208e-10, 3.5331757051310086e-12, 9.04825463144375e-14]",True
9,1692722367.7205505,8.795497425002907e-13,1.3187160564920308e-11,1.6083845366665628e-10,3.5344017209476553e-12,9.160147006149685e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3871,11:39:24 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.795497425002907e-13, 1.3187160564920308e-11, 1.6083845366665628e-10, 3.5344017209476553e-12, 9.160147006149685e-14]",False
10,1692722370.2803204,8.938072721190182e-13,1.3031316477285504e-11,1.6022184967656727e-10,3.5771212381074946e-12,9.564979288213121e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3872,11:39:26 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.938072721190182e-13, 1.3031316477285504e-11, 1.6022184967656727e-10, 3.5771212381074946e-12, 9.564979288213121e-14]",True
11,1692722372.8907597,8.700366815883598e-13,1.2886918095145194e-11,1.6103557376467847e-10,3.4081517989725807e-12,9.293921968828167e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3873,11:39:29 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.700366815883598e-13, 1.2886918095145194e-11, 1.6103557376467847e-10, 3.4081517989725807e-12, 9.293921968828167e-14]",False
12,1692722375.9136844,8.238349238909315e-13,1.2886916360421719e-11,1.605442306873428e-10,3.572231919990454e-12,9.350200193096458e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),3874,11:39:32 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.238349238909315e-13, 1.2886916360421719e-11, 1.605442306873428e-10, 3.572231919990454e-12, 9.350200193096458e-14]",True
