count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1695521501.664252,1.7221188667801424e-12,1.3123243811086205e-11,1.5453999191450407e-10,2.0435481085101515e-10,9.405569720418935e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11883,9:11:38 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.7221188667801424e-12, 1.3123243811086205e-11, 1.5453999191450407e-10, 2.0435481085101515e-10, 9.405569720418935e-14]",False
2,1695521503.1302764,1.5357103609614509e-12,1.2671615493009547e-11,1.5623918825369287e-10,2.0402882161540958e-10,9.478421330146383e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11884,9:11:41 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.5357103609614509e-12, 1.2671615493009547e-11, 1.5623918825369287e-10, 2.0402882161540958e-10, 9.478421330146383e-14]",True
3,1695521505.636883,1.4778962558956166e-12,1.2701967082306975e-11,1.557934614648815e-10,2.0438069292527672e-10,9.185629145334884e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11885,9:11:44 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4778962558956166e-12, 1.2701967082306975e-11, 1.557934614648815e-10, 2.0438069292527672e-10, 9.185629145334884e-14]",False
4,1695521508.14231,1.4581246366579537e-12,1.2729215251305881e-11,1.553015493982457e-10,2.0453068405590358e-10,9.88279689204466e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11886,9:11:46 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4581246366579537e-12, 1.2729215251305881e-11, 1.553015493982457e-10, 2.0453068405590358e-10, 9.88279689204466e-14]",True
5,1695521510.7018766,1.3786624836545358e-12,1.2736447313477228e-11,1.5632709016166757e-10,2.0471459249993273e-10,9.712762820586474e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11887,9:11:49 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.3786624836545358e-12, 1.2736447313477228e-11, 1.5632709016166757e-10, 2.0471459249993273e-10, 9.712762820586474e-14]",False
6,1695521513.2443655,1.4086556357137403e-12,1.2655323837484911e-11,1.5596696156805478e-10,2.045355135260607e-10,9.297304001979964e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11888,9:11:52 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.4086556357137403e-12, 1.2655323837484911e-11, 1.5596696156805478e-10, 2.045355135260607e-10, 9.297304001979964e-14]",True
7,1695521516.2745218,1.3468041785980045e-12,1.2812115084137599e-11,1.5721654533784601e-10,2.0492767205393392e-10,9.631028884560938e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11889,9:11:54 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.3468041785980045e-12, 1.2812115084137599e-11, 1.5721654533784601e-10, 2.0492767205393392e-10, 9.631028884560938e-14]",False
8,1695521518.7782612,1.3258611873331883e-12,1.2593213798151037e-11,1.570543972650995e-10,2.0563206692969516e-10,9.913290078145814e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11890,9:11:57 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.3258611873331883e-12, 1.2593213798151037e-11, 1.570543972650995e-10, 2.0563206692969516e-10, 9.913290078145814e-14]",True
9,1695521521.2860403,1.2915909661237457e-12,1.2596143746101962e-11,1.5733091218717021e-10,2.0525062205400957e-10,9.989528464409564e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11891,9:11:59 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2915909661237457e-12, 1.2596143746101962e-11, 1.5733091218717021e-10, 2.0525062205400957e-10, 9.989528464409564e-14]",False
10,1695521523.7924173,1.2588319059023134e-12,1.2792699191632728e-11,1.5636617001213438e-10,2.0526548516475174e-10,9.521947303987172e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11892,9:12:02 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2588319059023134e-12, 1.2792699191632728e-11, 1.5636617001213438e-10, 2.0526548516475174e-10, 9.521947303987172e-14]",True
