count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1771622721.7767453,4.198553397311011e-12,1.2706321238231677e-11,1.6983517370228185e-10,6.253078024993919e-13,-6.11118753800384e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10347,3:25:18 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.198553397311011e-12, 1.2706321238231677e-11, 1.6983517370228185e-10, 6.253078024993919e-13, -6.11118753800384e-14]",False
2,1771622722.454419,3.9336450763372e-12,1.2709844461611386e-11,1.7034730570575363e-10,6.415437300323623e-13,-5.964324222224385e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10348,3:25:20 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.9336450763372e-12, 1.2709844461611386e-11, 1.7034730570575363e-10, 6.415437300323623e-13, -5.964324222224385e-14]",True
3,1771622724.976877,3.952941706603097e-12,1.2784868649862169e-11,1.7062865009798145e-10,6.593135325888566e-13,-5.6335019521470617e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10349,3:25:23 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.952941706603097e-12, 1.2784868649862169e-11, 1.7062865009798145e-10, 6.593135325888566e-13, -5.6335019521470617e-14]",False
4,1771622727.5052156,3.811680138188223e-12,1.2488092157592057e-11,1.7031466514882965e-10,6.086974999562622e-13,-6.07083963178115e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10350,3:25:25 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.811680138188223e-12, 1.2488092157592057e-11, 1.7031466514882965e-10, 6.086974999562622e-13, -6.07083963178115e-14]",True
5,1771622730.1075706,3.690997594368861e-12,1.2434127512339632e-11,1.712458508329462e-10,6.454990079778067e-13,-6.193443923951242e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10351,3:25:28 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.690997594368861e-12, 1.2434127512339632e-11, 1.712458508329462e-10, 6.454990079778067e-13, -6.193443923951242e-14]",False
6,1771622732.6211624,3.673626940842167e-12,1.2659616410726215e-11,1.707523289429247e-10,6.214995423685366e-13,-5.6323408393829655e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10352,3:25:31 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.673626940842167e-12, 1.2659616410726215e-11, 1.707523289429247e-10, 6.214995423685366e-13, -5.6323408393829655e-14]",True
7,1771622735.6530895,3.778005686072561e-12,1.2577459039542216e-11,1.707798485961476e-10,6.6884226022218e-13,-6.259461671860242e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10353,3:25:33 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.778005686072561e-12, 1.2577459039542216e-11, 1.707798485961476e-10, 6.6884226022218e-13, -6.259461671860242e-14]",False
8,1771622738.1656663,3.658048690347027e-12,1.2616649044949746e-11,1.7130026563894063e-10,5.803997148341733e-13,-6.12196315234563e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10354,3:25:36 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.658048690347027e-12, 1.2616649044949746e-11, 1.7130026563894063e-10, 5.803997148341733e-13, -6.12196315234563e-14]",True
9,1771622740.6682227,3.5817817895661408e-12,1.2512575177370255e-11,1.7041323907562855e-10,5.829352842448565e-13,-5.907461206409309e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10355,3:25:38 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.5817817895661408e-12, 1.2512575177370255e-11, 1.7041323907562855e-10, 5.829352842448565e-13, -5.907461206409309e-14]",False
10,1771622743.1905432,3.466723652936765e-12,1.2697262512240126e-11,1.7127456397592056e-10,6.338451898763031e-13,-6.246180872873652e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),10356,3:25:41 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.466723652936765e-12, 1.2697262512240126e-11, 1.7127456397592056e-10, 6.338451898763031e-13, -6.246180872873652e-14]",True
