count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1772162360.1675787,5.689099798894537e-12,1.3574111452918647e-11,1.673676475189012e-10,6.934335917974099e-13,-6.135547527940516e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15791,9:19:16 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.689099798894537e-12, 1.3574111452918647e-11, 1.673676475189012e-10, 6.934335917974099e-13, -6.135547527940516e-14]",True
2,1772162361.3877628,5.508613096921744e-12,1.3502735388137843e-11,1.684983541583307e-10,6.668626154754387e-13,-5.714869631126204e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15792,9:19:19 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.508613096921744e-12, 1.3502735388137843e-11, 1.684983541583307e-10, 6.668626154754387e-13, -5.714869631126204e-14]",False
3,1772162363.9443986,5.573069783437745e-12,1.3478145682865872e-11,1.6788059831185365e-10,6.075582745235231e-13,-6.116498773396303e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15793,9:19:21 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.573069783437745e-12, 1.3478145682865872e-11, 1.6788059831185365e-10, 6.075582745235231e-13, -6.116498773396303e-14]",True
4,1772162366.5313754,5.4182157892268545e-12,1.3644177801475088e-11,1.6820504711301254e-10,6.224778721988788e-13,-6.036657447788113e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15794,9:19:24 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.4182157892268545e-12, 1.3644177801475088e-11, 1.6820504711301254e-10, 6.224778721988788e-13, -6.036657447788113e-14]",False
5,1772162369.0734599,5.3836609649471345e-12,1.3545240450107965e-11,1.688309908542962e-10,6.557184808152206e-13,-6.183921918371388e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15795,9:19:27 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.3836609649471345e-12, 1.3545240450107965e-11, 1.688309908542962e-10, 6.557184808152206e-13, -6.183921918371388e-14]",True
6,1772162371.646921,5.487190129355168e-12,1.3252231777227674e-11,1.690407258614357e-10,6.829250164507028e-13,-5.98406618853263e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15796,9:19:29 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.487190129355168e-12, 1.3252231777227674e-11, 1.690407258614357e-10, 6.829250164507028e-13, -5.98406618853263e-14]",False
7,1772162374.8004036,5.465838719131977e-12,1.3398632030259261e-11,1.6897942767268859e-10,6.755054415136241e-13,-5.838787840804077e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15797,9:19:32 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.465838719131977e-12, 1.3398632030259261e-11, 1.6897942767268859e-10, 6.755054415136241e-13, -5.838787840804077e-14]",True
8,1772162377.314621,5.321049156847835e-12,1.3508756613322959e-11,1.6902976240906753e-10,6.65007111877447e-13,-6.244599970580897e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15798,9:19:34 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.321049156847835e-12, 1.3508756613322959e-11, 1.6902976240906753e-10, 6.65007111877447e-13, -6.244599970580897e-14]",False
9,1772162379.8319528,5.209821289653416e-12,1.3631192528895664e-11,1.6874064645566733e-10,6.560609802815087e-13,-5.930255879459459e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15799,9:19:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.209821289653416e-12, 1.3631192528895664e-11, 1.6874064645566733e-10, 6.560609802815087e-13, -5.930255879459459e-14]",True
10,1772162382.3485053,5.236006940523286e-12,1.3435855726606771e-11,1.6941459346497822e-10,7.104685221213936e-13,-6.199396193878187e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),15800,9:19:40 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.236006940523286e-12, 1.3435855726606771e-11, 1.6941459346497822e-10, 7.104685221213936e-13, -6.199396193878187e-14]",False
