count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1767985659.0145168,4.39064496565722e-12,1.279328466080587e-11,1.6893603183021355e-10,4.673846379366076e-12,-5.689171329132867e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6261,1:07:35 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.39064496565722e-12, 1.279328466080587e-11, 1.6893603183021355e-10, 4.673846379366076e-12, -5.689171329132867e-14]",False
2,1767985660.020244,4.268493111053706e-12,1.2898709010611409e-11,1.683777839378564e-10,4.614301562372303e-12,-6.128767876230692e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6262,1:07:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.268493111053706e-12, 1.2898709010611409e-11, 1.683777839378564e-10, 4.614301562372303e-12, -6.128767876230692e-14]",True
3,1767985662.6280673,4.168717020885948e-12,1.2713566310829094e-11,1.6972227789846528e-10,4.881702680981093e-12,-5.757478776504885e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6263,1:07:40 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.168717020885948e-12, 1.2713566310829094e-11, 1.6972227789846528e-10, 4.881702680981093e-12, -5.757478776504885e-14]",False
4,1767985665.243775,4.037443990245748e-12,1.267317500941445e-11,1.6947555858681795e-10,4.7733262655003106e-12,-5.965264089982658e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6264,1:07:43 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.037443990245748e-12, 1.267317500941445e-11, 1.6947555858681795e-10, 4.7733262655003106e-12, -5.965264089982658e-14]",True
5,1767985667.7810042,4.0751898383595275e-12,1.2556582509870573e-11,1.7027193544016939e-10,4.680446134830429e-12,-5.565803690870709e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6265,1:07:45 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.0751898383595275e-12, 1.2556582509870573e-11, 1.7027193544016939e-10, 4.680446134830429e-12, -5.565803690870709e-14]",False
6,1767985670.3887134,3.84805555475598e-12,1.2611195074341275e-11,1.6907242272878875e-10,4.812436473627946e-12,-5.335153908827932e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6266,1:07:48 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.84805555475598e-12, 1.2611195074341275e-11, 1.6907242272878875e-10, 4.812436473627946e-12, -5.335153908827932e-14]",True
7,1767985673.4078321,3.9249974798094556e-12,1.2797809686992956e-11,1.7010651220950024e-10,4.759620215316618e-12,-5.574443426932703e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6267,1:07:50 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.9249974798094556e-12, 1.2797809686992956e-11, 1.7010651220950024e-10, 4.759620215316618e-12, -5.574443426932703e-14]",False
8,1767985675.9160657,3.894512316804377e-12,1.2584370177870507e-11,1.7079990199952988e-10,4.760105937889891e-12,-5.3475172017260555e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6268,1:07:53 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.894512316804377e-12, 1.2584370177870507e-11, 1.7079990199952988e-10, 4.760105937889891e-12, -5.3475172017260555e-14]",True
9,1767985678.4242713,3.867670506779719e-12,1.2585156007605125e-11,1.7097941118482396e-10,4.672666333721542e-12,-5.91606164014255e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6269,1:07:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.867670506779719e-12, 1.2585156007605125e-11, 1.7097941118482396e-10, 4.672666333721542e-12, -5.91606164014255e-14]",False
10,1767985680.9318848,3.744991729920377e-12,1.2541601437932037e-11,1.6997370178017945e-10,4.837235646759641e-12,-5.39378688468959e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),6270,1:07:58 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.744991729920377e-12, 1.2541601437932037e-11, 1.6997370178017945e-10, 4.837235646759641e-12, -5.39378688468959e-14]",True
