count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1673559375.2965236,5.598319117311457e-13,8.659831532420448e-12,1.1453118314852517e-10,7.606890920115739e-13,9.323189328848056e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9396,3:36:11 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.598319117311457e-13, 8.659831532420448e-12, 1.1453118314852517e-10, 7.606890920115739e-13, 9.323189328848056e-14]",False
2,1673559376.2397225,5.51458347302497e-13,8.844226566384616e-12,1.143444020024198e-10,7.606089694710272e-13,8.575696305423292e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9397,3:36:13 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.51458347302497e-13, 8.844226566384616e-12, 1.143444020024198e-10, 7.606089694710272e-13, 8.575696305423292e-14]",True
3,1673559378.7483346,5.886429039515806e-13,8.591967415316759e-12,1.1477410688520706e-10,7.46317341693975e-13,8.20546633569473e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9398,3:36:16 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.886429039515806e-13, 8.591967415316759e-12, 1.1477410688520706e-10, 7.46317341693975e-13, 8.20546633569473e-14]",False
4,1673559381.7751405,4.996418860245266e-13,7.946530586333544e-12,1.147287126412877e-10,7.667722793508469e-13,8.014651496721786e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9399,3:36:19 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.996418860245266e-13, 7.946530586333544e-12, 1.147287126412877e-10, 7.667722793508469e-13, 8.014651496721786e-14]",True
5,1673559384.298781,5.040238517349527e-13,8.301749912509315e-12,1.1578044079030292e-10,8.070677372934432e-13,8.271089705063489e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9400,3:36:21 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[5.040238517349527e-13, 8.301749912509315e-12, 1.1578044079030292e-10, 8.070677372934432e-13, 8.271089705063489e-14]",False
6,1673559386.8225772,4.834867315534064e-13,8.684523586377502e-12,1.162797913512037e-10,7.363039756895506e-13,8.360457779636038e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9401,3:36:24 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.834867315534064e-13, 8.684523586377502e-12, 1.162797913512037e-10, 7.363039756895506e-13, 8.360457779636038e-14]",True
7,1673559389.4225998,4.505780243271168e-13,8.68216176036496e-12,1.154096054833964e-10,7.291033553812054e-13,8.733276959677766e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9402,3:36:27 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.505780243271168e-13, 8.68216176036496e-12, 1.154096054833964e-10, 7.291033553812054e-13, 8.733276959677766e-14]",False
8,1673559392.0688624,4.951788219915987e-13,8.769197173963406e-12,1.1613476846861204e-10,8.150888275958168e-13,8.2455736845604e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9403,3:36:29 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.951788219915987e-13, 8.769197173963406e-12, 1.1613476846861204e-10, 8.150888275958168e-13, 8.2455736845604e-14]",True
9,1673559394.6732,4.219980213795299e-13,8.186844431545826e-12,1.1622692391854983e-10,7.742591832428369e-13,8.239224325587782e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9404,3:36:32 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.219980213795299e-13, 8.186844431545826e-12, 1.1622692391854983e-10, 7.742591832428369e-13, 8.239224325587782e-14]",False
10,1673559397.2622523,4.192210814601971e-13,8.68957336641607e-12,1.1624226581297137e-10,7.020112030749204e-13,7.920670141905312e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9405,3:36:34 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.192210814601971e-13, 8.68957336641607e-12, 1.1624226581297137e-10, 7.020112030749204e-13, 7.920670141905312e-14]",True
11,1673559399.7889247,4.2876539449974993e-13,8.405445610371043e-12,1.1632825952512249e-10,7.763791779608065e-13,8.38053720387047e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9406,3:36:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.2876539449974993e-13, 8.405445610371043e-12, 1.1632825952512249e-10, 7.763791779608065e-13, 8.38053720387047e-14]",False
12,1673559402.8240857,4.2804006324635713e-13,8.68123888747574e-12,1.1512025360760347e-10,8.024604743715746e-13,8.449792650517055e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9407,3:36:40 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.2804006324635713e-13, 8.68123888747574e-12, 1.1512025360760347e-10, 8.024604743715746e-13, 8.449792650517055e-14]",True
13,1673559405.3326855,4.305163267982054e-13,8.663052913915337e-12,1.1608809052932045e-10,7.653745801201872e-13,7.985868639547727e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9408,3:36:42 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.305163267982054e-13, 8.663052913915337e-12, 1.1608809052932045e-10, 7.653745801201872e-13, 7.985868639547727e-14]",False
14,1673559407.8365214,3.8992813426903805e-13,8.295012246528621e-12,1.1576945652125303e-10,7.510759050290139e-13,8.517429247794847e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9409,3:36:45 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.8992813426903805e-13, 8.295012246528621e-12, 1.1576945652125303e-10, 7.510759050290139e-13, 8.517429247794847e-14]",True
15,1673559410.3890738,4.2854793064900365e-13,8.505718698814668e-12,1.1583749237598084e-10,7.580827241990273e-13,8.809123000280347e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9410,3:36:48 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.2854793064900365e-13, 8.505718698814668e-12, 1.1583749237598084e-10, 7.580827241990273e-13, 8.809123000280347e-14]",False
16,1673559412.9224377,4.122366510650455e-13,8.43441375769638e-12,1.1545109313004787e-10,7.727666163220848e-13,7.736816558506082e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),9411,3:36:50 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.122366510650455e-13, 8.43441375769638e-12, 1.1545109313004787e-10, 7.727666163220848e-13, 7.736816558506082e-14]",True
