,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,Th_ng,Th_ng_1s,Sm_ng,Sm_ng_1s,He_pmol,He_pmol_1s,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
NFCT-2,,,27.852027139905992,0.47239711103460374,1.6960959741338173,68.08748034699302,0.8154820232298946,22.723624910664867,0.3838349264360313,1.6891447906970434,3.958015932744275,0.07032302730183213,2.2754756848501376,0.0340682783761661,0,0,0.5516384024621754,0.00408836403764063,9.882518301539797e-06,400.50681536583403,230.2526153172512,0.0,454.6161799653881
URL11.5-10,"Laser T maxed at 750 C, think it is a coupling issue.",Slightly small on one side. Very pink interference colors,573.662639176946,14.71865733420166,2.5657339922500513,39.221041824240864,0.6954063284123437,405.2712224142395,10.192821019806843,2.515061631834412,0.7159186577658588,0.0180040346726965,0.16357647654065124,0.007354268788433114,0,0,1.7105308083186401,0.012699048235361611,2.0324089448448e-06,352.25128268687496,80.48403691371394,0.0,371.16503136159776
URL11.5-11,,"Small circular inclusion in center, but otherwise very clear",357.6381273165625,6.065013918673076,1.6958521632411536,38.508282295530854,0.6892201291841927,248.91841665508156,4.162101096846232,1.6720743899851835,0.6220366675587881,0.010106930433202519,0.22253652562672113,0.006405834588793205,0,0,0.9252575450637741,0.006851340630542326,1.6440063876849996e-06,378.3663325266675,135.36232419393758,0.0,410.17647871224284
URL11.5-12,,"slightly small, very stubby",325.36928454569437,8.87365730862886,2.7272572212890176,32.610259995111264,0.6407874636353129,210.67426229547303,5.654509402315817,2.684005792024706,0.5460680742811517,0.015110875053525914,0.13181666056894487,0.005393365315852511,0,0,0.6678562493378237,0.004940157729659404,9.80510293521e-07,556.9223269653072,134.4367942284348,0.0,588.5149736089894
URL114.9-8,,"light brown, pleochrism is to slight blue, with a brown smatter in the middle. Slight apparent overgrowth 2-3 um thick",99.01677737793047,1.8378323510236676,1.85608176683934,40.65025615314809,0.7047464127946268,69.9627369088843,1.2896124886135205,1.8432847907208696,2.569651922897255,0.047504758279810017,0.6969937878376019,0.014193158343063384,0,0,1.037181613898859,0.007690382509878623,2.4524239023607993e-06,1047.800879947226,284.2060816511568,0.0,1114.5893091352477
URL114.9-9,,"both tips cracked off, about the same color as -8",242.07428251846818,6.108680283842789,2.52347346454564,39.459180704358594,0.6978570867045251,170.04625281424237,4.248223994016266,2.498275571327645,0.9799033804735187,0.02457031382468816,0.13641250038817204,0.006208605015658675,0,0,0.9418381940995724,0.0071570931131763795,1.9413356319107994e-06,504.7573249912632,70.26734488662593,0.0,521.2701510396203
URL114.9-10,,"strawish yellow, but could be clear",58.19361069279474,1.2131734170837545,2.0847192718254273,37.05367193158078,0.6784855189743412,39.5493389101949,0.8191328903462727,2.071167086272381,1.2731558413317199,0.026903448666159745,0.426827483718678,0.01505186275362464,0,0,0.2938239139697254,0.002365976391119526,1.5761880303259997e-06,807.74363009748,270.7973132053275,0.0,871.380998700732
URL114.9-11,,round inclusion with diameter the width of the grain. Maybe a core?,206.78328102333543,4.188003762124689,2.0253106254040305,32.80591831973683,0.6422999265564519,133.68833824664588,2.6747388626727586,2.000727137275091,1.0695856641359327,0.021462423496872236,0.2992952605351526,0.006474821023605134,0,0,0.8313000217826277,0.006517022292927965,1.0614722030592e-06,1007.643592600305,281.9624100118432,0.0,1073.9047589530883
NFCT-8,,"Part of one peak cracked off, but can still see terminations",18.754702892379267,0.34762606424951914,1.8535407691836723,68.82370788251728,0.8176580858070885,15.33994665209926,0.28336695815630325,1.8472486546589437,3.0398127021225987,0.05821146530986155,1.5522580733994242,0.036509490673125075,0,0,0.2819868565710762,0.0022570046321933293,1.1281113092008198e-05,269.46035176937215,137.59795338804642,0.0,301.79587081556303
URL114.9-12,,Very long and thin. Pale blue pleochroism,77.23353118659409,1.463626788910181,1.895066516347801,31.585861720091906,0.6254999653949607,48.431049581103686,0.9063846103414847,1.8714948740138977,1.686511130673508,0.03468167315877121,1.3679609963548933,0.026295481212376678,0,0,0.5267902724953828,0.004174891767197895,1.4034998060999998e-06,1201.6468569097499,974.6784362985696,0.0,1430.6962894399137
URL114.9-13,,"Also slightly too thin. Has elongate, euhedral core",198.0479865376308,4.737669166748626,2.392182445060318,32.763266031949904,0.6416868536005217,127.88304333354255,3.022687713181523,2.3636344853772338,1.072995540389776,0.02613954498109774,0.3228983536526931,0.012476644269285058,0,0,0.8010327767540963,0.006265071970779818,1.155204179226e-06,928.8362695404159,279.51626167855335,0.0,994.5225910348759
