,,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.Average,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.STD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.RSD,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.Average,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.STD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio.RSD,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.Ratio,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityPerRun,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,Raw.RawIntensityAverage,
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),238U (KED) / 235U (KED),238U (KED) / 236U (KED),232Th (KED) / 230Th (KED),152Sm (KED) / 149Sm (KED),144Sm (KED) / 152Sm (KED),147Sm (KED) / 152Sm (KED),148Sm (KED) / 152Sm (KED),150Sm (KED) / 152Sm (KED),154Sm (KED) / 152Sm (KED),238U (KED) / 233U (KED),232Th (KED) / 229Th (KED),230Th (KED) / 236U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),144Sm (KED),146Nd (KED),147Sm (KED),148Sm (KED),149Sm (KED),150Sm (KED),152Sm (KED),154Sm (KED),157Gd (KED),229Th (KED),230Th (KED),232Th (KED),233U (KED),235U (KED),236U (KED),238U (KED),
,,Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y (%),Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),Y (cps),
1,AB1,1.0466553279793973,5.6000067200104962,0.800000640000512,0.72356035769525007,1.8000017600019198,1.5626538602445965,2.3744443941275328,1.1214069679248082,2.00000160000128,0.40000064000102409,7.2000076800092145,151.20107712850415,0.200000160000128,1.00000080000064,0.60000080000115208,26.600051360126081,7.8789603996915325,5.0596520144061392,1.0327963852257527,2.9451224728975998,2.5733707907517935,3.8427346553905628,3.2246453209998358,2.0376294631042824,1.3333344000008529,1.2649130879282926,3.4254004612718982,35.064803473684833,0.63245603799850625,1.4142146937448499,1.3498990908833948,6.8019793041789418,752.77507208625457,90.350820407527223,129.09944487358055,407.03203838843115,142.96490414259642,245.91080297136779,135.80631026673089,181.70294294451966,66.666666666666657,316.2277660168379,47.574955659873886,23.190842379967727,316.22776601683796,141.42135623730948,224.98288183629134,25.57130139370792,13.375015600041282,10.000014000047042,25.716814816238958,0.8416942309926958,16.943510265764807,-19.393857240221323,-6.6043677909228382,-6.3275860743928973,3.2682879831954414,13.00002080007552,35.000159201102726,3.2500002000008,3.90246235089714,7.0710864795446886,13.955913289298852,1.2590272260362247,147.94280725118728,36.328443198907713,18.379052610250678,97.929571835152515,4.75243026575275,,,2.4748757140543942,29.177254573707529,70.710765800042125,54.267658685656315,149.58249441145932,873.153230532831,187.31932873861422,278.28632795876661,1547.6608407029596,145.41038886990142,,,76.150017284730779,8.500008000016642,N/A,24.000168801488019,2.9744456945802105,-2.5859233150578573,0.3361970944106048,-0.452370633351614,-0.77213923343383917,0.91492870613084076,N/A,N/A,N/A,18.000022400058882,N/A,24.0001892017533,0.24680501309892311,-1.3240748066506298,0,-2.0364967213948049,1.0447668658051317,-0.14110032362459546,N/A,N/A,N/A,13.0000160000448,N/A,14.33342142295683,N/A,0.23393784675744742,0,-0.678832240464935,0.34825508169685471,0.87184466019417473,N/A,N/A,N/A,N/A,N/A,13.333410222813043,0.9872204472843451,2.6493313829256495,0,0.67352886358630271,2.7064900003953527,1.8847912647275127,N/A,N/A,N/A,N/A,15.000027200089603,19.00013024108755,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0000016000025607,N/A,N/A,33.000192001518741,N/A,0.92783748799056665,0,0.53572278938225093,0.73815328888031284,-0.0560051020585742,N/A,N/A,N/A,14.0000160000448,N/A,23.333458134183264,N/A,3.2727744189283259,1.0129449838187703,0.33411274335383528,0.34825508169685471,0.87184466019417473,N/A,35.000159201102726,N/A,N/A,N/A,29.50015360103297,N/A,337.03542404313276,-78.249999999999986,0.81949758354813251,154.04200805055751,10.899999999999999,13.00002080007552,N/A,N/A,N/A,N/A,61.000294401861126,N/A,-204.66122493190778,-78.249999999999986,-52.030104712041876,-209.07647773074135,10.899999999999999,N/A,N/A,N/A,N/A,5.0000008000044787,15.666730133694724,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4999987999990396,4.0000064000102409,14.000024000047361,2.00000160000128,2.00000160000128,2.00000160000128,0,6.00001440003456,6.00000480000384,4.00000320000256,0,8.0000096000127989,192.00158081383182,0,4.00000320000256,0,34.000059200113924,14.000014400016642,12.000009600007681,0,0,8.0000096000127989,6.0000080000115208,2.00000160000128,0,2.00000160000128,0,8.00000640000512,192.00166721536016,0,2.00000160000128,0,36.000073600176641,6.00000480000384,4.00000320000256,0,0,0,2.00000160000128,2.00000160000128,2.00000160000128,2.00000160000128,0,12.000016000023042,172.001286410555,0,2.00000160000128,0,26.00005280013184,8.00000640000512,2.00000160000128,0,2.00000160000128,2.00000160000128,6.00000480000384,2.00000160000128,4.0000064000102409,2.00000160000128,0,12.000016000023042,160.0011360086273,0,0,0,32.000060800143366,8.0000096000127989,4.00000320000256,0,6.00000480000384,4.00000320000256,2.00000160000128,0,0,0,0,10.000011200014081,190.00151521260173,0,0,2.00000160000128,30.000078400241925,12.000012800015361,2.00000160000128,0,6.0000080000115208,0,8.00000640000512,10.00001440002176,0,4.00000320000256,0,4.00000320000256,132.00087360677384,0,0,0,16.000016000017922,12.000012800015361,4.00000320000256,2.00000160000128,2.00000160000128,0,2.00000160000128,2.00000160000128,2.00000160000128,2.00000160000128,4.0000064000102409,6.00000480000384,140.00086080578822,0,2.00000160000128,0,28.00005440013312,8.00000640000512,12.0000192000384,2.00000160000128,4.00000320000256,0,0,0,0,2.00000160000128,0,4.00000320000256,118.00070880469892,2.00000160000128,0,0,26.00006240020096,8.0000160000358385,2.00000160000128,2.00000160000128,2.00000160000128,0,6.0000080000115208,0,0,2.00000160000128,0,2.00000160000128,122.00068640427136,0,0,0,18.000020800026881,8.00000640000512,0,0,2.00000160000128,2.00000160000128,2.00000160000128,0,0,0,0,6.00000480000384,94.000456002533141,0,0,4.0000064000102409,20.00003520007424,8.8000096000125438,5.6000067200104962,0.800000640000512,2.600002400002432,1.8000017600019198,3.4000033600037121,2.4000035200061434,1.4000014400016638,2.00000160000128,0.40000064000102409,7.2000076800092145,151.20107712850415,0.200000160000128,1.00000080000064,0.60000080000115208,26.600051360126081,
