,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
THERMO_06E,,Rounded Euhedral with one tip broken off. Broken off at angle so two lenths are different. Free from surface blemishes and inclusions. ,144.63182074006656,33.3385823816516,23.050655250733488,44.93076362458498,0.6831571196354634,100.72586561598384,23.826636122172168,23.654933096341843,0.003514721231264236,0.0007879468414877952,22.418473319557492,0.0011565625038391072,0.002292233230000488,198.19363176582522,0.16541623536864253,0.012417645501207792,7.50690854107164,0.002183038160604012,3.78885635811709e-05,1.7355886976656305,1.862346312585e-06,1.8872543777240245,0.6210244013283218,88.82141535697471,2.03319511203618
THERMO_06F,,"I believe euhedral, just rounded. Both tips present. Appears free from inclusions. Small surface scratches. ",39.649037298532676,39.61473146609978,99.9134762537244,39.96375901539344,0.6283071452765072,24.974359091574,25.40874914997565,101.73934416818811,0.00030725583698609435,0.00029861202860720284,97.18677162859474,0.0014266647385896974,0.002431984088807404,170.46640482693195,0.0017763594597745504,0.002100104023377847,118.22517181541541,8.732590582820595e-05,1.7860102939763567e-05,20.45223896663528,1.7306881453125002e-06,0.17753391205589786,0.8243338018196761,1.026389106891238,0.37125235548352176
GTHERMO_03A,,"whole euhedral grain, no visible inclusions, semi-smooth/partially abraided surface",214.55583538785984,4.270635621872814,1.9904541930321502,59.07789733145698,0.7545104058990968,162.72883863317637,3.2225441614856014,1.9803153445652408,0.2102820280841825,0.0039221366024152285,1.8651791777683797,0.03332444696901169,0.003673516999176247,11.023489759911815,0.4093974945960054,0.03154246613182214,7.704606537211063,0.1945651540647182,0.001594422783043864,0.819480132867734,5.298123439970625e-06,39.68990727882104,6.289858540781083,77.27216989838108,41.168024035904594
GTHERMO_03B,,"whole grain with breakage, no visible inclusions, smooth medium abraided surface",124.6931298826847,2.4490301871168008,1.9640458054272332,81.51329351445635,0.8170857601614167,102.1818521957535,2.0005161566430703,1.9577998574645217,0.26999912528006587,0.005328920880355089,1.9736807942720123,0.11752326716394502,0.004868174499012069,4.142306980132677,1.5212902287986687,0.05309658125112286,3.490233503507883,0.1664488837263108,0.0013855895416835923,0.8324414743218673,1.5869435202225e-05,17.013782900238958,7.405636411525691,95.86290938604884,18.754107456947494
GTHERMO_03C,,"Broken grain, one edge of the grain is broken, no visible inclusions, but intermediate abration surface",167.71158062482297,4.574281023794495,2.7274687930032284,52.85250228403207,0.7281021259535666,122.74667713028894,3.3439854219549363,2.7242981236921606,0.10033192983088708,0.002615856140767949,2.60720205938136,0.013998541804500894,0.0037488294878132798,26.780142818932283,0.3889428686894486,0.015410708371886296,3.962203606872395,0.06962043653277401,0.0005771991394257046,0.82906567118979,3.8175315803625e-06,26.281886009011068,3.666909234362284,101.88334019034257,27.143609679086204
GTHERMO_03E,,"whole euhedral grain, no visible inclusions, smooth medium abraided surface",176.35717879186848,6.906172811300512,3.9160145669210165,45.78097961026258,0.6882519646068124,122.13798415197735,4.767242873890047,3.903161581542172,0.0660780497973956,0.0026519302074890063,4.013330017487184,0.0235245659076862,0.003898228617918641,16.57088438195142,0.2832644460100843,0.01646528098658891,5.812688891426473,0.04788528045263998,0.000403193599187546,0.841999034727001,2.3070853826212496e-06,28.641354279796726,10.196660290464937,122.78021790777709,31.037569448055986
GTHERMO_03F,,"one of the edge is broken, not araided clear surface, no inclusion",215.42649533603023,7.030536464131845,3.2635430721580247,45.149681007688535,0.6779323598145461,147.52302575684809,4.764764156970793,3.2298443802421883,0.04760981165801223,0.00192283072716981,4.038727859252553,0.062107833370786236,0.002586416717579665,4.164396948350547,0.7528450627803186,0.031051965696337846,4.124615705343194,0.050849223797443166,0.0004290869044920709,0.8438416015971645,3.0498441599999997e-06,15.610571937555076,20.36426456976288,246.84705948395694,20.39617411144935
GTHERMO_03E,,"whole euhedral grain, no visible inclusions, smooth medium abraided surface",176.73122969399233,7.133104518602157,4.036131322660419,45.78097961026258,0.6883700462992381,122.41487007542919,4.916289818357942,4.016088744225795,0.06614530177978484,0.0027756070962897316,4.196227126652865,0.02258391277380946,0.003402782092312836,15.067283186902133,0.2746984282372372,0.013369259876603014,4.866886193122644,0.04788528045263998,0.000403193599187546,0.841999034727001,2.3070853826212496e-06,28.670504472024476,9.788936700795274,119.06730037235644,30.970904596711364
Durango_F,,,48.3311836023243,1.7156625746551626,3.549804591528055,NaN,1.0,48.3311836023243,1.7156625746551626,3.549804591528055,0.01595507776577801,0.0011786102510315574,7.387054255288899,0.30374054679215623,0.011777522188898949,3.8774942342347463,0.21947695236454365,0.012539103397919624,0.0,0.023044372046083717,0.0002171791017089952,0.9424387927546231,NaN,0.0,0.0,0.0,0.0
GTHERMO_03D,,"whole euhedral grain, no visible inclusions, smooth medium abraided surface",160.54447725130458,3.773872062176295,2.350670746692178,43.51295531355614,0.6728214841758228,108.68853510978158,2.545130953846617,2.341673803291111,0.09726943557939415,0.0022879314842382714,2.3521586926150047,0.04456041336921787,0.003422541099132087,7.680676278233007,0.45319579828168427,0.0192942114485971,4.25736768119919,0.06406200584407694,0.0005350505420587411,0.8352072886400435,2.1787440762656247e-06,44.64472750104469,20.452339425562354,208.00781662179597,49.451027266051845
ZB22_01A,,Euhedral with both terminations present but rounded. Mild staining and possibly small circular inclusion visable in image 1.,244.69801076690024,14.708974831997084,6.01107249948545,64.50957632037144,0.7614233802595276,187.29023276448459,11.30054399930925,6.033707061232371,0.025447077023710248,0.0017311302948403448,6.802864993992704,0.08675204451668325,0.009125415055230039,10.518962528283854,0.2276796759456303,0.01585628484148433,6.964295243142738,0.04729052645246915,0.0004089825099550833,0.8648296828882719,8.083257650325e-06,3.1481214783110505,10.732312177775906,28.166821570567663,5.670214840088388
ZB22_01B,,Euhedral with both rounded tips present. Small scuffs but overall clear grain. No inclusions noted. ,276.6774918069146,18.28117653581897,6.6073956419183135,55.13225424397947,0.7252735561503085,201.80815938584328,13.38957383224624,6.634803009449334,0.025915556887999923,0.0018295356719630047,7.05960392774798,0.07781348095325692,0.00962936152859049,12.374927082846881,0.05515092023442427,0.006065957354521341,10.99883252851885,0.048976329188875185,0.00042342969798472233,0.8645598904560268,4.4346412329449994e-06,5.843890300634234,17.546736447399557,12.436388275269591,9.96737336577313
ZB22_01C,,Euhedral with terminations more pointed then most detrital samples. Free of inclusions. Small scratches on surface. ,24.110090271499484,0.6919581997043592,2.8699942302676584,54.3573915652245,0.7205350701535803,17.474424558609293,0.5049852248589671,2.8898532433228032,0.03762978749944286,0.0013097155060155959,3.480528573367541,0.12950832344739294,0.005777618532815549,4.461194754916623,1.125653227788507,0.05424137242089906,4.818657387716405,0.00657210978980387,7.203781211543697e-05,1.096113948479652,4.253292568057499e-06,8.847213516898647,30.44895721963939,264.65454933484597,16.0027184635139
ZB22_01D,,"Euhedral with both terminations present, but rounded. Small chips present and one termination appears more deformed in image 1. ",64.80716164766503,9.98335794145188,15.40471405880738,43.99141630901287,0.6605965732970049,43.246108472293976,6.804533281423229,15.734440674084274,0.0019690830996194897,0.00030574727591444525,15.527393230561401,0.00750443283852267,0.0021131006758545296,28.158033009600718,0.07650680396432341,0.005367241209417194,7.015377628269561,0.000897716704272779,3.734539081515134e-05,4.160041874836677,2.312712158625e-06,0.8514172817728378,3.2448624488506845,33.080988344788125,1.6139599572527485
ZB22_01E,,Euhedral with both rounded tips present. Surface quite scuffed. Image 1 has a fracture but may be an inclusion. Leaning towards fracture/scratch but maybe have Andrea look. ,191.46613085295274,7.3074954174609825,3.816599512878436,59.62317163870754,0.7427396305265018,142.79229445024905,5.4819577539848625,3.8391131503912193,0.05328697369737054,0.0021785957838586756,4.088420926719243,0.19674666621352385,0.012995194248921422,6.60503910893112,0.2784940714988253,0.015013801819981265,5.391066940555893,0.07786665158240429,0.0006331311476371663,0.8130966656080488,6.0293471452499995e-06,8.837934259491217,32.63150412039611,46.189755671677766,16.506337727784302
