,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
Durango_A,"wrong watlow input, c=1,400C",,38.54096500430735,1.3172995232597808,3.4179204467572597,NaN,1,38.54096500430735,1.3172995232597808,3.4179204467572597,0.013847788299082543,0.0019460264369391995,14.052976510827579,0.24911502310661415,0.006293530847679213,2.5263554036987004,0.16681382508040785,0.00696146303580917,0,0.015221486176268098,0.00014805909364609115,0.9726980133972128,NaN,0,0,0,0
THERMO-04A,temp fluctuated between 800-1000C,"whole euhedral grain with two tips, no visible inclusions, smooth surface",84.88029133914526,1.7744971410926094,2.0905879481521565,71.47413776103804,0.790059413283765,67.17289135237057,1.3963400973261793,2.078725612690039,0.0937424224523435,0.002197576117567928,2.344270672848385,0.09703996434242716,0.0026401479820812035,2.7206811131595767,0.09089975845567853,0.006910659447714254,7.602505842833231,0.042523212036934724,0.000360345305688534,0.8474084821615687,1.0025411412616873e-05,9.350481351256036,9.679399712245566,9.066935481698254,11.625140283633744
THERMO-04B,,"Euhedral, possibly two small inclusions. One tip is chipped but still present.",97.515362865192,2.2527179308632417,2.310115929094642,64.69220122075741,0.7633236068591618,74.598909241592,1.7050430094499043,2.2856138605566527,0.07971188144374373,0.0027127957108447113,3.4032513870084142,0.2281719448517355,0.004723574531608379,2.07018200010423,0.25445925790814844,0.012336086434036104,4.847961333947233,0.05419282656814003,0.0004518336043449666,0.8337516844168443,9.018179918714998e-06,8.839020973436279,25.301329859057386,28.2162542998373,14.784833490314764
THERMO-04C,,Whole euhedral grain. Surface scuffs and possible staining. Tips appear a bit rounded,107.38906548475357,2.979011865494566,2.7740364924932766,79.52043606961594,0.8124780369383958,87.42158104044535,2.418958086458541,2.767003361949514,0.10322751093953832,0.00296177975589812,2.8691767620289443,0.0506486988726192,0.004099176711580713,8.093350476564241,0.11931183874002559,0.00539483179081364,4.5216232083797685,0.05475172505442912,0.0004697470614742852,0.8579584679885536,1.3251242406352499e-05,7.79002509908446,3.822184918173316,9.003822817612091,8.68823855485519
THERMO-04D,,Euhedral but rounded tips. Appears free from major surface blemishes or inclusions. ,81.90754772708026,2.9613361719481173,3.615461888586174,58.25804334150812,0.7457021982472625,61.22834614369389,2.217922099460317,3.622377933016811,0.03884091324441179,0.0014747166339784759,3.7968124608672786,0.04259996965297755,0.004003841143066921,9.398694824626643,0.12106593394870242,0.007105797540484781,5.869361684762306,0.016273021122920936,0.00015448295496675794,0.9493194521155327,4.9869852071325e-06,7.788455676359463,8.542228998804749,24.276377193890845,9.795879491078578
THERMO_04E,,Euhedral with one tip broken off. Surface somewhat scuffed. No obvious inclusions.,39.46127795991992,1.0956463756154082,2.776510118927815,60.78442009330585,0.7555619844907737,29.864388332253508,0.8341873198129167,2.7932509801715755,0.046086282229102535,0.0011933788436918982,2.5894448108428763,0.04993863188770458,0.004003009100780554,8.015856561273031,0.1686497344078246,0.011676590965982132,6.92357506934822,0.009375951641137133,0.00010254726959315348,1.0937265199110642,5.687845403624999e-06,8.102590516917118,8.779885588289286,29.650899846950857,10.1658636301651
THERMO_04F,,Euhedral although both tips appear rounded. Surface is somewhat scuffed and presence of small inclusion. ,88.47814079090453,3.9266327620270123,4.4379693412710886,39.5767260307392,0.6330513987875636,56.182723772529,2.5097047499259575,4.4670400105327355,0.01494189780133805,0.0007191140084401258,4.8127354235800555,0.033012282060944864,0.002923361368585474,8.855374987977438,0.02403752177302505,0.00449256591425573,18.689804867061195,0.006930239886911684,8.023834790632686e-05,1.1578004400376305,1.7293105874756252e-06,8.640378373644033,19.089851354657355,13.900060490645588,13.126493441988512
THERMO_11A,,"Whole grain, no visible inclusions, partially abraided surface",185.65648054673144,5.197130694471123,2.799326303701506,69.17070817357744,0.7829913737517745,146.07805423305635,4.075758991344192,2.790124096834991,0.07697651339473867,0.0024190818221142257,3.142623269657689,0.0890884387,0.004876647547885663,5.473939850161122,0.7089900440150159,0.025661649043128003,3.6194653591756936,0.07879058025688218,0.0006660667905503784,0.845363479211335,9.55747814307e-06,8.05406114902322,9.321333239417013,74.1817070781475,10.244574460286218
Durango_B,,,32.440214707635874,0.6040398176920997,1.8620093089270429,NaN,1,32.440214707635874,0.6040398176920997,1.8620093089270429,0.08554437222814221,0.0024943850984329623,2.915896199203581,1.5827171434867444,0.030639470509609808,1.9358778437258028,1.2816805064586383,0.07545269200867104,0,0.08100075695796803,0.0006872099389352704,0.8483994035905977,NaN,0,0,0,0
THERMO_11B,,"Broken grain, missing one edge, no visible inclusions, abraided surface",2417.2288405928102,58.35817166752261,2.414259282675555,63.213073890651934,0.7634915615772166,1950.0464481499193,44.46579004360758,2.2802426109282634,0.14154775835437647,0.0029537822373495947,2.086774295608806,0.17894924485340313,0.005963166020331765,3.332322539397607,0.01150446927653417,0.0019758932816593515,17.175005940427074,2.3130226947115093,0.018762798008281886,0.811180886862075,7.123177016484375e-06,19.871436302482483,25.122111164622307,1.6150755835367643,25.775132426168724
