,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
FCTZ_AM_04_re1,zirc,0.005795735896464347,9.283058953687657e-05,7514,1134,re-extract 0.67%,1678319585.310673,10000-3624-15028-001.csv
22DP01_C1_5,zirc,5.760367756676802,0.009031294960749517,7515,1134,,1678321166.823886,10000-3625-15030-001.csv
22DP01_C1_5_re1,zirc,0.4375724843022458,0.0006863051353988495,7516,1134,re-extract 7.00%,1678322589.5640204,10000-3626-15032-001.csv
22DP01_C1_5_re2,zirc,0.20909332456290772,0.0007058810482473295,7517,1134,re-extract 3.20%,1678324050.6029744,10000-3627-15034-001.csv
22DP01_C1_5_re3,zirc,0.2028655050418437,0.0006874094310627534,7518,1134,re-extract 3.01%,1678325695.2525082,10000-3628-15036-001.csv
std1135,std,1.1632451561344652,0.0024702725204981493,7519,1135,,1678326273.2309573,10000-3629-15038-001.csv
lb02_03092023,lb,0.004116423404184581,7.258933837964511e-05,7521,1135,,1678370525.5243318,10000-3631-15042-001.csv
hb01_03092023,hb,0.004001305875592625,6.959258651556488e-05,7522,1135,,1678372048.9166315,10000-3632-15044-001.csv
std1136,std,1.1604843676027667,0.0019472750381832418,7523,1136,,1678372603.009697,10000-3633-15046-001.csv
22DP01_C1_6,zirc,4.711670891262381,0.005475619644284226,7524,1136,,1678374144.2187269,10000-3634-15048-001.csv
22DP01_C1_6_re1,zirc,0.23287186360376072,0.0004992999602318199,7525,1136,re-extract 4.63%,1678375751.3846846,10000-3635-15050-001.csv
22DP01_C1_6_re2,zirc,0.004726688879724291,6.758854858728725e-05,7526,1136,re-extract 0.01%,1678377271.919144,10000-3636-15052-001.csv
22DP01_C1_7,zirc,5.20365020976644,0.005301303973453915,7527,1136,,1678378985.9037452,10000-3637-15054-001.csv
22DP01_C1_7_re1,zirc,0.004315571311277333,7.98933478389397e-05,7528,1136,re-extract 0.01%,1678380514.665173,10000-3638-15056-001.csv
22DP01_C1_8,zirc,4.36283596522853,0.007479782924166431,7529,1136,,1678382038.3381057,10000-3639-15058-001.csv
22DP01_C1_8_re1,zirc,0.004959806232794838,6.918332125699528e-05,7530,1136,re-extract 0.02%,1678383520.1293998,10000-3640-15060-001.csv
std1137,std,1.1665742844148919,0.0017905300300642317,7531,1137,,1678384158.250405,10000-3641-15062-001.csv
20UM08Z_08,zirc,1.6573089875574447,0.0021839374298678288,7532,1137,,1678385809.2985344,10000-3642-15064-001.csv
20UM08Z_08_re1,zirc,0.004933788023641031,5.739081338492061e-05,7533,1137,,1678387230.691103,10000-3643-15066-001.csv
20UM08Z_09,zirc,0.8678160624740145,0.0016362052849240782,7534,1137,,1678390658.3794284,10000-3644-15068-001.csv
20UM08Z_09_re1,zirc,0.025531900375866324,0.00017556371770516534,7535,1137,re-extract 2.42%,1678392098.200343,10000-3645-15070-001.csv
20UM08Z_09_re2,zirc,0.01569548100670147,0.00015831952831567807,7536,1137,re-extract 1.30%,1678393511.8755012,10000-3646-15072-001.csv
20UM08Z_10,zirc,1.7571182717806715,0.0023065978582600187,7537,1137,,1678395105.5047045,10000-3647-15074-001.csv
20UM08Z_10_re1,zirc,0.0050929815273618294,0.00010987621769393668,7538,1137,re-extract 0.06%,1678396542.0889077,10000-3648-15076-001.csv
std1138,std,1.166324704154076,0.0016948697395905944,7539,1138,,1678397114.4078934,10000-3649-15078-001.csv
FCTZ_AM_03,zirc,1.3728187381743904,0.001574538272147124,7540,1138,,1678398708.1950011,10000-3650-15080-001.csv
FCTZ_AM_03_re1,zirc,0.07214514537658809,0.00029300574118943957,7541,1138,re-extract 4.73%,1678400147.772882,10000-3651-15082-001.csv
FCTZ_AM_03_re2,zirc,0.032777312292562706,0.0001897302510039141,7542,1138,re-extract 1.96%,1678401368.5996897,10000-3652-15084-001.csv
20UM08Z_11,zirc,0.803337055526206,0.0013600970390206342,7543,1138,,1678402862.9009032,10000-3653-15086-001.csv
20UM08Z_11_re1,zirc,0.05438840832490179,0.0003043427715703616,7544,1138,re-extract 5.90%,1678404299.6830637,10000-3654-15088-001.csv
20UM08Z_11_re2,zirc,0.021987906029429252,0.00019578899675927935,7545,1138,re-extract 2.06%,1678405768.5616436,10000-3655-15090-001.csv
std1139,std,1.1690949294335518,0.0021566189223111653,7546,1139,,1678406322.2901828,10000-3656-15092-001.csv
20UM08Z_13,zirc,2.3824758869564704,0.004641279681353354,7547,1139,,1678407898.3533924,10000-3657-15094-001.csv
20UM08Z_13_re1,zirc,0.2511323552552559,0.0007268653960109423,7548,1139,re-extract 9.40%,1678409304.1147525,10000-3658-15096-001.csv
20UM08Z_13_re2,zirc,0.27557371238021533,0.0008190245755054045,7549,1139,re-extract 9.36%,1678410918.7102704,10000-3659-15098-001.csv
20UM08Z_13_re3,zirc,0.4198649196242766,0.0009713066518194208,7550,1139,re-extract 12.54%,1678412086.860118,10000-3660-15100-001.csv
20UM08Z_13_re4,zirc,0.11821157076070665,0.00047840580800314513,7551,1139,re-extract 3.33%,1678413255.1697514,10000-3661-15102-001.csv
20UM08Z_14,zirc,1.2368952046013217,0.001746448056767598,7552,1139,,1678414721.8017163,10000-3662-15104-001.csv
20UM08Z_14_re1,zirc,0.026615585450789802,0.0002121282299337192,7553,1139,re-extract 1.80%,1678416247.638817,10000-3663-15106-001.csv
std1140,std,1.1714249726955255,0.0009780268935722233,7554,1140,,1678416827.7013326,10000-3664-15108-001.csv
lb02_03102023,lb,0.004551900427850327,0.00012066132270165665,7556,1140,,1678457214.4947665,10000-3666-15112-001.csv
hb01_03102023,hb,0.004249951607983126,8.279885060365537e-05,7557,1140,,1678458661.9071226,10000-3667-15114-001.csv
std1141,std,1.1604250441736783,0.0018161103819460003,7558,1141,,1678459190.0807889,10000-3668-15116-001.csv
20UM08Z_15,zirc,2.5737841332420524,0.003688786090514865,7559,1141,,1678460685.2666965,10000-3669-15118-001.csv
20UM08Z_15_re1,zirc,0.04308412698253296,0.0007126574331419762,7560,1141,re-extract 1.49%,1678462071.101203,10000-3670-15120-001.csv
20UM08Z_16,zirc,5.589965358986164,0.006602052710446557,7561,1141,,1678463505.79438,10000-3671-15122-001.csv
20UM08Z_16_re1,zirc,0.5087235208850625,0.0011110168758371964,7562,1141,re-extract 8.28%,1678464919.903441,10000-3672-15124-001.csv
20UM08Z_16_re2,zirc,0.23571678911963784,0.0007755188532875673,7563,1141,re-extract 3.66%,1678466313.28266,10000-3673-15126-001.csv
20UM08Z_16_re3,zirc,0.17648593431968035,0.0005240056949704369,7564,1141,re-extract 2.65%,1678467385.4731495,10000-3674-15128-001.csv
std1142,std,1.1657758623021206,0.0015926732662671606,7565,1142,,1678467900.4972694,10000-3675-15130-001.csv
TR1704Z_01,zirc,3.0554001943181053,0.00384013205767152,7566,1142,,1678469319.5662718,10000-3676-15132-001.csv
TR1704Z_01_re1,zirc,0.01047492366298702,0.0001056805526567668,7567,1142,re-extract 0.20%,1678470699.3258736,10000-3677-15134-001.csv
TR1704Z_02,zirc,0.06622635225701595,0.00029027362708117124,7568,1142,,1678472144.7187471,10000-3678-15136-001.csv
TR1704Z_02_re1,zirc,0.0791435437046681,0.0002741352959114987,7569,1142,re-extract 53.07%,1678473606.1750174,10000-3679-15138-001.csv
