,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,Th_ng,Th_ng_1s,Sm_ng,Sm_ng_1s,He_pmol,He_pmol_1s,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
TR1704Z_05,,"medium gray; ""woody"" texture (trends parallel to c-axis); short; asymmetrical on one edge",18.46843904579166,0.3164720894715279,1.7135833119780706,39.31532996365746,0.6973513673758142,12.885279514180812,0.2200370218381716,1.7076619998503815,3.073471530648366,0.0522866459691467,0.26304068976239925,0.004945785062509807,0,0,0.21789370247634376,0.0012635096296412208,2.0012558335999996e-06,1535.7714286431785,131.4378128703431,0.0,1566.6593146677092
TR1704Z_06,,medium-dark gray smoothly equant (tips still distinct); uniform damage throughout w/some darker zones,19.80840594936444,0.32653449222319353,1.6484642583451823,48.72307401977478,0.7501226905746972,14.865418656286767,0.24409267706389484,1.6420168359043494,4.8786389555554734,0.08264994966062983,1.1237155423517566,0.022105530293770593,0,0,0.4125304768797569,0.0022293895959100414,3.7136183525e-06,1313.7157597983066,302.59316808774213,0.0,1384.825154298926
TR1704Z_07,,"a good damaged grain; medium-dark gray; uniform, moderate damage",9.25214221196034,0.1352134824366158,1.4614289246637813,59.268506069778155,0.7927104914464868,7.335471830493349,0.10698745759126806,1.4584945599071653,21.15718663529013,0.30510074113459845,1.7811435158105569,0.03189102396201464,0,0,0.8531853545482114,0.004467368264681716,7.823731519999998e-06,2704.2321916601422,227.6590794632172,0.0,2757.732075333998
TR1704Z_08,,dark brown; skewed tips; great shape and no visible fractures,22.250432677817713,0.30588128056884784,1.3747205953158488,59.76415572520234,0.7939875123983442,17.67377339919665,0.24235990539894695,1.3712968924336397,11.172866159604576,0.1514829330952456,1.510229298697731,0.030427338431108206,0,0,1.099477837192627,0.005757461592004183,7.1989581216e-06,1552.0115509605655,209.78442618889358,0.0,1601.3108911149554
FCTZ_AM_06,,"bright, clear to edges, distinct dark, round central inclusion; minor clear elongate inclusions",28.05627762722307,0.4363098405197994,1.5551237634476747,51.24281844796317,0.7596024499624535,21.324902368189875,0.3296040241572276,1.5456296983984994,1.5355545130361348,0.02660425908320451,0.7941644064510106,0.01052952724240915,0,0,0.1983973497797024,0.0007857283158439836,4.566661615e-06,336.2531850383521,173.90480692557523,0.0,377.12081466586227
TR0815Z_01,,light to medium cocoa brown; visible fractures/damage; no apparent intrusions; all grains from this sample packed in Alfa Aesar tubes (labeled new batch 11/12/14),56.908847827270876,0.9349651610650604,1.6429170449959851,52.1251201364905,0.765631958063545,43.62310179690166,0.7137611883945092,1.636199992649776,3.181315852033117,0.05313488613062962,0.5629662413017676,0.009237788890072473,0,0,0.7819825481913211,0.004101488250765803,4.716183062500001e-06,674.5530887740252,119.36903929325953,0.0,702.6048130079412
TR0815Z_03,,light brown; significant fracturing; bubble inclusions,14.290768178418238,0.2159486802007726,1.511106173612808,67.61214320495208,0.8158844929584413,11.662460223005123,0.17569509166981653,1.5065011010562257,12.273838206683907,0.20103926413938653,3.1887444460399146,0.0620075855860878,0,0,0.8193989742029584,0.0018402569470138174,1.2389654551333332e-05,990.65217321681,257.3715379091625,0.0,1051.134484625463
TR0815Z_04,,clear relative to rest of sample; clear intrusions; some fractures,60.53205112780669,1.0501059427535846,1.7347932594195474,56.11227812526199,0.7814373035927642,47.35789546008419,0.8184227699964856,1.7281654136981166,5.166077257148926,0.09456872236338817,0.7167751925669472,0.013400505336722518,0,0,1.3670608385268617,0.00311969248078263,7.207803338933333e-06,716.7339360168285,99.44433260203535,0.0,740.1033541783067
TR0815Z_05,,medium gray; moderate damage,12.438923261103506,0.27005074341146085,2.1710138228435665,51.0337222060342,0.7547690361030557,9.391807497680434,0.20229170417696082,2.1539166366742752,6.852206296511418,0.18737918948702584,8.509177709673459,0.22726515421599458,0,0,0.4491799948313154,0.0016660951336894033,4.526070183066667e-06,1513.9416799473188,1880.0366245995797,0.0,1955.75028672822
TR0815Z_07,,dark gray; nicely uniform damage; equant; straight edges,19.253100024864665,0.2771844608718623,1.439687429628937,52.944503974629164,0.7685558090789889,14.803092973995232,0.2123077519448726,1.4342121090358355,5.4108744607077,0.08209432142739327,1.3054042975427975,0.02165476912249331,0,0,0.45673424243395255,0.0017007334818616524,5.534995852800001e-06,977.5751607782126,235.8455782550279,0.0,1032.9988716681441
TR0815Z_08,,relatively clear for sample; still has some damage; one face slightly rough,27.618524541315104,0.42323187663886397,1.532420300026321,53.09226681357298,0.7691512319208399,21.255043952151027,0.324416819371695,1.5263050977547554,3.632343050098998,0.058821416651647924,0.8780982692416862,0.015394282733093075,0,0,0.44054765484077024,0.001661274169091052,5.943274703999999e-06,611.1686285768221,147.74653923546563,0.0,645.8890652971565
labFCT12,,,27.0706291935826,0.4965588036923364,1.8343083204362731,40.70182555938129,0.7036335156406427,19.061934396814408,0.3480300368504477,1.8257855137126573,0.8284933644951972,0.01339553391659585,0.3752835553614315,0.0072044215399701935,0,0,0.09436738564102737,0.0010827500955385917,2.3680155999999994e-06,349.86820378007536,158.48018710748002,0.0,387.11104775033317
