count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1682796996.9073637,1.0869838015792332e-12,1.544908645456644e-11,1.803399790611948e-10,8.593732821714217e-13,9.533910797334191e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),861,2:36:32 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0869838015792332e-12, 1.544908645456644e-11, 1.803399790611948e-10, 8.593732821714217e-13, 9.533910797334191e-14]",True
2,1682796998.2390673,1.0609959091856247e-12,1.5631116193071115e-11,1.8017395908564993e-10,8.065847794357095e-13,9.272033959844758e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),862,2:36:34 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0609959091856247e-12, 1.5631116193071115e-11, 1.8017395908564993e-10, 8.065847794357095e-13, 9.272033959844758e-14]",False
3,1682797000.8421624,1.0565442834856165e-12,1.570058145994313e-11,1.810950556180302e-10,8.338268769024493e-13,9.740356443502587e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),863,2:36:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0565442834856165e-12, 1.570058145994313e-11, 1.810950556180302e-10, 8.338268769024493e-13, 9.740356443502587e-14]",True
4,1682797003.3593776,9.828163673522572e-13,1.6073335371014075e-11,1.8064674756068655e-10,8.26235401710923e-13,9.305608312994845e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),864,2:36:40 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.828163673522572e-13, 1.6073335371014075e-11, 1.8064674756068655e-10, 8.26235401710923e-13, 9.305608312994845e-14]",False
5,1682797005.94474,8.910364850470143e-13,1.5856942495173776e-11,1.8044200855715786e-10,8.172373368309227e-13,1.0184286411158566e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),865,2:36:42 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.910364850470143e-13, 1.5856942495173776e-11, 1.8044200855715786e-10, 8.172373368309227e-13, 1.0184286411158566e-13]",True
6,1682797008.528288,8.877956421231292e-13,1.570724800226131e-11,1.8087958908452606e-10,8.188747531619189e-13,9.87088896405898e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),866,2:36:45 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.877956421231292e-13, 1.570724800226131e-11, 1.8087958908452606e-10, 8.188747531619189e-13, 9.87088896405898e-14]",False
7,1682797011.5552123,8.885624441096196e-13,1.5677563414140394e-11,1.8099982623809296e-10,8.97453444025087e-13,1.0026674586091633e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),867,2:36:48 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.885624441096196e-13, 1.5677563414140394e-11, 1.8099982623809296e-10, 8.97453444025087e-13, 1.0026674586091633e-13]",True
8,1682797014.0697556,8.350573921581117e-13,1.5555823990043294e-11,1.8099383103376e-10,8.272211041160382e-13,9.815897552244157e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),868,2:36:50 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.350573921581117e-13, 1.5555823990043294e-11, 1.8099383103376e-10, 8.272211041160382e-13, 9.815897552244157e-14]",False
9,1682797016.5989516,7.996914220230467e-13,1.5561042038259032e-11,1.8128981649212506e-10,8.50122489765015e-13,9.509493209157102e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),869,2:36:53 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.996914220230467e-13, 1.5561042038259032e-11, 1.8128981649212506e-10, 8.50122489765015e-13, 9.509493209157102e-14]",True
10,1682797019.176532,8.334455087882775e-13,1.574483772526225e-11,1.8069991336577829e-10,8.310238348158139e-13,1.007718824293409e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),870,2:36:55 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.334455087882775e-13, 1.574483772526225e-11, 1.8069991336577829e-10, 8.310238348158139e-13, 1.007718824293409e-13]",False
