count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1673367466.2268572,4.2337167842701473e-13,8.985530201843783e-12,1.1406111471989888e-10,1.2857463704829541e-10,8.870408883332806e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1426,10:17:43 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[4.2337167842701473e-13, 8.985530201843783e-12, 1.1406111471989888e-10, 1.2857463704829541e-10, 8.870408883332806e-14]",False
2,1673367468.7602887,3.8531851320744437e-13,8.39538334684864e-12,1.1447931491659347e-10,1.2882338251696268e-10,8.795260797878762e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1427,10:17:46 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.8531851320744437e-13, 8.39538334684864e-12, 1.1447931491659347e-10, 1.2882338251696268e-10, 8.795260797878762e-14]",True
3,1673367471.3654811,3.9928520559340264e-13,8.64931824079429e-12,1.1446069092535538e-10,1.2976558716459863e-10,6.927660891773921e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1428,10:17:48 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.9928520559340264e-13, 8.64931824079429e-12, 1.1446069092535538e-10, 1.2976558716459863e-10, 6.927660891773921e-14]",False
4,1673367473.9157772,3.9685176802736755e-13,8.521678154793655e-12,1.1371780600510917e-10,1.2982692698670917e-10,7.752471082624057e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1429,10:17:51 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.9685176802736755e-13, 8.521678154793655e-12, 1.1371780600510917e-10, 1.2982692698670917e-10, 7.752471082624057e-14]",True
5,1673367476.4935338,3.461845339471775e-13,8.246365396091804e-12,1.1521363724176226e-10,1.295046431204483e-10,8.83225919701483e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1430,10:17:53 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.461845339471775e-13, 8.246365396091804e-12, 1.1521363724176226e-10, 1.295046431204483e-10, 8.83225919701483e-14]",False
6,1673367479.0245616,3.857611929544702e-13,8.727764171101438e-12,1.1444240000102468e-10,1.28750426986457e-10,8.170338862932558e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1431,10:17:56 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.857611929544702e-13, 8.727764171101438e-12, 1.1444240000102468e-10, 1.28750426986457e-10, 8.170338862932558e-14]",True
7,1673367482.050497,3.700601565632955e-13,8.69151799143264e-12,1.1487941847798666e-10,1.291572959694065e-10,8.517643377723913e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1432,10:17:59 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.700601565632955e-13, 8.69151799143264e-12, 1.1487941847798666e-10, 1.291572959694065e-10, 8.517643377723913e-14]",False
8,1673367484.5755212,3.858632434839554e-13,8.48882856369082e-12,1.1527988286186286e-10,1.2994660902876376e-10,8.64561718115324e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1433,10:18:01 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.858632434839554e-13, 8.48882856369082e-12, 1.1527988286186286e-10, 1.2994660902876376e-10, 8.64561718115324e-14]",True
9,1673367487.113438,3.4497648878153986e-13,8.70485888232464e-12,1.146629943771238e-10,1.2978812469199852e-10,8.841777136836537e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1434,10:18:04 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.4497648878153986e-13, 8.70485888232464e-12, 1.146629943771238e-10, 1.2978812469199852e-10, 8.841777136836537e-14]",False
10,1673367489.658019,3.7215993091074817e-13,8.306261060908593e-12,1.1517246184533647e-10,1.3082766814331848e-10,7.143510636535913e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1435,10:18:07 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.7215993091074817e-13, 8.306261060908593e-12, 1.1517246184533647e-10, 1.3082766814331848e-10, 7.143510636535913e-14]",True
11,1673367492.191869,3.306583251563161e-13,8.307504857640868e-12,1.1511079589521245e-10,1.3053569336562987e-10,7.826943574599371e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1436,10:18:09 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.306583251563161e-13, 8.307504857640868e-12, 1.1511079589521245e-10, 1.3053569336562987e-10, 7.826943574599371e-14]",False
12,1673367494.7607346,3.2315954925053736e-13,8.701238514430276e-12,1.1514437320281345e-10,1.3050140135195676e-10,8.247501531548351e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1437,10:18:12 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.2315954925053736e-13, 8.701238514430276e-12, 1.1514437320281345e-10, 1.3050140135195676e-10, 8.247501531548351e-14]",True
13,1673367497.9448051,3.076204655588777e-13,8.476098295462364e-12,1.1610669370387683e-10,1.311313974072803e-10,7.629531365406853e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1438,10:18:14 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.076204655588777e-13, 8.476098295462364e-12, 1.1610669370387683e-10, 1.311313974072803e-10, 7.629531365406853e-14]",False
14,1673367500.477605,3.64503159643384e-13,8.114785753077225e-12,1.1629049112560352e-10,1.316375064508435e-10,8.051157261495731e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1439,10:18:17 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.64503159643384e-13, 8.114785753077225e-12, 1.1629049112560352e-10, 1.316375064508435e-10, 8.051157261495731e-14]",True
15,1673367503.002005,3.220725010473491e-13,8.453480970782579e-12,1.160084459050914e-10,1.3086368100267975e-10,8.498593945553343e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1440,10:18:20 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.220725010473491e-13, 8.453480970782579e-12, 1.160084459050914e-10, 1.3086368100267975e-10, 8.498593945553343e-14]",False
16,1673367505.5294325,3.322094118893282e-13,8.282746884191727e-12,1.1562751450755471e-10,1.3083685523884725e-10,8.236083527419363e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1441,10:18:22 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.322094118893282e-13, 8.282746884191727e-12, 1.1562751450755471e-10, 1.3083685523884725e-10, 8.236083527419363e-14]",True
17,1673367508.0561507,3.1547236611223495e-13,8.415082866641832e-12,1.154737069852807e-10,1.3178522162426987e-10,8.617049131534604e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1442,10:18:25 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.1547236611223495e-13, 8.415082866641832e-12, 1.154737069852807e-10, 1.3178522162426987e-10, 8.617049131534604e-14]",False
18,1673367510.5798502,3.204783172779807e-13,8.382928899652864e-12,1.1646349162841574e-10,1.313127245827772e-10,8.640822297045422e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1443,10:18:27 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.204783172779807e-13, 8.382928899652864e-12, 1.1646349162841574e-10, 1.313127245827772e-10, 8.640822297045422e-14]",True
19,1673367513.1530664,3.143191002613621e-13,8.49079920955953e-12,1.1659902210414685e-10,1.312095293526383e-10,7.52908342225786e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1444,10:18:30 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.143191002613621e-13, 8.49079920955953e-12, 1.1659902210414685e-10, 1.312095293526383e-10, 7.52908342225786e-14]",False
20,1673367516.1846042,3.493530605861578e-13,8.531520975796347e-12,1.1606947347697627e-10,1.3123942210757633e-10,8.701047017221561e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1445,10:18:33 AM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[3.493530605861578e-13, 8.531520975796347e-12, 1.1606947347697627e-10, 1.3123942210757633e-10, 8.701047017221561e-14]",True
