,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
Z23TR01_6_Mag,,"one tip is rough, fractured fabric, inclusions, zonation?",10.682259071471881,0.1619569154543681,1.5161298220794084,39.117708704426086,0.6934746620285049,7.410297871719815,0.11177346974895835,1.5083532630385,5.015341799138097,0.0738022149974396,1.4715291191145285,1.8608716195732518,0.02694742894612048,1.4481079007642803,0,0,0,0.21795435012954237,0.001640764983357667,,1842.4646958422052,683.6204589580789,0.0,2003.1155036973537,0.752802126859349,2.7220829850666663e-06
Z23TR01_7_Mag,,"Small, inclusions, clear, Zonation, core?",32.653958053941686,0.8085161685446404,2.476012761482199,38.229907379093824,0.6882860216840315,22.495810461965167,0.5539216631114763,2.4623325487562244,2.257127513946676,0.057849502041274446,2.5629700441745236,0.519561786743866,0.015881935966473644,3.0567944702028544,0,0,0,0.28901683120473926,0.002145052992376255,,1237.6095517837794,284.8818358922573,0.0,1304.5567832184597,0.7421896446081722,1.8237799722000001e-06
Z23TR02W_1_Mag,,dark weird shape with rough edges,8.221082893875774,0.14588572726854904,1.7745317636588407,59.254128352793565,0.7903930406795355,6.499082106145762,0.11487449956954938,1.7675495969026147,32.09225382328142,0.590858076402495,1.8411236544996268,14.483973193973705,0.2426841289640695,1.6755356124591712,0,0,0,1.2444831508775591,0.0091164469971923,,4085.4985219085156,1843.8795667387503,0.0,4518.810220092122,0.7325488489549858,7.855162265066667e-06
Z23TR02W_2_Mag,,dark and rough edges,7.034488446279749,0.14355436958058707,2.0407222312875795,66.43033559092946,0.8124644557483036,5.716039076916124,0.1162931915375899,2.0345065870391417,62.89139699466279,1.3300738885590717,2.1148741356022778,20.039158399833763,0.36147657308192266,1.8038510693389267,0,0,0,2.083799724150385,0.015359895875269324,,5474.577863288939,1744.3710621339924,0.0,5884.505062890427,0.7371099869749681,1.1487898896533331e-05
Z23TR02W_3_Mag,,"yellowish, rough edges, dark and cloudy",9.021286159676928,0.13914407613833266,1.542397322016839,51.93622181515366,0.7643487195321164,6.896801906904118,0.10606086819444006,1.5378268018437167,8.406641470287443,0.12388157998561908,1.473615598137115,2.0733504178208593,0.04492991166711553,2.1670196837415423,0,0,0,0.3307718029410518,0.002464355052650877,,1921.1902537964088,473.82782166942445,0.0,2032.5397918887236,0.7450317804417143,4.3757464694999995e-06
Z23TR02W_4_Mag,,weird shape with broken tip? Dark and rough,8.171717550651712,0.1698808456920615,2.0788878793114076,46.853162188453474,0.7413464136470321,6.059243898506655,0.1255832742113525,2.072589853039311,13.940135780861132,0.27692673413260926,1.986542588149041,2.4938497869997884,0.060192431159996625,2.413634994127324,0,0,0,0.47452838441594025,0.004557280691358259,,3819.0234157376094,683.2121925928691,0.0,3979.5782809969337,0.960381052224612,3.6501833749999993e-06
FCTVV_Z3_EM,,"clear, zircon inclusions (empty maybe)",28.956071981282392,0.6863001235408839,2.3701423452204353,39.96353866681213,0.6983030969304971,20.23643897900852,0.4761849451362835,2.3531064216892874,1.2051422705014025,0.02984333875190517,2.4763332498069937,0.6060188848692452,0.010202358442668105,1.6835050354692114,0,0,0,0.14729869172008522,0.0014424922604721457,,433.62333961531834,218.05220774275995,0.0,484.86560843486694,0.9792974015094065,2.7792375557333336e-06
Z23TR02W_5_Mag,,"clear with dark spot inside, inclusions maybe core",55.457951276466645,1.06768176203286,1.9252095280445862,47.348536517162444,0.742459755424791,41.22770733086132,0.7896876779071962,1.9154295230869396,8.651829855825483,0.16109801260302373,1.8620108727005604,3.1577582131368365,0.06209263188314048,1.9663516866118527,0,0,0,2.095329817511021,0.019897965885556056,,2527.4211540945835,922.4620733871881,0.0,2744.1997413405725,0.9496340728445438,3.4231848703999995e-06
Z23TR02W_6_Mag,,"weird shape , yellowish , cloudy, core ?",16.907140473937652,0.36745757032079535,2.173386865077693,36.304926876921996,0.6748567480422749,11.415362696025692,0.24725561302438556,2.165989987426932,3.0014946162286753,0.061438241516508285,2.0469215964713054,0.2655273917828745,0.008414170706639839,3.1688522416249336,0,0,0,0.18861698502254537,0.0018476543405352615,,1904.6472418844196,168.4947264837889,0.0,1944.24350260811,0.979580041699008,1.575879538333333e-06
Z23TR02W_7_Mag,,dark maybe a broken tip,7.150593482749351,0.12349973245133239,1.727125625995559,54.48193386739861,0.7743604150073407,5.538025213334732,0.09538739718273025,1.7224081420404467,23.817355760543265,0.3770446959406317,1.5830669858207278,6.744542900734624,0.13926767175226898,2.0648941492699198,0,0,0,0.758575881226841,0.00724287893127528,,4089.953418262149,1158.1834091412206,0.0,4362.126519410336,0.954799527709925,5.823380690399998e-06
