count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1691082401.878973,1.2503540954347803e-12,1.3137465941504e-11,1.5872113345860583e-10,6.901178305034061e-13,7.578380062161702e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2717,12:06:39 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2503540954347803e-12, 1.3137465941504e-11, 1.5872113345860583e-10, 6.901178305034061e-13, 7.578380062161702e-14]",False
2,1691082404.4345856,1.160716705042586e-12,1.2822910268328602e-11,1.6009185643817148e-10,6.799468215031024e-13,8.222014648978648e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2718,12:06:41 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.160716705042586e-12, 1.2822910268328602e-11, 1.6009185643817148e-10, 6.799468215031024e-13, 8.222014648978648e-14]",True
3,1691082407.4564888,1.2218625633844682e-12,1.3136399086566275e-11,1.6014405079811667e-10,7.024137673415642e-13,8.414231496885888e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2719,12:06:44 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.2218625633844682e-12, 1.3136399086566275e-11, 1.6014405079811667e-10, 7.024137673415642e-13, 8.414231496885888e-14]",False
4,1691082409.9651349,1.0640304826461944e-12,1.2938349176760955e-11,1.6128466617804094e-10,7.826677131915483e-13,7.754088576740134e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2720,12:06:47 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0640304826461944e-12, 1.2938349176760955e-11, 1.6128466617804094e-10, 7.826677131915483e-13, 7.754088576740134e-14]",True
5,1691082412.4726129,1.0410356387699493e-12,1.2984187509890166e-11,1.5986059698214206e-10,7.55583096090362e-13,7.722805955932138e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2721,12:06:49 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.0410356387699493e-12, 1.2984187509890166e-11, 1.5986059698214206e-10, 7.55583096090362e-13, 7.722805955932138e-14]",False
6,1691082415.000555,1.024979471957177e-12,1.2884170293159247e-11,1.6032965233225838e-10,7.8737493955372e-13,8.057625205080965e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2722,12:06:52 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[1.024979471957177e-12, 1.2884170293159247e-11, 1.6032965233225838e-10, 7.8737493955372e-13, 8.057625205080965e-14]",True
7,1691082417.576685,9.423609895892193e-13,1.273955940739313e-11,1.613478101125665e-10,7.316549167739328e-13,8.049842666361592e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2723,12:06:55 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.423609895892193e-13, 1.273955940739313e-11, 1.613478101125665e-10, 7.316549167739328e-13, 8.049842666361592e-14]",False
8,1691082420.6049182,9.329355864229338e-13,1.263096658515872e-11,1.606992733327317e-10,6.619082452280489e-13,8.250397706601603e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2724,12:06:57 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[9.329355864229338e-13, 1.263096658515872e-11, 1.606992733327317e-10, 6.619082452280489e-13, 8.250397706601603e-14]",True
9,1691082423.1122856,8.566281364807971e-13,1.2935048865347909e-11,1.626568602031142e-10,7.07019403960174e-13,8.156331648490403e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2725,12:07:00 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.566281364807971e-13, 1.2935048865347909e-11, 1.626568602031142e-10, 7.07019403960174e-13, 8.156331648490403e-14]",False
10,1691082425.6198525,8.5794414107776e-13,1.2999847726069547e-11,1.6227115484657162e-10,7.112164047799741e-13,7.991850725034416e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2726,12:07:02 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.5794414107776e-13, 1.2999847726069547e-11, 1.6227115484657162e-10, 7.112164047799741e-13, 7.991850725034416e-14]",True
11,1691082428.1350958,8.899324961848809e-13,1.2804021731760429e-11,1.6298713767515238e-10,7.469524131165084e-13,8.189814522082187e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2727,12:07:05 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.899324961848809e-13, 1.2804021731760429e-11, 1.6298713767515238e-10, 7.469524131165084e-13, 8.189814522082187e-14]",False
12,1691082430.7154434,8.808572361101996e-13,1.2824071665695769e-11,1.6282815373802606e-10,6.882519727746672e-13,8.111009287175078e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2728,12:07:08 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.808572361101996e-13, 1.2824071665695769e-11, 1.6282815373802606e-10, 6.882519727746672e-13, 8.111009287175078e-14]",True
13,1691082433.7417662,7.697803982784079e-13,1.2759404643958305e-11,1.6293613680495866e-10,7.599787227481614e-13,8.417715851617713e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2729,12:07:10 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.697803982784079e-13, 1.2759404643958305e-11, 1.6293613680495866e-10, 7.599787227481614e-13, 8.417715851617713e-14]",False
14,1691082436.2517812,7.898359158549362e-13,1.2539803397049187e-11,1.6388070067652194e-10,7.745274148603098e-13,8.328316606232705e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2730,12:07:13 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.898359158549362e-13, 1.2539803397049187e-11, 1.6388070067652194e-10, 7.745274148603098e-13, 8.328316606232705e-14]",True
15,1691082438.7604644,8.024632390871145e-13,1.2720668268739743e-11,1.6277314218715588e-10,7.833133555852634e-13,8.297552369588429e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2731,12:07:16 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[8.024632390871145e-13, 1.2720668268739743e-11, 1.6277314218715588e-10, 7.833133555852634e-13, 8.297552369588429e-14]",False
16,1691082441.2689252,7.829650014272438e-13,1.3051856470602807e-11,1.6277219849758495e-10,7.976692223410353e-13,8.324964388640652e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2732,12:07:18 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.829650014272438e-13, 1.3051856470602807e-11, 1.6277219849758495e-10, 7.976692223410353e-13, 8.324964388640652e-14]",True
17,1691082443.8667276,7.576940377201913e-13,1.2761626824731032e-11,1.636391161463635e-10,7.378948797473472e-13,8.230987099582324e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2733,12:07:21 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.576940377201913e-13, 1.2761626824731032e-11, 1.636391161463635e-10, 7.378948797473472e-13, 8.230987099582324e-14]",False
18,1691082446.460216,7.086680417836555e-13,1.27631238910908e-11,1.6414264392139444e-10,7.79581423287351e-13,8.464747186607419e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),2734,12:07:24 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[7.086680417836555e-13, 1.27631238910908e-11, 1.6414264392139444e-10, 7.79581423287351e-13, 8.464747186607419e-14]",True
