count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1726609038.7781034,6.711667896799889e-13,6.8837544171806986e-12,1.0483182377729605e-10,2.7537426007008536e-13,-6.844948463287717e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1557,4:37:14 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.711667896799889e-13, 6.8837544171806986e-12, 1.0483182377729605e-10, 2.7537426007008536e-13, -6.844948463287717e-14]",False
2,1726609039.3978539,6.809631526195903e-13,6.9626765290820014e-12,1.0571788583435549e-10,3.0056008680154345e-13,-6.14626351116282e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1558,4:37:16 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.809631526195903e-13, 6.9626765290820014e-12, 1.0571788583435549e-10, 3.0056008680154345e-13, -6.14626351116282e-14]",True
3,1726609041.9241416,6.23776529561082e-13,6.996942088222102e-12,1.0593514954138072e-10,2.963266025786393e-13,-6.045259914400428e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1559,4:37:19 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[6.23776529561082e-13, 6.996942088222102e-12, 1.0593514954138072e-10, 2.963266025786393e-13, -6.045259914400428e-14]",False
4,1726609044.4740975,5.606608927122281e-13,6.9261007519527684e-12,1.0553075774355491e-10,2.914418381107231e-13,-5.84433692304813e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1560,4:37:22 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.606608927122281e-13, 6.9261007519527684e-12, 1.0553075774355491e-10, 2.914418381107231e-13, -5.84433692304813e-14]",True
5,1726609047.5044093,5.228140511660817e-13,7.008535245212055e-12,1.056058435144891e-10,2.731074643779613e-13,-6.040777416043558e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1561,4:37:24 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.228140511660817e-13, 7.008535245212055e-12, 1.056058435144891e-10, 2.731074643779613e-13, -6.040777416043558e-14]",False
6,1726609050.0118613,5.193929054209123e-13,7.089610582627914e-12,1.0567026420549297e-10,2.724460468426365e-13,-6.102457677636258e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1562,4:37:27 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.193929054209123e-13, 7.089610582627914e-12, 1.0567026420549297e-10, 2.724460468426365e-13, -6.102457677636258e-14]",True
7,1726609052.5398111,4.838557397628118e-13,6.909830346790713e-12,1.0592967475409054e-10,2.79320268086955e-13,-6.441369789986218e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1563,4:37:29 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.838557397628118e-13, 6.909830346790713e-12, 1.0592967475409054e-10, 2.79320268086955e-13, -6.441369789986218e-14]",False
8,1726609055.069376,4.682559678545473e-13,6.975661801661426e-12,1.0596417493458077e-10,2.788247605890748e-13,-6.469114523580122e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1564,4:37:32 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.682559678545473e-13, 6.975661801661426e-12, 1.0596417493458077e-10, 2.788247605890748e-13, -6.469114523580122e-14]",True
9,1726609057.656079,4.698817290121893e-13,6.8887018485341844e-12,1.0451195464611374e-10,2.6211693406053005e-13,-6.030093281260071e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1565,4:37:35 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.698817290121893e-13, 6.8887018485341844e-12, 1.0451195464611374e-10, 2.6211693406053005e-13, -6.030093281260071e-14]",False
10,1726609060.2451549,4.227157903227696e-13,6.965015370008487e-12,1.0619613521889448e-10,2.8238343737982396e-13,-6.467459760014366e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1566,4:37:37 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.227157903227696e-13, 6.965015370008487e-12, 1.0619613521889448e-10, 2.8238343737982396e-13, -6.467459760014366e-14]",True
11,1726609063.2742314,4.646846601084886e-13,7.0436742376223105e-12,1.0592630245165324e-10,2.8650627877102597e-13,-5.787693458172982e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1567,4:37:40 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.646846601084886e-13, 7.0436742376223105e-12, 1.0592630245165324e-10, 2.8650627877102597e-13, -5.787693458172982e-14]",False
12,1726609065.782352,4.045637793954199e-13,7.0314773968627176e-12,1.0564246005762001e-10,2.9760368431760997e-13,-5.762666683900228e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1568,4:37:43 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[4.045637793954199e-13, 7.0314773968627176e-12, 1.0564246005762001e-10, 2.9760368431760997e-13, -5.762666683900228e-14]",True
13,1726609068.2869394,3.76777032967332e-13,6.990478074869744e-12,1.06204690875078e-10,2.9566258295810055e-13,-6.441981686587314e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),1569,4:37:45 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.76777032967332e-13, 6.990478074869744e-12, 1.06204690875078e-10, 2.9566258295810055e-13, -6.441981686587314e-14]",False
