count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
,,,,,,,,,,,,,,,,
1,1727817017,3.29E-13,6.71E-12,1.07E-10,1.71E-11,-7.23E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12501,4:10:12 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.289609796E-13,6.711136855E-12,1.069692598E-10,1.709357482E-11,-7.232666614E-14]",TRUE
2,1727817017,3.34E-13,6.46E-12,1.06E-10,1.73E-11,-6.52E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12502,4:10:15 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.338037583E-13,6.459206434E-12,1.059287935E-10,1.729081114E-11,-6.523348349E-14]",FALSE
3,1727817019,3.06E-13,6.42E-12,1.07E-10,1.72E-11,-6.89E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12503,4:10:17 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.059848111E-13,6.41721138E-12,1.065096206E-10,1.717314832E-11,-6.885755123E-14]",TRUE
4,1727817022,3.05E-13,6.49E-12,1.07E-10,1.73E-11,-6.99E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12504,4:10:20 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.051665637E-13,6.494506755E-12,0.000000000106681726,1.731120976E-11,-6.992555813E-14]",FALSE
5,1727817025,3.15E-13,6.62E-12,1.06E-10,1.72E-11,-7.18E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12505,4:10:23 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.147502875E-13,6.622077452E-12,1.061989385E-10,1.71910125E-11,-7.176630302E-14]",TRUE
6,1727817028,2.95E-13,6.50E-12,1.06E-10,1.75E-11,-6.66E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12506,4:10:25 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.950869258E-13,6.504812747E-12,1.064052041E-10,1.749970308E-11,-6.659868376E-14]",FALSE
7,1727817030,2.92E-13,6.43E-12,1.06E-10,1.72E-11,-6.89E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12507,4:10:28 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.917071424E-13,6.428426801E-12,1.060569133E-10,1.723623674E-11,-6.88902467E-14]",TRUE
8,1727817033,3.00E-13,6.70E-12,1.07E-10,1.69E-11,-6.58E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12508,4:10:30 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.995987518E-13,6.699849876E-12,1.068651695E-10,1.693608795E-11,-6.577859324E-14]",FALSE
9,1727817035,3.51E-13,6.64E-12,1.07E-10,1.70E-11,-7.02E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12509,4:10:33 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.506356175E-13,6.6413962E-12,1.065541474E-10,1.702853136E-11,-7.022340879E-14]",TRUE
10,1727817038,3.09E-13,6.50E-12,1.07E-10,1.70E-11,-6.66E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12510,4:10:36 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.089762062E-13,6.49740331E-12,1.068065636E-10,1.699764288E-11,-6.659383196E-14]",FALSE
11,1727817040,2.79E-13,6.42E-12,1.06E-10,1.74E-11,-7.37E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12511,4:10:38 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.79151756E-13,6.424228337E-12,1.058903035E-10,1.739448863E-11,-7.370559512E-14]",TRUE
12,1727817043,2.97E-13,6.48E-12,1.06E-10,1.71E-11,-7.13E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12512,4:10:41 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.966037789E-13,6.478482247E-12,1.060789304E-10,1.714156421E-11,-7.13484244E-14]",FALSE
13,1727817046,2.92E-13,6.49E-12,1.07E-10,1.73E-11,-6.79E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12513,4:10:43 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.919102406E-13,6.492783741E-12,1.065910832E-10,1.729520867E-11,-6.788883691E-14]",TRUE
14,1727817049,3.05E-13,6.44E-12,1.07E-10,1.74E-11,-6.44E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12514,4:10:46 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.047653005E-13,6.439558088E-12,1.070956171E-10,1.740965531E-11,-6.437677404E-14]",FALSE
15,1727817051,2.94E-13,6.47E-12,1.06E-10,1.73E-11,-7.00E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12515,4:10:49 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.936282673E-13,6.471731571E-12,1.064402802E-10,1.728775977E-11,-7.002167265E-14]",TRUE
16,1727817054,2.70E-13,6.56E-12,1.07E-10,1.71E-11,-7.29E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12516,4:10:51 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.697985336E-13,6.56423917E-12,1.069039093E-10,1.714648215E-11,-7.293705163E-14]",FALSE
17,1727817056,3.08E-13,6.47E-12,1.07E-10,1.72E-11,-6.36E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12517,4:10:54 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[3.078053762E-13,6.474901778E-12,1.068208924E-10,1.715547322E-11,-6.359202851E-14]",TRUE
18,1727817059,2.90E-13,6.60E-12,1.07E-10,1.72E-11,-7.20E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12518,4:10:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.90423691E-13,6.598769708E-12,1.068016647E-10,1.723386017E-11,-7.200644025E-14]",FALSE
19,1727817061,2.89E-13,6.38E-12,1.07E-10,1.73E-11,-7.46E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12519,4:10:59 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.893680033E-13,6.384628069E-12,0.000000000106507754,1.734781242E-11,-7.46184798E-14]",TRUE
20,1727817064,2.80E-13,6.35E-12,1.07E-10,1.73E-11,-6.78E-14,TRUE,(UIUC Quad) HeliumMID.par,5,IVT,(A),12520,4:11:02 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[2.796578073E-13,6.349188536E-12,1.071947878E-10,1.729313047E-11,-6.775331842E-14]",FALSE
