count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.00),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1701291788.9060898,2.8116679991196936e-12,1.0979953057876912e-11,1.358082535318772e-10,4.168684508698561e-09,5.277551941469671e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7413,3:03:06 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.8116679991196936e-12, 1.0979953057876912e-11, 1.358082535318772e-10, 4.168684508698561e-09, 5.277551941469671e-13]",False
2,1701291791.5189538,2.801425974877092e-12,1.1010567457780951e-11,1.3502413076516007e-10,4.171408107822572e-09,5.295472719178684e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7414,3:03:08 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.801425974877092e-12, 1.1010567457780951e-11, 1.3502413076516007e-10, 4.171408107822572e-09, 5.295472719178684e-13]",True
3,1701291794.087622,2.764519516085251e-12,1.106942836004432e-11,1.348391537314697e-10,4.1741365919278905e-09,5.310172332233243e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7415,3:03:11 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.764519516085251e-12, 1.106942836004432e-11, 1.348391537314697e-10, 4.1741365919278905e-09, 5.310172332233243e-13]",False
4,1701291797.1150177,2.738378317504453e-12,1.0945595124711716e-11,1.353704925932675e-10,4.177713286424023e-09,5.221540973036898e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7416,3:03:14 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.738378317504453e-12, 1.0945595124711716e-11, 1.353704925932675e-10, 4.177713286424023e-09, 5.221540973036898e-13]",True
5,1701291799.6214516,2.7044566672934645e-12,1.0731103505801087e-11,1.3450124347613723e-10,4.18053680562025e-09,5.266027956578323e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7417,3:03:16 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.7044566672934645e-12, 1.0731103505801087e-11, 1.3450124347613723e-10, 4.18053680562025e-09, 5.266027956578323e-13]",False
6,1701291802.1313596,2.6954222274305772e-12,1.0837260776275226e-11,1.357118167844007e-10,4.185662927369549e-09,5.251958264985979e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7418,3:03:19 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.6954222274305772e-12, 1.0837260776275226e-11, 1.357118167844007e-10, 4.185662927369549e-09, 5.251958264985979e-13]",True
7,1701291804.7046175,2.761045515484173e-12,1.0904774479236767e-11,1.360932894156619e-10,4.19146539698545e-09,5.272466491179628e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7419,3:03:21 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.761045515484173e-12, 1.0904774479236767e-11, 1.360932894156619e-10, 4.19146539698545e-09, 5.272466491179628e-13]",False
8,1701291807.2345521,2.6578778240804457e-12,1.088166622781328e-11,1.3568521306517312e-10,4.191426761224193e-09,5.326028789005843e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7420,3:03:24 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.6578778240804457e-12, 1.088166622781328e-11, 1.3568521306517312e-10, 4.191426761224193e-09, 5.326028789005843e-13]",True
9,1701291810.257066,2.7247774349314913e-12,1.0880987083572435e-11,1.3543491328427137e-10,4.198150271861323e-09,5.22100971397238e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7421,3:03:27 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.7247774349314913e-12, 1.0880987083572435e-11, 1.3543491328427137e-10, 4.198150271861323e-09, 5.22100971397238e-13]",False
10,1701291812.7644444,2.7171674198828155e-12,1.1023841561819125e-11,1.358674145413019e-10,4.19886925229207e-09,5.305966712006172e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7422,3:03:29 PM,"['0.97', '1.95', '2.85', '3.82', '5.00']","[2.7171674198828155e-12, 1.1023841561819125e-11, 1.358674145413019e-10, 4.19886925229207e-09, 5.305966712006172e-13]",True
