count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1744326491.8340213,1.2397329256924605e-12,6.305277047008451e-12,1.0148211437854826e-10,4.7869572888936673e-11,-6.984465631722225e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11832,6:08:09 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.2397329256924605e-12, 6.305277047008451e-12, 1.0148211437854826e-10, 4.7869572888936673e-11, -6.984465631722225e-14]",False
2,1744326494.1633663,1.1805273555584583e-12,6.54738546365663e-12,1.027683008136826e-10,4.801391575992575e-11,-6.997072870109158e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11833,6:08:11 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.1805273555584583e-12, 6.54738546365663e-12, 1.027683008136826e-10, 4.801391575992575e-11, -6.997072870109158e-14]",True
3,1744326497.1869564,1.1856608360047427e-12,6.192063355114907e-12,1.0168204472860154e-10,4.804648345846374e-11,-6.72414733485574e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11834,6:08:14 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.1856608360047427e-12, 6.192063355114907e-12, 1.0168204472860154e-10, 4.804648345846374e-11, -6.72414733485574e-14]",False
4,1744326499.6859672,1.0840341211487692e-12,6.049748809550115e-12,1.0200743028043746e-10,4.7849186418646994e-11,-7.036657769052962e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11835,6:08:17 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.0840341211487692e-12, 6.049748809550115e-12, 1.0200743028043746e-10, 4.7849186418646994e-11, -7.036657769052962e-14]",True
5,1744326502.1929986,1.0363995902804013e-12,6.143337141079064e-12,1.0201988559499497e-10,4.8160059273882894e-11,-6.326207868103881e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11836,6:08:19 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.0363995902804013e-12, 6.143337141079064e-12, 1.0201988559499497e-10, 4.8160059273882894e-11, -6.326207868103881e-14]",False
6,1744326504.7121189,1.038602797515109e-12,6.234051903170057e-12,1.0241181513936937e-10,4.839376469001344e-11,-7.171315678875662e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11837,6:08:22 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[1.038602797515109e-12, 6.234051903170057e-12, 1.0241181513936937e-10, 4.839376469001344e-11, -7.171315678875662e-14]",True
7,1744326507.2572405,9.153427798710978e-13,6.204797526471184e-12,1.0188746374373281e-10,4.8437795441280684e-11,-6.762206896868128e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11838,6:08:25 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.153427798710978e-13, 6.204797526471184e-12, 1.0188746374373281e-10, 4.8437795441280684e-11, -6.762206896868128e-14]",False
8,1744326510.2816703,9.518562153754129e-13,6.15202723833197e-12,1.0259217086971972e-10,4.8395690233071775e-11,-6.990506670702043e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11839,6:08:27 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[9.518562153754129e-13, 6.15202723833197e-12, 1.0259217086971972e-10, 4.8395690233071775e-11, -6.990506670702043e-14]",True
9,1744326512.7869353,8.804020880381902e-13,6.259158556037869e-12,1.0281159257274908e-10,4.829449340437719e-11,-6.451473198981067e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11840,6:08:30 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[8.804020880381902e-13, 6.259158556037869e-12, 1.0281159257274908e-10, 4.829449340437719e-11, -6.451473198981067e-14]",False
10,1744326515.298074,8.754400741654844e-13,6.244830607488039e-12,1.0299720104578469e-10,4.790931193432435e-11,-6.567879920482689e-14,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),11841,6:08:32 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[8.754400741654844e-13, 6.244830607488039e-12, 1.0299720104578469e-10, 4.790931193432435e-11, -6.567879920482689e-14]",True
