,aliquot_type,intercept,error,QST,QRT,notes,time_of_collection,file
GRB02_z5_re1,zirc,2.087584179,0.003010136,11877,1937,,1744140205,10000-7947-23754-001.csv
GRB02_z5_re2,zirc,0.451004235,0.0008754,11878,1937,,1744141576,10000-7948-23756-001.csv
GRB02_z7,zirc,13.26990736,0.02551198,11879,1937,,1744142965,10000-7949-23758-001.csv
GRB02_z7_re1,zirc,0.035682491,0.000309906,11880,1937,,1744144540,10000-7950-23760-001.csv
std1938,std,1.246612868,0.00191098,11881,1938,,1744145026,10000-7951-23762-001.csv
GRB02_z8,zirc,10.62986589,0.013792954,11882,1938,,1744146378,10000-7952-23764-001.csv
GRB02_z8_re1,zirc,0.857826635,0.000901087,11883,1938,,1744147741,10000-7953-23766-001.csv
GRB02_z8_re2,zirc,0.05390407,0.000310041,11884,1938,,1744149091,10000-7954-23768-001.csv
GRB02_z10,zirc,13.68080398,0.018290108,11885,1938,,1744150481,10000-7955-23770-001.csv
GRB02_z10_re1,zirc,0.081022319,0.000590417,11886,1938,,1744151873,10000-7956-23772-001.csv
GRB02_z11,zirc,12.28044257,0.012988247,11887,1938,,1744153252,10000-7957-23774-001.csv
GRB02_z11_re1,zirc,0.0472996,0.000329972,11888,1938,,1744154611,10000-7958-23776-001.csv
FCT_17,zirc,2.858472348,0.00360884,11889,1938,,1744156041,10000-7959-23778-001.csv
std1939,std,1.239200728,0.001930189,11890,1939,,1744156527,10000-7960-23780-001.csv
FCT_17_re1,zirc,0.037660461,0.000333034,11891,1939,,1744157883,10000-7961-23782-001.csv
GRB01_z2,zirc,60.20596163,0.090376315,11892,1939,,1744159334,10000-7962-23784-001.csv
GRB01_z2_re1,zirc,6.611292392,0.007485319,11893,1939,,1744160693,10000-7963-23786-001.csv
GRB01_z2_re2,zirc,0.145776348,0.00049443,11894,1939,,1744162104,10000-7964-23788-001.csv
GRB01_z3,zirc,37.67923747,0.043824265,11895,1939,,1744163473,10000-7965-23790-001.csv
GRB01_z3_re1,zirc,3.418813913,0.006370403,11896,1939,,1744164820,10000-7966-23792-001.csv
std1940,std,1.242146637,0.001767853,11897,1940,,1744165315,10000-7967-23794-001.csv
GRB01_z3_re2,zirc,1.801828097,0.003085564,11898,1940,,1744166703,10000-7968-23796-001.csv
GRB01_z3_re3,zirc,1.508330328,0.001811134,11900,1940,,1744169605,10000-7970-23800-001.csv
std1941,std,1.244456609,0.001965389,11901,1941,,1744170078,10000-7971-23802-001.csv
lb01_04092025,lb,0.168833611,0.016415409,11902,1941,,1744200413,10000-7972-23804-001.csv
lb02_04092025,lb,0.005774742,0.000115504,11903,1941,,1744202770,10000-7973-23806-001.csv
hb01_04092025,hb,0.005162394,7.29E-05,11904,1941,,1744204129,10000-7974-23808-001.csv
std1942,std,1.234395248,0.001688038,11905,1942,,1744204625,10000-7975-23810-001.csv
GRB01_z4,zirc,59.81115857,0.072776206,11906,1942,,1744206014,10000-7976-23812-001.csv
GRB01_z4_re1,zirc,6.952655614,0.009551211,11907,1942,,1744207367,10000-7977-23814-001.csv
GRB01_z4_re2,zirc,3.175130043,0.004694424,11908,1942,,1744208727,10000-7978-23816-001.csv
GRB01_z4_re3,zirc,0.881316809,0.002072404,11909,1942,,1744210119,10000-7979-23818-001.csv
GRB01_z5,zirc,116.0253593,0.175616769,11910,1942,,1744211765,10000-7980-23820-001.csv
GRB01_z5_re1,zirc,8.269043377,0.01015665,11911,1942,,1744213126,10000-7981-23822-001.csv
GRB01_z5_re2,zirc,4.439242478,0.008080104,11912,1942,,1744214509,10000-7982-23824-001.csv
std1943,std,1.242390093,0.002492922,11913,1943,,1744214998,10000-7983-23826-001.csv
GRB01_z6,zirc,80.57081798,0.115842152,11914,1943,,1744216359,10000-7984-23828-001.csv
GRB01_z6_re1,zirc,1.04479477,0.002598288,11915,1943,,1744217729,10000-7985-23830-001.csv
GRB01_z7,zirc,53.00197689,0.072937127,11916,1943,,1744219151,10000-7986-23832-001.csv
GRB01_z7_re1,zirc,5.475902967,0.007659507,11917,1943,,1744220531,10000-7987-23834-001.csv
GRB01_z7_re2,zirc,1.079299242,0.002361561,11918,1943,,1744221890,10000-7988-23836-001.csv
GRB01_z9,zirc,33.87515567,0.040235771,11919,1943,,1744223533,10000-7989-23838-001.csv
std1944,std,1.245523615,0.001688291,11920,1944,,1744224030,10000-7990-23840-001.csv
GRB01_z9_re1,zirc,1.391807325,0.002971624,11921,1944,,1744225396,10000-7991-23842-001.csv
GRB01_z11,zirc,35.7779562,0.044116662,11922,1944,,1744226773,10000-7992-23844-001.csv
GRB01_z11_re1,zirc,0.254338451,0.000545341,11923,1944,,1744228158,10000-7993-23846-001.csv
GRB11_z10,zirc,12.0829466,0.018499687,11924,1944,,1744229538,10000-7994-23848-001.csv
GRB11_z10_re1,zirc,1.587771185,0.002501216,11925,1944,,1744230897,10000-7995-23850-001.csv
GRB11_z10_re2,zirc,1.006963671,0.001898743,11926,1944,,1744232271,10000-7996-23852-001.csv
GRB11_z10_re3,zirc,0.652232472,0.001477222,11927,1944,,1744233625,10000-7997-23854-001.csv
lb01_04102025,lb,0.003498348,9.16E-05,11928,1944,,1744297529,10000-7998-23856-001.csv
hb01_04102025,hb,0.003485736,6.70E-05,11929,1944,,1744298209,10000-7999-23858-001.csv
std1945,std,1.242430274,0.001650878,11930,1945,,1744298703,10000-8000-23860-001.csv
DUR-1,ap,0.202217723,0.000713422,11931,1945,,1744299323,10000-8001-23862-001.csv
GRB01_a2,ap,0.67935365,0.001218631,11932,1945,temp up tp 1050 with 100% power output,1744301892,10000-8002-23864-001.csv
GRB01_a3,ap,2.004355826,0.003803155,11933,1945,temp 460 at 100%,1744303822,10000-8003-23866-001.csv
GRB01_a3_re1,ap,0.003417713,7.32E-05,11934,1945,temp 350 at 100%,1744304462,10000-8004-23868-001.csv
GRB01_a3_re2,ap,0.00327785,6.74E-05,11935,1945,temp 800(700-900)at 75%,1744305103,10000-8005-23870-001.csv
GRB01_a4,ap,1.212991302,0.00129902,11936,1945,temp 800(720-880)at 67%,1744305741,10000-8006-23872-001.csv
GRB01_a5,ap,0.75305362,0.001517783,11937,1945,temp 800(climbed from 650 to 850 then settled at 800)at 68%,1744306384,10000-8007-23874-001.csv
std1946,std,1.240437855,0.001811661,11938,1946,,1744306850,10000-8008-23876-001.csv
GRB01_a6,ap,0.639976346,0.001386302,11939,1946,,1744307472,10000-8009-23878-001.csv
GRB02_a3,ap,1.216457075,0.00168655,11940,1946,,1744308123,10000-8010-23880-001.csv
GRB02_a4,ap,1.016202714,0.002090356,11941,1946,,1744308748,10000-8011-23882-001.csv
DUR_2,ap,0.616453909,0.001049528,11942,1946,,1744309370,10000-8012-23884-001.csv
GRB02_a6,ap,0.384419115,0.000899375,11943,1946,,1744310024,10000-8013-23886-001.csv
GRB02_a7,ap,1.36076658,0.002342272,11944,1946,,1744310659,10000-8014-23888-001.csv
GRB02_a8,ap,0.298287087,0.000513396,11945,1946,,1744311334,10000-8015-23890-001.csv
std1947,std,1.239007071,0.002210552,11946,1947,,1744311802,10000-8016-23892-001.csv
GRB03_a1,ap,0.494530623,0.001147708,11947,1947,,1744312440,10000-8017-23894-001.csv
GRB03_a2,ap,0.434612603,0.001207434,11948,1947,,1744313091,10000-8018-23896-001.csv
GRB03_a4,ap,0.260796616,0.000832234,11949,1947,,1744313766,10000-8019-23898-001.csv
GRB03_a5,ap,0.158720467,0.000690448,11950,1947,,1744314409,10000-8020-23900-001.csv
GRB03_a6,ap,0.007914828,0.000133444,11951,1947,only a little bit of gas was measured because the laser quit--doing a re-extract,1744315041,10000-8021-23902-001.csv
GRB03_a6_re1,ap,0.003358745,6.44E-05,11952,1947,not sure if re-extract made sense,1744315671,10000-8022-23904-001.csv
std1948,std,1.235388953,0.002404883,11953,1948,,1744316145,10000-8023-23906-001.csv
DUR_3,ap,0.187970663,0.000587205,11954,1948,,1744316767,10000-8024-23908-001.csv
DUR_3_re1,ap,0.003561555,6.98E-05,11955,1948,,1744317397,10000-8025-23910-001.csv
GRB04_a3,ap,0.493990583,0.000858978,11956,1948,,1744318103,10000-8026-23912-001.csv
GRB04_a4,ap,0.497961757,0.000931296,11957,1948,,1744318722,10000-8027-23914-001.csv
GRB04_a5,ap,0.570018909,0.000988996,11958,1948,,1744319369,10000-8028-23916-001.csv
GRB04_a6,ap,0.221366511,0.000846341,11959,1948,,1744320101,10000-8029-23918-001.csv
GRB04_a7,ap,0.608952684,0.001117792,11960,1948,,1744320763,10000-8030-23920-001.csv
GRB05_a1,ap,0.917391812,0.0020059,11961,1948,,1744321397,10000-8031-23922-001.csv
std1949,std,1.239854558,0.002783441,11962,1949,,1744321916,10000-8032-23924-001.csv
GRB05_a2,ap,0.953031269,0.001608013,11963,1949,,1744322537,10000-8033-23926-001.csv
DUR_4,ap,0.520575148,0.001345325,11964,1949,,1744323176,10000-8034-23928-001.csv
GRB05_a4,ap,0.384759025,0.000951898,11965,1949,,1744323851,10000-8035-23930-001.csv
GRB05_a5,ap,0.535721282,0.00130048,11966,1949,,1744324562,10000-8036-23932-001.csv
GRB05_a8,ap,2.690248821,0.004447137,11967,1949,,1744325247,10000-8037-23934-001.csv
GRB07_a1,ap,0.432387429,0.001018922,11968,1949,,1744325880,10000-8038-23936-001.csv
GRB07_a2,ap,0.470178592,0.001270439,11969,1949,,1744326541,10000-8039-23938-001.csv
std1950,std,1.241152407,0.002000306,11970,1950,,1744327012,10000-8040-23940-001.csv
GRB07_a3,ap,1.637561439,0.003831576,11971,1950,,1744327650,10000-8041-23942-001.csv
GRB07_a4,ap,0.383555193,0.000872693,11972,1950,,1744328275,10000-8042-23944-001.csv
std1951,std,1.242548789,0.001992558,11974,1951,,1744330150,10000-8044-23948-001.csv
lb01_04112025,lb,0.350067324,0.04795072,11975,1951,,1744374094,10000-8045-23950-001.csv
lb02_04112025,lb,0.003500053,7.37E-05,11976,1951,,1744376433,10000-8046-23952-001.csv
hb01_04112025,hb,0.003313648,6.84E-05,11977,1951,"30 seconds to get from ~350-850C temps, settled at 800, then oscillated between 700-900C for about a minute until laser finished; no flash at the end",1744377068,10000-8047-23954-001.csv
std1952,std,1.234013313,0.00169485,11978,1952,,1744377545,10000-8048-23956-001.csv
DUR_5,ap,1.053012249,0.002018169,11979,1952,during oscillation temps did not exceed 900C,1744378188,10000-8049-23958-001.csv
GRB07_a5,ap,0.825294233,0.001142632,11980,1952,,1744378821,10000-8050-23960-001.csv
GRB10_a1,ap,0.139282521,0.000482417,11981,1952,,1744379478,10000-8051-23962-001.csv
GRB10_a2,ap,0.576254082,0.001291224,11982,1952,,1744380142,10000-8052-23964-001.csv
GRB10_a3,ap,0.061257375,0.000214806,11983,1952,,1744380856,10000-8053-23966-001.csv
GRB10_a4,ap,0.474992173,0.001087586,11984,1952,,1744381567,10000-8054-23968-001.csv
std1953,std,1.23930621,0.001236881,11985,1953,,1744382072,10000-8055-23970-001.csv
GRB10_a5,ap,1.371966926,0.002032635,11986,1953,"started with a flash, temp was not recorded",1744382718,10000-8056-23972-001.csv
GRB11_a1,ap,0.11964205,0.000581434,11987,1953,"laser did not stop after 3 min, so it was lasing for an additional 5-7 min. I had to quit pydiode for it to stop, dusabling it did not work. ",1744383573,10000-8057-23974-001.csv
DUR_6,ap,0.366003885,0.000939016,11988,1953,,1744384250,10000-8058-23976-001.csv
GRB11_a2,ap,0.626594496,0.001509004,11989,1953,started with a flash but was too late to see temp,1744384940,10000-8059-23978-001.csv
GRB11_a3,ap,0.280138441,0.000905077,11990,1953,no flash in the beginning but flash at the end,1744385691,10000-8060-23980-001.csv
GRB11_a5,ap,0.274677833,0.000819467,11991,1953,flash in the beginning only and was not able to see value,1744386390,10000-8061-23982-001.csv
std1954,std,1.242855948,0.002383474,11992,1954,,1744386899,10000-8062-23984-001.csv
GRB11_a6,ap,0.447577417,0.000922542,11993,1954,,1744387621,10000-8063-23986-001.csv
GRB12_a1,ap,0.286247307,0.000816217,11994,1954,small flash at the end did not go beyond 900C,1744388553,10000-8064-23988-001.csv
GRB12_a3,ap,0.273420802,0.000636823,11995,1954,"pydiode lased for 1-2 sec or not at all before it qiut--restarted both programs, should have not affected sample (?)",1744389497,10000-8065-23990-001.csv
GRB12_a5,ap,0.519418318,0.00097256,11996,1954,,1744390456,10000-8066-23992-001.csv
GRB12_a6,ap,0.194018812,0.000482012,11997,1954,flash at the end but not exceeding 900C,1744391632,10000-8067-23994-001.csv
DUR_7,ap,0.815714863,0.001280399,11998,1954,,1744392437,10000-8068-23996-001.csv
std1955,std,1.248177079,0.002324513,11999,1955,,1744393013,10000-8069-23998-001.csv
GRB12_a7,ap,0.261193243,0.000522228,12000,1955,,1744393709,10000-8070-24000-001.csv
GRB13_a1,ap,0.691352129,0.001025021,12001,1955,,1744394613,10000-8071-24002-001.csv
GRB13_a2,ap,0.639859075,0.000829993,12002,1955,,1744395398,10000-8072-24004-001.csv
GRB13_a3,ap,0.849877647,0.001471708,12003,1955,,1744396238,10000-8073-24006-001.csv
GRB13_a5,ap,1.037723392,0.001572992,12004,1955,,1744397025,10000-8074-24008-001.csv
GRB13_a6,ap,2.574629937,0.00378944,12005,1955,,1744397736,10000-8075-24010-001.csv
GRB13_a6_re1,ap,0.295651207,0.000834295,12006,1955,re-extracted GRB13_a6 because the power changed and wanted to see if He was exhausted or not,1744398382,10000-8076-24012-001.csv
std1956,std,1.246756987,0.001994818,12007,1956,,1744399022,10000-8077-24014-001.csv
DUR_7_re1,ap,0.005211475,7.70E-05,12008,1956,,1744400174,10000-8078-24016-001.csv
std1957,std,1.241612591,0.002290585,12009,1957,,1744400820,10000-8079-24018-001.csv
std1958,std,1.205790462,0.002675274,12011,1958,,1744405352,10000-8080-24022-001.csv
std1959,std,1.230950222,0.00210067,12012,1959,previous one was low so I redid it and values are normal,1744406104,10000-8081-24024-001.csv
GRB11_a2_re1,ap,0.016818291,0.000156193,12013,1959,,1744406829,10000-8082-24026-001.csv
GRB10_a5_re1,ap,0.072630996,0.000422942,12014,1959,,1744407654,10000-8083-24028-001.csv
GRB13_a5_re1,ap,0.019469864,0.000209255,12015,1959,,1744408361,10000-8084-24030-001.csv
std1960,std,1.242345238,0.001694471,12016,1960,,1744408884,10000-8085-24032-001.csv
