,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
GRB04_z6,,still euhedral but terminals are uncertain therefore tip hight measurements are less accurate,940.7259689136031,15.909695723486697,1.6912146841082745,80.31841626003911,0.8416090115533987,802.0845289344968,13.349240143574303,1.66431836820337,3.240310339291874,0.052237726072823135,1.6121210811011077,2.4008891430025154,0.03835787679239472,1.5976529738655463,0,0,0,17.66976053460231,0.13785508653394513,0.7801751827025979,1.60671192e-05,201.67338643332369,149.42872540601525,0.0,236.78913690373727
GRB04_z7,,euhedral but less symmetrical with a few estimated basiline terminations,1023.835753916719,15.664382773951267,1.5299702822475802,48.0811022283478,0.7442729339027963,779.9174207682626,11.61772075760901,1.4896090853009671,0.45827198297599786,0.005894566478575542,1.2862594043599371,0.2921049614215247,0.0052346475815368415,1.7920433655294665,0,0,0,2.3766289970697048,0.0201670391558593,0.8485564714023311,3.939256e-06,116.33465379655392,74.15231744814876,0.0,133.76044839686887
GRB04_z10,,close to a perfect euhedral crystal ,879.2616479526768,13.839387665238082,1.573978314357564,61.119080067796226,0.7949160909417865,709.9840907734888,10.963356409233695,1.5441693062854012,1.7684974554792807,0.02497564307018532,1.4122521348732544,1.2998470201696675,0.019812947450092055,1.524252249892137,0,0,0,8.453770164319586,0.07156506322926678,0.8465461189294918,7.654344799999999e-06,231.04491653933346,169.81819530388384,0.0,270.95219243574616
GRB04_z11,,a few baseline measurements are approximate but fairly euhedral,909.2074072491305,15.981402301462838,1.757729003750164,70.22011567736456,0.8198431914935331,756.0627794949271,13.05331097558457,1.7264850657381359,2.636628275745956,0.04428001433252407,1.6794181697833892,2.0736368387790285,0.02840357345499831,1.3697467620088448,0,0,0,13.61293067376303,0.11494437588200254,0.8443764141364601,1.04776776e-05,251.6424322643747,197.90996802373732,0.0,298.15127474995296
GRB03_z1,,euhedral with jagged surfaces and uncertain base tips,1012.1631588054081,18.00404446347145,1.778768996563803,87.47248906139777,0.8541144298853429,875.8055793872622,15.334888610782164,1.7509466680391412,3.665670378383139,0.06083900597103877,1.6596965818261529,2.6114081119435695,0.03733536058423607,1.4297022519566585,0,0,0,21.85936972740411,0.18493832642123412,0.8460368653236384,2.1636145999999997e-05,169.42344437790075,120.69654697022149,0.0,197.7871329159028
GRB03_z2,,good grain; eauhedral and fairly transparent,1057.5143711828787,19.21546068062647,1.8170401466159831,52.56953230722121,0.7644014058924168,826.4365296794415,14.628686624120075,1.7700919669891957,0.5210395726473447,0.008650828090899718,1.6603015481042662,0.3424502660896436,0.007007268751581819,2.0462150114806796,0,0,0,2.887202738026911,0.02446767467994068,0.8474526003207407,4.352106e-06,119.72125050431785,78.68610417339183,0.0,138.21248498506492
FCT_15,,"euhedral, with chipped tip that made hight crooked",29.713503080261248,0.4746009225954181,1.5972567129275868,49.93412926756521,0.7529666929780361,22.388493560758885,0.3557950392415845,1.5891870450149412,2.4083769287638983,0.0380567808204142,1.5801837480625125,1.5622856546054913,0.027189955208461333,1.7403958826804529,0,0,0,0.33579408708020436,0.002864726212288667,0.8531199096440395,4.684074199999999e-06,514.1628475406941,333.5313634881129,0.0,592.5427179604006
GRB03_z3,,mostly euhedral with a little jaggedness on one face,943.7742306715415,19.531911937316444,2.0695534273507907,51.90469605280974,0.7612013436353222,732.6898369950844,14.79630919270795,2.019450584082173,0.7074742843470222,0.014288660990949114,2.0196721360886105,0.5148309710647596,0.011955330571696504,2.322185580049858,0,0,0,3.492449439245555,0.029733548285326625,0.851366606806188,4.309486999999999e-06,164.16670576962463,119.46456064602577,0.0,192.2408775214407
GRB03_z4,,"eauhedral with jagged faces, obe rounded tip",944.6202416912089,15.667087595910736,1.6585593770318783,69.74129877560607,0.8185007362660947,784.7228760942181,12.780400131365992,1.6286514030249204,2.0595869851043993,0.031751870479468716,1.5416620278292947,1.7029834182973995,0.026606600150278038,1.5623522733344437,0,0,0,11.15129502640149,0.09408503936130468,0.8437140183140308,1.1119856e-05,185.21705542809184,153.14797406525764,0.0,221.20682933342738
GRB03_z6,,"most euhedral, very dark though",887.6529882697121,14.967663263826225,1.6862065989325912,79.68295106734455,0.8390826019996702,753.7749085094894,12.5149186334011,1.6602991811107157,3.392024386417747,0.05664141928547197,1.6698411577544676,3.7503912653596982,0.055043649604188026,1.46767752241202,0,0,0,18.520087638681854,0.15700363693950095,0.8477478076916676,1.5812131999999998e-05,214.5203686901771,237.1844141801813,0.0,270.2587060225197
GRB03_z8,,mostly eauhedral with smmoter and less defined tips,963.2440774014615,18.975366199261412,1.9699437187769853,66.77753860879409,0.8110957040916943,793.7503361392703,15.324947284819922,1.930701202516534,1.737260389044864,0.033650092875540064,1.9369631108691023,1.3594708873914383,0.020148999550806727,1.4821207087022483,0,0,0,9.44253560952243,0.08019455496410911,0.8492904690053381,9.989601499999999e-06,173.90687596946324,136.08860047034293,0.0,205.8876970799938
GRB03_z9,,"euhedral with some jagged edges, chipped off facets, harder to measure ",862.5512572163753,16.782924960398756,1.9457307400560282,110.12504130818473,0.8828854753941193,768.2058871519052,14.78002178556538,1.9239662221753808,7.920480785876374,0.1537059684967766,1.9406141199264277,6.2631186669834715,0.09571238600344652,1.5281905244427505,0,0,0,41.631015665094615,0.350528459052904,0.8419887275217341,4.1789865333333325e-05,189.53113925348478,149.87171212508667,0.0,224.75099160288016
GRB03_z10,,"euhedral, clear tips and measurements, a little jagged on edges",1039.1365498064351,18.67066508984571,1.7967479917171216,61.20280350688139,0.7951799828830229,841.9062280884423,14.787174882195977,1.7563921478251119,1.856812660591908,0.031118792898379325,1.675925286316143,1.364504459023863,0.02195601553483465,1.609083458073967,0,0,0,10.655652800046415,0.09020972136266689,0.8465902845696507,9.798616399999998e-06,189.49743359602365,139.25480938552337,0.0,222.22231380162165
GRB02_z2,,one tip is broken off a few um on one face but mostly euhedral,909.4353723665591,14.735925305514845,1.6203378220454072,54.57036444496767,0.772387328677069,715.3130141236068,11.331405940270374,1.5841185210580127,0.757485422698361,0.01154031933896735,1.5235038184441512,0.5045959325974465,0.007251713864474658,1.4371328415482665,0,0,0,3.601325683130412,0.02722715686795428,0.7560315079386928,4.796511999999999e-06,157.92422132965814,105.20059839263334,0.0,182.64636195192696
FCT_16,,"euhedral, base tip measurements uncertain, inclusions and ruggedness",27.993943362153043,0.41751097164485446,1.4914332226924363,69.80730403499915,0.8199752186226817,22.96501041562868,0.3413568348983054,1.4864214242463278,4.800535310602102,0.07093929190413328,1.4777371129311785,2.566556740924124,0.04234147889226674,1.6497386641458434,0,0,0,0.670501739986398,0.005087865904507362,0.758814720542049,1.4433751966666664e-05,332.5909522131507,177.8163257101366,0.0,374.3777887550328
GRB02_z4,,euhedral but some base lines might be less accurate,853.6606542961814,12.526605769683464,1.4673987499179388,67.11089822286404,0.8132609062667526,704.1623646534979,10.159088984281533,1.4427196757782685,2.093671439951694,0.02717351204674637,1.2978880796775512,1.069782287276023,0.015240787742595203,1.4246625620809896,0,0,0,9.490752719548102,0.07160160376034881,0.7544354581367503,8.605440799999998e-06,243.296245783446,124.3146414156987,0.0,272.5101865161352
GRB02_z5,,still has pyramids but a little jagged in general ,990.9675903259952,18.783945831318086,1.8955156570901373,51.82979921719945,0.7609664952931381,769.9407947110691,14.219202250434883,1.8467916426964797,0.8134087897790006,0.015118355857269368,1.8586418105190325,0.5797583577762662,0.010408418246513987,1.795302837278059,0,0,0,4.222022909752916,0.03192541036997243,0.7561638354975386,4.599995399999999e-06,176.82817460621823,126.03455163808778,0.0,206.44629424116886
GRB02_z7,,"one half is euhedral with some juggedness but tip was measured, and the other half is ellipsoidal",1073.25036217443,16.931780748762044,1.5776170542777985,50.12845516564303,0.75371806794846,828.1187035586894,12.719904260204677,1.5360001175608284,0.5743575457440364,0.008041789955713112,1.400136555235047,0.38539214613296346,0.008801125339284779,2.2836805128478974,0,0,0,3.198182678264412,0.024505230253681707,0.7662235937998448,2.9194677587344207e-06,196.73364914741117,132.00767330961366,0.0,227.7554523751704
GRB02_z8,,euhedral ,1077.041717874954,17.111976120079294,1.5887941791003142,41.5124506107232,0.7063576490385213,782.0979827106383,12.046348231395301,1.5402607470798484,0.5145353507295705,0.007374423083545173,1.4332199086202384,0.4184351097056045,0.010556871245391139,2.5229410727074417,0,0,0,2.76872088666633,0.0208709567534193,0.7538122334371129,2.5642239999999998e-06,200.65928356086306,163.18196448734764,0.0,239.00704521538975
GRB02_z10,,euhedral but not symmetrical,976.5310163586258,16.8678994144767,1.7273285878184594,43.56042817805903,0.718693559124434,718.6923857613363,12.052902234188346,1.6770599595848343,0.6681948496176626,0.01121902030073859,1.679004306477078,0.5683168891271483,0.011278789372244974,1.9845951419053456,0,0,0,3.3081414719260973,0.02493435140965176,0.7537268771983396,2.4343821e-06,274.4823212500875,233.45426715352056,0.0,329.34407403116484
GRB02_z11,,euhedral but few baseline tips are less defined,1111.2401254068243,19.291540851320377,1.736037100375381,46.01053189475236,0.7333525523320541,836.6360225023717,14.092534722503348,1.6844283946025524,0.5237017733524689,0.008382253816361384,1.6005777033563422,0.36421806852818417,0.009535054991264991,2.61795221467085,0,0,0,2.9625089352765737,0.022190951820250153,0.7490594055601879,3.1958898666666662e-06,163.8672780356769,113.96452434954087,0.0,190.648941257819
GRB01_z2,,mostly euhedral but one side tip is slightly broken off,1007.2955455386154,15.640892124161086,1.552760974019564,72.7111723315361,0.8259224540353161,844.8464507527098,12.882928457990316,1.5248840125341552,2.8007413925859295,0.03979783022651762,1.420974829445864,2.0516519338070527,0.038300348336883575,1.866805363315858,0,0,0,16.1259921603984,0.12174304985471122,0.7549492064970934,1.2040444799999999e-05,232.611123518122,170.396689481692,0.0,272.65434554631963
GRB01_z3,,tips are questionable but I measured them,907.2462824176438,17.4319329619365,1.921411341084101,80.96034381630642,0.8442679088082325,775.8144768232498,14.681431156584177,1.8923894300994049,2.1786825662730274,0.039239279408069955,1.8010553724306335,0.8458134887496755,0.014496911336519614,1.7139607643228396,0,0,0,10.685676238627499,0.0802864329891437,0.7513462994407168,1.9036134e-05,114.44984397950905,44.43199909969512,0.0,124.8913637679374
FCT_17,,"euhedral with a weird ""hat"", a damaged tip that is almost extended, inclusions are abundant ",29.778513850470038,0.4880727817665139,1.6390098720752981,61.66122954733604,0.7977441673805261,23.76877092952328,0.3879222108615512,1.632066765302162,4.790316385698678,0.08010960494695835,1.67232388211607,2.456949968026692,0.03469750811438699,1.4122187495032474,0,0,0,0.6893709776011404,0.005221169330029561,0.7573816565643775,1.10266876e-05,434.4293190729987,222.81849791651777,0.0,486.79166608338033
GRB01_z4,,"the basis of one tip is uncertain , so h2 is an estimate but the rest is good",828.8027717540672,13.155542941358439,1.587294756931884,77.62993223718468,0.836650589984006,701.6557431992355,10.977666628600627,1.5645374152497333,3.6235745585668835,0.052507420980639284,1.4490503819357277,2.4484510368680934,0.04051388748396667,1.6546741949877635,0,0,0,16.90877142131433,0.13815530295319084,0.8170629285285586,1.55404514e-05,233.1704829736724,157.55340522914884,0.0,270.19553320252237
GRB01_z5,,the most euhedral grain so far but bottom corners are somewhat less defined,774.1893138929973,13.479316931556253,1.7410879599688278,96.26745740283943,0.8670396177282247,677.2846257068695,11.658129405874122,1.7213043030035928,6.835458491848148,0.11413549722007653,1.669756276864128,4.6440874137105626,0.06921928290745233,1.490481912616435,0,0,0,30.741212643062813,0.25242576921808635,0.8211314633193227,3.192127986666666e-05,214.13485049470017,145.48562692688537,0.0,248.32397282251824
GRB01_z6,,the 90° side has a probably too long h2 measurement due to misshape,768.3142431234731,12.511729050200593,1.6284650664988225,91.81760718292216,0.8607316703855766,667.4649000168246,10.749862264255425,1.61055094642197,4.371156626692216,0.06559062871113,1.500532566383108,3.123731935113524,0.07222185739554572,2.3120376170473476,0,0,0,19.48944538628676,0.15983942752754055,0.8201332791132547,2.3828735999999996e-05,183.44055793358982,131.09096240411262,0.0,214.24693409855627
GRB01_z7,,some uncertainties with base tipsnbut euheadral for the most part,822.638717150761,12.203874521816418,1.4835035438260165,74.31501312235216,0.8303274136026771,691.5496210857406,10.111075381371705,1.4620896423162237,3.1798760160533988,0.040477547709295736,1.2729284885620524,1.714472289188858,0.02952086007334848,1.7218627713904453,0,0,0,14.220090165772675,0.11649277133262592,0.8192126067739043,1.2431334399999998e-05,255.79522790838925,137.91538655647926,0.0,288.2053437491619
GRB01_z9,,still euhedral but baseline tips are estimates,733.7205916576249,12.469531349026065,1.6994931709432937,60.06890128272259,0.788434586009752,585.7335321322033,9.783131097976351,1.6702357917538935,1.8943471403740504,0.03432738366997347,1.812095731471652,2.752491991852897,0.04764371844801471,1.7309303201984014,0,0,0,8.420193617347017,0.06875131340720612,0.8165051367176027,6.691951199999998e-06,283.07844509894977,411.3138170901333,0.0,379.7371921151311
GRB01_z11,,euhedral but less symmetrical with some chips off,856.9599074318348,14.760745845223374,1.7224546582883737,60.19336786563482,0.7924334543896132,689.7596204689578,11.657593474757295,1.6900950894793556,1.8900651894642886,0.030244553926533198,1.6001857552387162,1.2130046452930563,0.025407466072434735,2.0945893464650673,0,0,0,8.602974536139364,0.07026214246374865,0.816719172753465,6.926161733333331e-06,272.8878218895797,175.1337453549872,0.0,314.0442520480017
