,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%,mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU
DUR_5,during oscillation temps did not exceed 900C,,32.3385427628118,0.6483817968721386,2.0049814910576464,NaN,1,32.3385427628118,0.6483817968721386,2.0049814910576464,0.23360057268746015,0.004740470695930842,2.0293061105946997,5.059285090176982,0.0938058492772746,1.8541325030172022,3.6184340420449157,0.09277347424061741,0,0.2510503556310435,0.0030901283088383426,1.230879877095157,NaN,0,0,0,0
GRB07_a5,,euhedral but assymetrical due to terminal breakage,449.1487406048389,14.725665259137172,3.27857209157641,74.88392249117811,0.7911627308475939,358.4132790100303,11.613370073220446,3.240217579353538,0.04941269921554678,0.0026639664542404593,5.391258717965952,0.20526701916419698,0.005862748567368301,2.856157112448044,1.2417120261423162,0.04289920510798037,3.454843329596904,0.19658835211314443,0.0024056377436948956,1.2236929186477719,8.554415063039998e-06,5.776280301038712,23.995447690055254,145.15452161156261,11.415210508201696
GRB10_a1,,euhedral but broken,263.5334786581924,11.723384690846082,4.448537146224036,57.25403106816685,0.7314029540610714,194.4255033849092,8.673867736307733,4.461280842943661,0.01466233427804754,0.0008451058866480901,5.763788156933397,0.06534785234366233,0.004257729101863144,6.51548436430914,0.4308228836283526,0.02467661243592407,5.72778591241482,0.03251889055475856,0.00041184676569809017,1.2664846760518516,4.9645692669374994e-06,2.9533950459094545,13.162844313374553,86.77950904975788,6.046663459552474
GRB10_a2,,euhedral and fairly intact except terminals,292.7879031079832,8.703734124490026,2.9727096072271806,73.16392845503518,0.7867607444631762,232.3641848044868,6.875899134692635,2.959104536905322,0.053743895378603676,0.0024089180466244273,4.482217058615847,0.2166476206565251,0.007022788424757384,3.2415719145567587,2.300969947051758,0.07047131476628082,3.062678626314785,0.13702685663682654,0.0016943144429937913,1.2364834781873244,6.773939040577498e-06,7.933920730119509,31.982517019824737,339.67975402028327,15.449812229778322
GRB10_a3,,part of one terminal is visible,223.11212073407816,13.559601783392596,6.07748325764603,93.95826353632451,0.8338635253883384,187.52025686152612,11.445454152765546,6.103582804505976,0.007982949356250772,0.0006066906873876644,7.599831344446853,0.02119766087594062,0.0022970033490448917,10.836117072011442,0.44289532265274045,0.030483429570718548,6.88276168466552,0.013858066740376741,0.000176140890349034,1.271035084827752,1.626602320006125e-05,0.49077449712605303,1.3031864405468694,27.228248552545576,0.7970233106545673
GRB10_a4,,euhedral and perhaps one terminal is present,297.35304439872664,7.977207970114985,2.6827396323604433,70.03148451651859,0.7765489913021052,232.72751773041216,6.255809674259271,2.6880403895794998,0.04043087562829103,0.0012846218945177623,3.177328896678318,0.19642309116196707,0.007067037517529642,3.5978649331520223,1.432886951905741,0.03658859423394646,2.5534878508931635,0.11280863033633404,0.0013959432445598812,1.2374436604698922,8.480728020703125e-06,4.767382650356351,23.161111956716415,168.95801261492906,10.210243960184709
GRB10_a5,"started with a flash, temp was not recorded","euhedral, some stain on the outside but good grain",403.71032385363503,13.544047536245987,3.3548925395220697,89.80687412291448,0.8235396426584529,334.81349359124573,11.126654028700038,3.3232394278242325,0.08779900663863553,0.005180022011675637,5.899864030347917,0.40331341535763315,0.011179628328361344,2.771945564579831,2.851696903410738,0.0658306534212896,2.308473012771927,0.3439111347775286,0.004231759221998597,1.2304804334806039,1.681797610218e-05,5.220545332280187,23.98109100091743,169.5624304663563,10.856101717495783
GRB11_a1,"laser did not stop after 3 min, so it was lasing for an additional 5-7 min. I had to quit pydiode for it to stop, dusabling it did not work. ",euhedral with staining and broken off terminal and chips,362.08025973897514,20.851493277552855,5.758804219977296,46.39118583503218,0.6758040854838703,248.8574113296691,14.164047845966778,5.691631914953589,0.0101386116252722,0.0009958165376633575,9.822020750662908,0.040888353070234223,0.0024047244470354265,5.881196640287305,0.49788418731257655,0.02071989178680808,4.161588641456478,0.027821592468799516,0.00036571606660043196,1.3145044339592125,2.1960266128349998e-06,4.616798159920102,18.61924296875832,226.7204706913019,8.992320257578307
DUR_6,,,33.19801209404535,0.714684259592969,2.1527923345782507,NaN,1,33.19801209404535,0.714684259592969,2.1527923345782507,0.08393960933734293,0.003999638662907017,4.764900259224418,1.6780876113840497,0.03191535220446728,1.9018883154821815,1.657282023799636,0.062068423096214846,0,0.08674253056640724,0.0010782384284892814,1.243033171212151,NaN,0,0,0,0
GRB11_a2,started with a flash but was too late to see temp,euhedral with staining and broken off terminal and chips,334.9671804497289,9.50221245964392,2.836759245155359,72.32841649301852,0.7835763381585178,264.73554184031434,7.482469283951829,2.826393929556,0.04921418007630804,0.002034199690223619,4.1333609278251355,0.225863303740934,0.007315343823256276,3.2388368106255103,1.9283996322522132,0.057591449539527266,2.9864893446523406,0.15229631041133362,0.0019033422476307015,1.2497625467682099,7.550253873359999e-06,6.518215268224727,29.91466347083515,255.40858156522364,13.548161183870988
GRB11_a3,no flash in the beginning but flash at the end,euhedral with staining and broken off terminal and chips,398.7790056952682,14.710697789360744,3.6889348685026064,57.93939293798846,0.733706975842398,296.83465379206433,10.891549485411742,3.669231117820018,0.018383922868050517,0.0011215121760068708,6.1005052297948374,0.088397670351592,0.003605467718795682,4.078690880037144,1.111680188052595,0.03088909129285265,2.778595105392959,0.06620658793289179,0.0008335187496568561,1.2589664800453484,4.698187548945e-06,3.912981905581592,18.815270661436685,236.61894644930214,8.334570511019212
GRB11_a5,flash in the beginning only and was not able to see value,"apatite 5 and 6 grains have a terminal remnence (whole or partial), euhedral ",329.71311823532767,13.725877023976482,4.162975709744083,49.94426404303785,0.6960636458305152,232.5041828382456,9.670819117546626,4.159417262731426,0.024676878633883296,0.0014623115642803408,5.925836836886137,0.10642462470886903,0.005973377426094275,5.6127775338036745,0.968400583373429,0.02760621791742624,2.8507023220968972,0.06490060583569195,0.0008130191208275397,1.2527142240949953,3.8431765845e-06,6.420958832182773,27.69183834489743,251.97920576408245,12.92854084323367
GRB11_a6,,see above,283.75338636473765,8.080636040101071,2.8477672614325003,66.10198889916744,0.7657553093630546,219.08947479862454,6.217516449958405,2.837889157237342,0.045123929915459035,0.001772118259527352,3.92722500643775,0.17692625297945644,0.0060834826827801,3.438428486634189,1.4168079489984953,0.03257355971815835,2.2990808134005567,0.10625200137943001,0.0013104890522027844,1.233378228352591,7.157751154207499e-06,6.304204902252588,24.718134113317827,197.94037519251577,12.112966418882277
GRB12_a1,small flash at the end did not go beyond 900C,euhedral with remnence of one terminar; some chips off,464.7008778956777,19.929386817091835,4.28864841128315,43.59670926728405,0.6575432137986981,309.8952839265891,13.087254568102876,4.2231215661878565,0.020347585878536974,0.00131458391021447,6.460638220483535,0.07998095697626044,0.003932041256423577,4.91622181713913,0.3614154751822176,0.013065532355244602,3.6151004183363353,0.06766761015426216,0.0008455266051298893,1.2495292846937234,1.998453895845e-06,10.181663895695461,40.021417127785355,180.8475421592858,19.586696920725018
