count,time,mass(0.97),mass(1.95),mass(2.85),mass(3.82),mass(5.15),valid,fileName,cha,Measure Mode,unit,cycles,Time,amuNames,intensity,lifebit
1,1743809038.6203954,5.8292888745203886e-12,6.784976226692496e-12,1.0763730184937259e-10,1.2785625891353902e-08,3.13539640214508e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7950,6:23:54 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.8292888745203886e-12, 6.784976226692496e-12, 1.0763730184937259e-10, 1.2785625891353902e-08, 3.13539640214508e-13]",False
2,1743809039.3932462,5.846461769570821e-12,6.864809502099556e-12,1.077536324056716e-10,1.2794210135780304e-08,3.0434734051530687e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7951,6:23:56 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.846461769570821e-12, 6.864809502099556e-12, 1.077536324056716e-10, 1.2794210135780304e-08, 3.0434734051530687e-13]",True
3,1743809041.9103653,5.754588645878744e-12,6.734570800331907e-12,1.0737721822806634e-10,1.2809279859027356e-08,3.138242161797311e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7952,6:23:59 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.754588645878744e-12, 6.734570800331907e-12, 1.0737721822806634e-10, 1.2809279859027356e-08, 3.138242161797311e-13]",False
4,1743809044.9347231,5.795503400102264e-12,6.798297168264522e-12,1.0775334791102154e-10,1.2813289984592302e-08,3.127545694214112e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7953,6:24:02 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.795503400102264e-12, 6.798297168264522e-12, 1.0775334791102154e-10, 1.2813289984592302e-08, 3.127545694214112e-13]",True
5,1743809047.4438372,5.5671383301925115e-12,6.617802226355218e-12,1.0794409116554604e-10,1.28137092048064e-08,3.0956498215523043e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7954,6:24:04 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.5671383301925115e-12, 6.617802226355218e-12, 1.0794409116554604e-10, 1.28137092048064e-08, 3.0956498215523043e-13]",False
6,1743809049.950177,5.65654858022957e-12,6.674752764390668e-12,1.0802345823401893e-10,1.2829672435543671e-08,3.0720150273437496e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7955,6:24:07 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.65654858022957e-12, 6.674752764390668e-12, 1.0802345823401893e-10, 1.2829672435543671e-08, 3.0720150273437496e-13]",True
7,1743809052.4570782,5.471127023648492e-12,6.64832034910634e-12,1.083032899473757e-10,1.2841121055373605e-08,3.3459411456771004e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7956,6:24:09 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.471127023648492e-12, 6.64832034910634e-12, 1.083032899473757e-10, 1.2841121055373605e-08, 3.3459411456771004e-13]",False
8,1743809055.0601318,5.673698056513077e-12,6.727561650127223e-12,1.0806251032891012e-10,1.283698836118674e-08,3.06445678294881e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7957,6:24:12 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.673698056513077e-12, 6.727561650127223e-12, 1.0806251032891012e-10, 1.283698836118674e-08, 3.06445678294881e-13]",True
9,1743809057.6605866,5.525504966769068e-12,6.705620867603068e-12,1.0841137015882296e-10,1.2849953101579104e-08,3.0924435646777215e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7958,6:24:15 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.525504966769068e-12, 6.705620867603068e-12, 1.0841137015882296e-10, 1.2849953101579104e-08, 3.0924435646777215e-13]",False
10,1743809060.230303,5.5356522317417944e-12,6.629273085340115e-12,1.0843029946139282e-10,1.2851165465121994e-08,3.109639824284971e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7959,6:24:17 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.5356522317417944e-12, 6.629273085340115e-12, 1.0843029946139282e-10, 1.2851165465121994e-08, 3.109639824284971e-13]",True
11,1743809062.7486734,5.530178745494219e-12,6.7585000096404e-12,1.0792240712209633e-10,1.2863957010722515e-08,3.364254675623096e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7960,6:24:20 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.530178745494219e-12, 6.7585000096404e-12, 1.0792240712209633e-10, 1.2863957010722515e-08, 3.364254675623096e-13]",False
12,1743809065.7788684,5.437731862012463e-12,6.656194258963799e-12,1.078216543826116e-10,1.2853419661951193e-08,3.1225640562820844e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7961,6:24:23 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.437731862012463e-12, 6.656194258963799e-12, 1.078216543826116e-10, 1.2853419661951193e-08, 3.1225640562820844e-13]",True
13,1743809068.3587396,5.484545109735173e-12,6.832415275909165e-12,1.0827556906622959e-10,1.2861008258369111e-08,3.1393239245149085e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7962,6:24:25 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.484545109735173e-12, 6.832415275909165e-12, 1.0827556906622959e-10, 1.2861008258369111e-08, 3.1393239245149085e-13]",False
14,1743809070.9910743,5.27978702424825e-12,6.671140202751946e-12,1.0799933169991505e-10,1.286838635650156e-08,3.076609062999114e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7963,6:24:28 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.27978702424825e-12, 6.671140202751946e-12, 1.0799933169991505e-10, 1.286838635650156e-08, 3.076609062999114e-13]",True
15,1743809073.5049078,5.511625877918647e-12,6.665271633232717e-12,1.0788272358785989e-10,1.2862201081986768e-08,3.013228772399956e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7964,6:24:30 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.511625877918647e-12, 6.665271633232717e-12, 1.0788272358785989e-10, 1.2862201081986768e-08, 3.013228772399956e-13]",False
16,1743809076.0962973,5.419624384689348e-12,6.646923896708179e-12,1.0778749420792266e-10,1.287552375828227e-08,3.124164338688673e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7965,6:24:33 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.419624384689348e-12, 6.646923896708179e-12, 1.0778749420792266e-10, 1.287552375828227e-08, 3.124164338688673e-13]",True
17,1743809078.6595154,5.4074448911645145e-12,6.6408302468179414e-12,1.0817971518584102e-10,1.2876524735361272e-08,3.1530333899354446e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7966,6:24:36 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.4074448911645145e-12, 6.6408302468179414e-12, 1.0817971518584102e-10, 1.2876524735361272e-08, 3.1530333899354446e-13]",False
18,1743809081.685388,5.429784660088144e-12,6.647250024721663e-12,1.0725004218059553e-10,1.2881068656156458e-08,3.1436357965548833e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7967,6:24:38 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.429784660088144e-12, 6.647250024721663e-12, 1.0725004218059553e-10, 1.2881068656156458e-08, 3.1436357965548833e-13]",True
19,1743809084.1895506,5.450717568272756e-12,6.6863767127223195e-12,1.0858474536190599e-10,1.2887318767695888e-08,3.129466087312127e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7968,6:24:41 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.450717568272756e-12, 6.6863767127223195e-12, 1.0858474536190599e-10, 1.2887318767695888e-08, 3.129466087312127e-13]",False
20,1743809086.6935155,5.45168597765322e-12,6.611871640471723e-12,1.079251965574457e-10,1.2889286971073943e-08,3.0740446538106425e-13,True,(UIUC Quad) HeliumMID.par,5,IVT,(A),7969,6:24:44 PM,"['0.97', '1.95', '2.85', '3.82', '5.15']","[5.45168597765322e-12, 6.611871640471723e-12, 1.079251965574457e-10, 1.2889286971073943e-08, 3.0740446538106425e-13]",True
